"satz_id";"variante_H2O";"wiederholung";"T0020_nFK";"T2040_nFK";"T4060_nFK";"T0020_nFK_Vortag";"T2040_nFK_Vortag";"T4060_nFK_Vortag";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input";"wasser_input_Vortag"
6;"Wfull";"b";103.404318181818;99.04;99.74;102.807272727273;99.02;99.66;22;17.5;17.5;10;25.4;64.69;36.8;90.8;7414.42;0.96;14.98;14.98;297.1;288.45;112333.18;15.4;317.05;302.77;20;30;50;1.2;1.93917191569006;16.276807623125;3.9;4.3
6;"Wfull";"b";103.779090909091;99.07;99.62;103.404318181818;99.04;99.74;23;18.34;18.34;9.2;26.7;64.43;37.4;93.2;5806.4;0.82;15.03;15.03;315.44;306.79;118139.57;15.4;332.08;317.8;20;30;50;1.2;2.1811493359007;16.7057924822544;0;3.9
6;"Wfull";"b";101.743409090909;98.99;99.69;103.779090909091;99.07;99.62;24;21.24;21.24;12.3;29.1;56.06;28.8;88.2;7447.42;1.74;15.08;15.08;336.68;328.03;125587;15.4;347.16;332.88;20;30;50;1.2;2.42059906679167;17.129326756387;0;0
6;"Wfull";"b";96.38;98.63;99.66;101.743409090909;98.99;99.69;25;19.68;19.68;13.3;24.5;53.55;35.7;78.8;7060.85;1.55;15.13;15.13;356.36;347.71;132647.85;15.4;362.29;348.01;20;30;50;1.2;2.65114114529498;17.5465683174846;0;0
6;"Wfull";"b";89.0168181818182;97.62;99.45;96.38;98.63;99.66;26;16.55;16.55;9;22.8;56.55;34.6;87.1;7393.15;1.43;15.18;15.18;372.91;364.26;140041;15.4;377.47;363.19;20;30;50;1.2;2.86728456241116;17.9567219926495;0;0
6;"Wfull";"b";81.6090909090909;96.76;99.39;89.0168181818182;97.62;99.45;27;17.78;17.78;9.4;26.3;55.98;28.3;87.4;7655.75;0.97;15.22;15.22;390.69;382.04;147696.75;15.4;392.69;378.41;20;30;50;1.2;3.06477910527059;18.3587843020943;15;0
6;"Wfull";"b";79.0768181818182;95.54;99.15;81.6090909090909;96.76;99.39;28;19.09;19.09;9.4;26.8;54.7;30.6;86.3;7335.95;1.16;15.27;15.27;409.78;401.13;155032.7;15.4;407.96;393.68;20;30;50;1.2;3.2412274603725;18.7523446544006;0;15
6;"Wfull";"b";81.0772727272727;94.76;99.02;79.0768181818182;95.54;99.15;29;18.31;18.31;12.5;25.8;70.42;49.2;91.3;4293;1.1;15.32;15.32;428.08;419.43;159325.7;24.6;423.28;409;20;30;50;1.2;3.39561648688489;19.1367808231623;9.2;0
6;"Wfull";"b";80.9436363636364;94.16;98.53;81.0772727272727;94.76;99.02;30;19.87;19.87;11.7;27.1;66.81;39.5;95.9;7200.9;0.78;15.36;15.36;447.95;439.3;166526.6;24.6;438.64;424.36;20;30;50;1.2;3.52815417481488;19.5112948807496;0;9.2
6;"Wfull";"b";77.44;93.39;98.33;80.9436363636364;94.16;98.53;31;22.05;22.05;12.8;29.6;60.35;33.1;92.2;7487.3;0.95;15.41;15.41;470;461.35;174013.9;24.6;454.05;439.77;20;30;50;1.2;3.64020259874913;19.8756508332849;0;0
6;"Wfull";"b";69.06;92.04;97.91;77.44;93.39;98.33;32;21.1;21.1;13.9;30.7;69.88;42.8;91.8;5806.5;1.13;15.45;15.45;491.1;482.45;179820.4;28.9;469.5;455.22;20;30;50;1.2;3.73358188874861;20.2292008833456;4.3;0
6;"Wfull";"b";62.1913636363636;90.25;97.21;69.06;92.04;97.91;33;20.74;20.74;15.8;27.4;76.75;51.1;95.3;5101.18;1.46;15.49;15.49;511.84;503.19;184921.58;35.1;484.99;470.71;20;30;50;1.2;3.81051271074143;20.5716136092586;6.2;4.3
6;"Wfull";"b";58.4734090909091;88.42;97.03;62.1913636363636;90.25;97.21;34;16.4;16.4;10.5;22.2;64.01;42.5;85.3;5954.2;1.49;15.53;15.53;528.24;519.59;190875.78;35.1;500.52;486.24;20;30;50;1.2;3.87328549899945;20.9026255141992;0;6.2
6;"Wfull";"b";56.0754545454545;86.1;96.51;58.4734090909091;88.42;97.03;35;17.82;17.82;8.9;24.8;61.68;39.7;91.4;7326.68;0.9;15.57;15.57;546.06;537.41;198202.45;35.1;516.09;501.81;20;30;50;1.2;3.92409797433297;21.2220392563699;0;0
6;"Wfull";"b";54.5125;82.86;95.92;56.0754545454545;86.1;96.51;36;18.91;18.91;13.4;25.6;73.42;54.4;92.9;4978.32;1.36;15.61;15.61;564.97;556.32;203180.78;38.9;531.7;517.42;20;30;50;1.2;3.9649578674009;21.5297212144746;8.3;0
6;"Wfull";"b";53.4359090909091;79.9;94.86;54.5125;82.86;95.92;37;16.16;16.16;10.7;20.1;68.49;43.5;92.7;6326.85;1.67;15.65;15.65;581.13;572.48;209507.62;41.7;547.35;533.07;20;30;50;1.2;3.99763573626588;21.8255984825995;2.8;8.3
6;"Wfull";"b";52.6995454545455;75.97;94.12;53.4359090909091;79.9;94.86;38;16.03;16.03;7.5;21.9;60.44;36.7;92.4;7108.35;1.34;15.69;15.69;597.16;588.51;216615.98;41.7;563.04;548.76;20;30;50;1.2;4.02365254800142;22.109655392029;0;2.8
6;"Wfull";"b";52.2045454545455;69.94;93.08;52.6995454545455;75.97;94.12;39;17.94;17.94;11.4;23.1;59.31;43.8;81.2;5330.92;1.43;15.73;15.73;615.1;606.45;221946.9;41.7;578.77;564.49;20;30;50;1.2;4.04428908623822;22.3819296579003;21.2;0
6;"Wfull";"b";51.8925;67.66;92.06;52.2045454545455;69.94;93.08;40;16.96;16.96;12.2;22;63.83;42.4;82.7;4552.5;2.1;15.76;15.76;632.06;623.41;226499.4;42.2;594.53;580.25;20;30;50;1.2;4.06059828653035;22.6423468941455;0.5;21.2
6;"Wfull";"b";51.8081818181818;65.13;91.17;51.8925;67.66;92.06;41;13.93;13.93;6.4;19.3;54.71;34;83.9;7431;1.81;15.8;15.8;645.99;637.35;233930.4;42.2;610.33;596.05;20;30;50;1.2;4.07346351473075;22.8912156684027;0;0.5
6;"Wfull";"b";51.8736363636364;61.29;89.99;51.8081818181818;65.13;91.17;42;12.72;12.72;8.3;18.6;57.08;38.4;79.1;6267.98;1.66;15.83;15.83;658.72;650.07;240198.38;42.2;626.16;611.88;20;30;50;1.2;4.08358433904262;23.1285617031481;0;0
6;"Wfull";"b";51.9781818181818;58.15;88.92;51.8736363636364;61.29;89.99;43;12.59;12.59;7;18.2;64.7;41.1;88.6;4920.85;0.95;15.86;15.86;671.31;662.66;245119.22;42.2;642.02;627.74;20;30;50;1.2;4.09153273581752;23.3546148397195;16.6;0
6;"Wfull";"b";51.9579545454545;56.14;87.78;51.9781818181818;58.15;88.92;44;15.03;15.03;7.5;22.1;59.39;34.8;83.9;5991.32;1.02;15.89;15.89;686.34;677.69;251110.55;42.2;657.91;643.63;20;30;50;1.2;4.0977660812485;23.5696353082092;0;16.6
6;"Wfull";"b";51.93;55.06;86.79;51.9579545454545;56.14;87.78;45;16.23;16.23;9.5;23;55.98;32.6;83.1;6822.15;1.57;15.92;15.92;702.57;693.92;257932.7;42.2;673.83;659.55;20;30;50;1.2;4.10264844425357;23.773909290948;0;0
6;"Wfull";"b";51.9270454545455;54.01;85.6;51.93;55.06;86.79;46;16.21;16.21;7.3;22.9;54.72;31.4;86.5;7976.92;1.09;15.95;15.95;718.78;710.14;265909.62;42.2;689.78;675.5;20;30;50;1.2;4.10646856054767;23.9677446757677;0;0
6;"Wfull";"b";51.8;53.33;84.71;51.9270454545455;54.01;85.6;47;18.53;18.53;10.5;25.6;64.68;43.9;91.8;5056.48;0.87;15.98;15.98;737.32;728.67;270966.1;42.9;705.76;691.48;20;30;50;1.2;4.10945474237521;24.1514670359411;0.7;0
6;"Wfull";"c";91.78;98.98;103.85;NA;NA;NA;3;11.65;11.65;2.7;17.5;48.04;31.7;75.7;6794.42;1.83;13.93;13.93;34.5;34.5;20294.88;0;41.61;41.61;20;30;50;1.2;0.177506972709907;10.6326655312179;0;0.7
6;"Wfull";"c";89.79;98.7;99.25;91.78;98.98;103.85;4;11.81;11.81;4.2;17.6;60.16;41.7;81.5;4797.7;1.66;13.99;13.99;46.31;46.31;25092.58;0;55.6;55.6;20;30;50;1.2;0.177506972709907;10.6326655312179;0;0
6;"Wfull";"c";89.61;98.2;98.76;89.79;98.7;99.25;5;13.56;13.56;5.8;19.5;58.82;40.9;84.4;6101.1;2.14;14.05;14.05;59.87;59.87;31193.68;0;69.65;69.65;20;30;50;1.2;0.177506972709907;10.6326655312179;7.5;0
6;"Wfull";"c";90.25;97.25;97.69;89.61;98.2;98.76;6;13.02;13.02;9.8;16;62.86;54;72.9;3737.72;2.15;14.11;14.11;72.89;72.89;34931.4;0;83.76;83.76;20;30;50;1.2;0.177506972709907;10.6326655312179;0;7.5
6;"Wfull";"c";89.42;96.64;97.24;90.25;97.25;97.69;7;12.44;12.44;8.2;15.6;60.33;47.3;77.7;1930.2;0.98;14.16;14.16;85.33;85.33;36861.6;0;97.92;97.92;20;30;50;1.2;0.177506972709907;10.6326655312179;0;0
6;"Wfull";"c";89.2;96.13;96.86;89.42;96.64;97.24;8;10.39;10.39;5.7;17.2;73.94;49.3;90.8;4597.82;1.18;14.22;14.22;95.71;95.71;41459.43;0.2;112.14;112.14;20;30;50;1.2;0.177506972709907;10.6326655312179;0.2;0
6;"Wfull";"c";88.58;95.45;96.18;89.2;96.13;96.86;9;8.65;0;5.8;10;85.22;79.8;91;1218;1.18;14.28;0;104.36;95.71;42677.43;8.2;126.42;112.14;20;30;50;1.2;0.177506972709907;10.6326655312179;8;0.2
6;"Wfull";"c";94.4;95.17;96.43;88.58;95.45;96.18;10;12.48;12.48;7.1;19.3;67.43;33.7;91.4;6808.8;1.59;14.34;14.34;116.84;108.19;49486.22;8.2;140.76;126.48;20;30;50;1.2;0.219781070606701;11.0471155492481;0;8
6;"Wfull";"c";95.3;95.68;97.08;94.4;95.17;96.43;11;13.51;13.51;4.3;20.9;62.18;36.3;92.7;7209.45;0.89;14.39;14.39;130.35;121.7;56695.68;8.2;155.15;140.87;20;30;50;1.2;0.271628252357188;11.4678354451757;7.6;0
6;"Wfull";"c";103.81;95.9;97.28;95.3;95.68;97.08;12;13.8;13.8;6.8;20.6;63.02;34.5;88.9;4472.5;1.52;14.45;14.45;144.15;135.5;61168.18;8.2;169.6;155.32;20;30;50;1.2;0.334945715063043;11.8943719609902;0;7.6
6;"Wfull";"c";101.67;95.78;96.58;103.81;95.9;97.28;13;10.59;10.59;9.5;12;75.34;65.4;82.9;2086.1;1.69;14.5;14.5;154.74;146.09;63254.28;10.3;184.1;169.82;20;30;50;1.2;0.411734564167657;12.3256337856119;2.1;0
6;"Wfull";"c";98.62;95.82;96.54;101.67;95.78;96.58;14;12.92;12.92;9.1;17.4;66.27;54.4;76.7;4257.5;1.24;14.56;14.56;167.66;159.01;67511.77;10.3;198.66;184.38;20;30;50;1.2;0.504200041950452;12.7610760260051;0;2.1
6;"Wfull";"c";96.84;96.5;97.18;98.62;95.82;96.54;15;14.99;14.99;9;21.1;63.02;41.2;83.4;6179.88;1.2;14.61;14.61;182.65;174;73691.65;10.3;213.27;198.99;20;30;50;1.2;0.614401699169106;13.1995178043096;7.6;0
6;"Wfull";"c";103.77;96.6;97.29;96.84;96.5;97.18;16;16.95;16.95;13;22.4;56.63;44.5;68.9;5334.38;1.83;14.67;14.67;199.59;190.94;79026.02;10.3;227.94;213.66;20;30;50;1.2;0.744307903607448;13.640343727359;0;7.6
6;"Wfull";"c";98.76;96.64;97.14;103.77;96.6;97.29;17;16.3;16.3;12.7;21.3;58.05;46.3;71;5311.52;1.7;14.72;14.72;215.89;207.24;84337.55;10.4;242.66;228.38;20;30;50;1.2;0.895219148570515;14.0823122549367;0.1;0
6;"Wfull";"c";95.48;96.42;96.74;98.76;96.64;97.14;18;14.57;14.57;10.7;17.6;62.47;49.6;79.6;2592.43;0.9;14.77;14.77;230.46;221.81;86929.98;11.1;257.43;243.15;20;30;50;1.2;1.06767503173752;14.5244652998668;0.7;0.1
6;"Wfull";"c";94.13;96.21;96.8;95.48;96.42;96.74;19;15.92;15.92;9.4;22.6;55.86;33.7;84.4;6692.15;1.22;14.83;14.83;246.38;237.73;93622.12;11.1;272.26;257.98;20;30;50;1.2;1.26119004234256;14.966133597512;8.7;0.7
6;"Wfull";"c";100.45;96.22;97.2;94.13;96.21;96.8;20;16.47;16.47;6.5;23.7;59.98;36.9;91.4;6765.35;1.03;14.88;14.88;262.85;254.2;100387.48;11.1;287.14;272.86;20;30;50;1.2;1.47359533431911;15.4060496295703;0;8.7
6;"Wfull";"c";97.44;96.09;96.69;100.45;96.22;97.2;21;16.75;16.75;11.6;22.2;69.17;48.2;92.6;4531.27;1.52;14.93;14.93;279.6;270.95;104918.75;15.4;302.07;287.79;20;30;50;1.2;1.70127615548808;15.8432547388563;4.3;0
6;"Wfull";"c";100.74;96.02;96.88;97.44;96.09;96.69;22;17.5;17.5;10;25.4;64.69;36.8;90.8;7414.42;0.96;14.98;14.98;297.1;288.45;112333.18;15.4;317.05;302.77;20;30;50;1.2;1.93917191569006;16.276807623125;4.3;4.3
6;"Wfull";"c";100.78;96.11;97.05;100.74;96.02;96.88;23;18.34;18.34;9.2;26.7;64.43;37.4;93.2;5806.4;0.82;15.03;15.03;315.44;306.79;118139.57;15.4;332.08;317.8;20;30;50;1.2;2.1811493359007;16.7057924822544;0;4.3
6;"Wfull";"c";95.01;96.21;97.3;100.78;96.11;97.05;24;21.24;21.24;12.3;29.1;56.06;28.8;88.2;7447.42;1.74;15.08;15.08;336.68;328.03;125587;15.4;347.16;332.88;20;30;50;1.2;2.42059906679167;17.129326756387;0;0
6;"Wfull";"c";86.82;95.34;96.83;95.01;96.21;97.3;25;19.68;19.68;13.3;24.5;53.55;35.7;78.8;7060.85;1.55;15.13;15.13;356.36;347.71;132647.85;15.4;362.29;348.01;20;30;50;1.2;2.65114114529498;17.5465683174846;0;0
6;"Wfull";"c";78.87;93.6;96.23;86.82;95.34;96.83;26;16.55;16.55;9;22.8;56.55;34.6;87.1;7393.15;1.43;15.18;15.18;372.91;364.26;140041;15.4;377.47;363.19;20;30;50;1.2;2.86728456241116;17.9567219926495;0;0
6;"Wfull";"c";71.89;91.56;96;78.87;93.6;96.23;27;17.78;17.78;9.4;26.3;55.98;28.3;87.4;7655.75;0.97;15.22;15.22;390.69;382.04;147696.75;15.4;392.69;378.41;20;30;50;1.2;3.06477910527059;18.3587843020943;16.3;0
6;"Wfull";"c";86.82;89.63;95.23;71.89;91.56;96;28;19.09;19.09;9.4;26.8;54.7;30.6;86.3;7335.95;1.16;15.27;15.27;409.78;401.13;155032.7;15.4;407.96;393.68;20;30;50;1.2;3.2412274603725;18.7523446544006;0;16.3
6;"Wfull";"c";84.1;88.5;94.48;86.82;89.63;95.23;29;18.31;18.31;12.5;25.8;70.42;49.2;91.3;4293;1.1;15.32;15.32;428.08;419.43;159325.7;24.6;423.28;409;20;30;50;1.2;3.39561648688489;19.1367808231623;9.2;0
6;"Wfull";"c";86.83;87.95;93.87;84.1;88.5;94.48;30;19.87;19.87;11.7;27.1;66.81;39.5;95.9;7200.9;0.78;15.36;15.36;447.95;439.3;166526.6;24.6;438.64;424.36;20;30;50;1.2;3.52815417481488;19.5112948807496;0;9.2
6;"Wfull";"c";71.3;86.89;93.55;86.83;87.95;93.87;31;22.05;22.05;12.8;29.6;60.35;33.1;92.2;7487.3;0.95;15.41;15.41;470;461.35;174013.9;24.6;454.05;439.77;20;30;50;1.2;3.64020259874913;19.8756508332849;0;0
6;"Wfull";"c";61.16;84.57;92.96;71.3;86.89;93.55;32;21.1;21.1;13.9;30.7;69.88;42.8;91.8;5806.5;1.13;15.45;15.45;491.1;482.45;179820.4;28.9;469.5;455.22;20;30;50;1.2;3.73358188874861;20.2292008833456;4.3;0
6;"Wfull";"c";57.43;81.72;91.89;61.16;84.57;92.96;33;20.74;20.74;15.8;27.4;76.75;51.1;95.3;5101.18;1.46;15.49;15.49;511.84;503.19;184921.58;35.1;484.99;470.71;20;30;50;1.2;3.81051271074143;20.5716136092586;6.2;4.3
6;"Wfull";"c";55.28;78.98;90.59;57.43;81.72;91.89;34;16.4;16.4;10.5;22.2;64.01;42.5;85.3;5954.2;1.49;15.53;15.53;528.24;519.59;190875.78;35.1;500.52;486.24;20;30;50;1.2;3.87328549899945;20.9026255141992;0;6.2
6;"Wfull";"c";54.03;76.51;89.75;55.28;78.98;90.59;35;17.82;17.82;8.9;24.8;61.68;39.7;91.4;7326.68;0.9;15.57;15.57;546.06;537.41;198202.45;35.1;516.09;501.81;20;30;50;1.2;3.92409797433297;21.2220392563699;0;0
6;"Wfull";"c";53.23;73.6;88.65;54.03;76.51;89.75;36;18.91;18.91;13.4;25.6;73.42;54.4;92.9;4978.32;1.36;15.61;15.61;564.97;556.32;203180.78;38.9;531.7;517.42;20;30;50;1.2;3.9649578674009;21.5297212144746;8.7;0
6;"Wfull";"c";52.59;70.71;86.63;53.23;73.6;88.65;37;16.16;16.16;10.7;20.1;68.49;43.5;92.7;6326.85;1.67;15.65;15.65;581.13;572.48;209507.62;41.7;547.35;533.07;20;30;50;1.2;3.99763573626588;21.8255984825995;2.8;8.7
6;"Wfull";"c";52.15;68.29;85.41;52.59;70.71;86.63;38;16.03;16.03;7.5;21.9;60.44;36.7;92.4;7108.35;1.34;15.69;15.69;597.16;588.51;216615.98;41.7;563.04;548.76;20;30;50;1.2;4.02365254800142;22.109655392029;0;2.8
6;"Wfull";"c";51.79;65.24;83.85;52.15;68.29;85.41;39;17.94;17.94;11.4;23.1;59.31;43.8;81.2;5330.92;1.43;15.73;15.73;615.1;606.45;221946.9;41.7;578.77;564.49;20;30;50;1.2;4.04428908623822;22.3819296579003;22.8;0
6;"Wfull";"c";51.68;63.04;82.6;51.79;65.24;83.85;40;16.96;16.96;12.2;22;63.83;42.4;82.7;4552.5;2.1;15.76;15.76;632.06;623.41;226499.4;42.2;594.53;580.25;20;30;50;1.2;4.06059828653035;22.6423468941455;0.5;22.8
6;"Wfull";"c";51.71;61.93;81.62;51.68;63.04;82.6;41;13.93;13.93;6.4;19.3;54.71;34;83.9;7431;1.81;15.8;15.8;645.99;637.35;233930.4;42.2;610.33;596.05;20;30;50;1.2;4.07346351473075;22.8912156684027;0;0.5
6;"Wfull";"c";51.81;60.43;80.31;51.71;61.93;81.62;42;12.72;12.72;8.3;18.6;57.08;38.4;79.1;6267.98;1.66;15.83;15.83;658.72;650.07;240198.38;42.2;626.16;611.88;20;30;50;1.2;4.08358433904262;23.1285617031481;0;0
6;"Wfull";"c";51.79;59.07;79.39;51.81;60.43;80.31;43;12.59;12.59;7;18.2;64.7;41.1;88.6;4920.85;0.95;15.86;15.86;671.31;662.66;245119.22;42.2;642.02;627.74;20;30;50;1.2;4.09153273581752;23.3546148397195;18.1;0
6;"Wfull";"c";51.78;58.03;78.53;51.79;59.07;79.39;44;15.03;15.03;7.5;22.1;59.39;34.8;83.9;5991.32;1.02;15.89;15.89;686.34;677.69;251110.55;42.2;657.91;643.63;20;30;50;1.2;4.0977660812485;23.5696353082092;0;18.1
6;"Wfull";"c";51.77;57.26;77.66;51.78;58.03;78.53;45;16.23;16.23;9.5;23;55.98;32.6;83.1;6822.15;1.57;15.92;15.92;702.57;693.92;257932.7;42.2;673.83;659.55;20;30;50;1.2;4.10264844425357;23.773909290948;0;0
6;"Wfull";"c";51.68;56.26;76.76;51.77;57.26;77.66;46;16.21;16.21;7.3;22.9;54.72;31.4;86.5;7976.92;1.09;15.95;15.95;718.78;710.14;265909.62;42.2;689.78;675.5;20;30;50;1.2;4.10646856054767;23.9677446757677;0;0
6;"Wfull";"c";51.65;55.45;76.1;51.68;56.26;76.76;47;18.53;18.53;10.5;25.6;64.68;43.9;91.8;5056.48;0.87;15.98;15.98;737.32;728.67;270966.1;42.9;705.76;691.48;20;30;50;1.2;4.10945474237521;24.1514670359411;0.7;0
6;"Wfull";"d";95.96;100.61;101.41;NA;NA;NA;3;11.65;11.65;2.7;17.5;48.04;31.7;75.7;6794.42;1.83;13.93;13.93;34.5;34.5;20294.88;0;41.61;41.61;20;30;50;1.2;0.177506972709907;10.6326655312179;0;0.7
6;"Wfull";"d";94.68;98.72;99.92;95.96;100.61;101.41;4;11.81;11.81;4.2;17.6;60.16;41.7;81.5;4797.7;1.66;13.99;13.99;46.31;46.31;25092.58;0;55.6;55.6;20;30;50;1.2;0.177506972709907;10.6326655312179;0;0
6;"Wfull";"d";93.61;98.02;99.55;94.68;98.72;99.92;5;13.56;13.56;5.8;19.5;58.82;40.9;84.4;6101.1;2.14;14.05;14.05;59.87;59.87;31193.68;0;69.65;69.65;20;30;50;1.2;0.177506972709907;10.6326655312179;7.1;0
6;"Wfull";"d";93.98;97.28;98.96;93.61;98.02;99.55;6;13.02;13.02;9.8;16;62.86;54;72.9;3737.72;2.15;14.11;14.11;72.89;72.89;34931.4;0;83.76;83.76;20;30;50;1.2;0.177506972709907;10.6326655312179;0;7.1
6;"Wfull";"d";93.6;96.81;98.59;93.98;97.28;98.96;7;12.44;12.44;8.2;15.6;60.33;47.3;77.7;1930.2;0.98;14.16;14.16;85.33;85.33;36861.6;0;97.92;97.92;20;30;50;1.2;0.177506972709907;10.6326655312179;0;0
6;"Wfull";"d";93.08;96.48;98.42;93.6;96.81;98.59;8;10.39;10.39;5.7;17.2;73.94;49.3;90.8;4597.82;1.18;14.22;14.22;95.71;95.71;41459.43;0.2;112.14;112.14;20;30;50;1.2;0.177506972709907;10.6326655312179;0.2;0
6;"Wfull";"d";92.02;96.41;98.07;93.08;96.48;98.42;9;8.65;0;5.8;10;85.22;79.8;91;1218;1.18;14.28;0;104.36;95.71;42677.43;8.2;126.42;112.14;20;30;50;1.2;0.177506972709907;10.6326655312179;8;0.2
6;"Wfull";"d";99.25;96.2;98.04;92.02;96.41;98.07;10;12.48;12.48;7.1;19.3;67.43;33.7;91.4;6808.8;1.59;14.34;14.34;116.84;108.19;49486.22;8.2;140.76;126.48;20;30;50;1.2;0.219781070606701;11.0471155492481;0;8
6;"Wfull";"d";100.69;96.46;98.25;99.25;96.2;98.04;11;13.51;13.51;4.3;20.9;62.18;36.3;92.7;7209.45;0.89;14.39;14.39;130.35;121.7;56695.68;8.2;155.15;140.87;20;30;50;1.2;0.271628252357188;11.4678354451757;7.1;0
6;"Wfull";"d";113.67;96.42;98.25;100.69;96.46;98.25;12;13.8;13.8;6.8;20.6;63.02;34.5;88.9;4472.5;1.52;14.45;14.45;144.15;135.5;61168.18;8.2;169.6;155.32;20;30;50;1.2;0.334945715063043;11.8943719609902;0;7.1
6;"Wfull";"d";109.5;96.43;97.85;113.67;96.42;98.25;13;10.59;10.59;9.5;12;75.34;65.4;82.9;2086.1;1.69;14.5;14.5;154.74;146.09;63254.28;10.3;184.1;169.82;20;30;50;1.2;0.411734564167657;12.3256337856119;2.1;0
6;"Wfull";"d";105.09;96.76;97.75;109.5;96.43;97.85;14;12.92;12.92;9.1;17.4;66.27;54.4;76.7;4257.5;1.24;14.56;14.56;167.66;159.01;67511.77;10.3;198.66;184.38;20;30;50;1.2;0.504200041950452;12.7610760260051;0;2.1
6;"Wfull";"d";102.34;97.09;98.22;105.09;96.76;97.75;15;14.99;14.99;9;21.1;63.02;41.2;83.4;6179.88;1.2;14.61;14.61;182.65;174;73691.65;10.3;213.27;198.99;20;30;50;1.2;0.614401699169106;13.1995178043096;7.1;0
6;"Wfull";"d";113.19;96.91;98.05;102.34;97.09;98.22;16;16.95;16.95;13;22.4;56.63;44.5;68.9;5334.38;1.83;14.67;14.67;199.59;190.94;79026.02;10.3;227.94;213.66;20;30;50;1.2;0.744307903607448;13.640343727359;0;7.1
6;"Wfull";"d";105.51;97.07;97.99;113.19;96.91;98.05;17;16.3;16.3;12.7;21.3;58.05;46.3;71;5311.52;1.7;14.72;14.72;215.89;207.24;84337.55;10.4;242.66;228.38;20;30;50;1.2;0.895219148570515;14.0823122549367;0.1;0
6;"Wfull";"d";101.09;96.91;97.83;105.51;97.07;97.99;18;14.57;14.57;10.7;17.6;62.47;49.6;79.6;2592.43;0.9;14.77;14.77;230.46;221.81;86929.98;11.1;257.43;243.15;20;30;50;1.2;1.06767503173752;14.5244652998668;0.7;0.1
6;"Wfull";"d";98.91;96.92;98.01;101.09;96.91;97.83;19;15.92;15.92;9.4;22.6;55.86;33.7;84.4;6692.15;1.22;14.83;14.83;246.38;237.73;93622.12;11.1;272.26;257.98;20;30;50;1.2;1.26119004234256;14.966133597512;8.2;0.7
6;"Wfull";"d";106.72;96.75;98.03;98.91;96.92;98.01;20;16.47;16.47;6.5;23.7;59.98;36.9;91.4;6765.35;1.03;14.88;14.88;262.85;254.2;100387.48;11.1;287.14;272.86;20;30;50;1.2;1.47359533431911;15.4060496295703;0;8.2
6;"Wfull";"d";103.18;96.67;97.85;106.72;96.75;98.03;21;16.75;16.75;11.6;22.2;69.17;48.2;92.6;4531.27;1.52;14.93;14.93;279.6;270.95;104918.75;15.4;302.07;287.79;20;30;50;1.2;1.70127615548808;15.8432547388563;4.3;0
6;"Wfull";"d";107.28;96.66;97.9;103.18;96.67;97.85;22;17.5;17.5;10;25.4;64.69;36.8;90.8;7414.42;0.96;14.98;14.98;297.1;288.45;112333.18;15.4;317.05;302.77;20;30;50;1.2;1.93917191569006;16.276807623125;4;4.3
6;"Wfull";"d";106.78;96.74;97.85;107.28;96.66;97.9;23;18.34;18.34;9.2;26.7;64.43;37.4;93.2;5806.4;0.82;15.03;15.03;315.44;306.79;118139.57;15.4;332.08;317.8;20;30;50;1.2;2.1811493359007;16.7057924822544;0;4
6;"Wfull";"d";99.69;96.81;97.93;106.78;96.74;97.85;24;21.24;21.24;12.3;29.1;56.06;28.8;88.2;7447.42;1.74;15.08;15.08;336.68;328.03;125587;15.4;347.16;332.88;20;30;50;1.2;2.42059906679167;17.129326756387;0;0
6;"Wfull";"d";89.18;96.04;97.76;99.69;96.81;97.93;25;19.68;19.68;13.3;24.5;53.55;35.7;78.8;7060.85;1.55;15.13;15.13;356.36;347.71;132647.85;15.4;362.29;348.01;20;30;50;1.2;2.65114114529498;17.5465683174846;0;0
6;"Wfull";"d";78.69;94.74;97.37;89.18;96.04;97.76;26;16.55;16.55;9;22.8;56.55;34.6;87.1;7393.15;1.43;15.18;15.18;372.91;364.26;140041;15.4;377.47;363.19;20;30;50;1.2;2.86728456241116;17.9567219926495;0;0
6;"Wfull";"d";70.52;93.24;97.18;78.69;94.74;97.37;27;17.78;17.78;9.4;26.3;55.98;28.3;87.4;7655.75;0.97;15.22;15.22;390.69;382.04;147696.75;15.4;392.69;378.41;20;30;50;1.2;3.06477910527059;18.3587843020943;15.1;0
6;"Wfull";"d";75.89;91.59;96.51;70.52;93.24;97.18;28;19.09;19.09;9.4;26.8;54.7;30.6;86.3;7335.95;1.16;15.27;15.27;409.78;401.13;155032.7;15.4;407.96;393.68;20;30;50;1.2;3.2412274603725;18.7523446544006;0;15.1
6;"Wfull";"d";76.76;90.62;96.09;75.89;91.59;96.51;29;18.31;18.31;12.5;25.8;70.42;49.2;91.3;4293;1.1;15.32;15.32;428.08;419.43;159325.7;24.6;423.28;409;20;30;50;1.2;3.39561648688489;19.1367808231623;9.2;0
