"id_all";"satz_id";"wiederholung";"variante_H2O";"T0020_nFK";"T2040_nFK";"T4060_nFK";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input"
167;4;"d";"Wfull_plus";98.82;101.45;91.85;16;19.47;19.47;14;26.4;80.89;53.8;95.3;4230.18;0.9;16.18;16.18;351.29;345.77;95485.23;33.7;259.41;259.41;20;30;50;1.2;2.00287570401449;16.390452476011;9.6
167;4;"d";"Wfull_plus";107.3;101;92.12;17;16.28;16.28;13.2;20.3;83.93;64.1;95;2647;1.01;16.17;16.17;367.57;362.05;98132.23;36.6;275.58;275.58;20;30;50;1.2;2.26283269377434;16.8498407178538;2.9
167;4;"d";"Wfull_plus";110.6;100.87;92.41;18;16.37;16.37;14.5;19.1;75.3;59.3;92.7;2604.88;1.14;16.15;16.15;383.94;378.42;100737.1;36.7;291.73;291.73;20;30;50;1.2;2.51611951985391;17.3004503082991;0.1
167;4;"d";"Wfull_plus";104;100.42;92.74;19;18.78;18.78;11.9;25.2;68.03;45.3;92.5;6306.88;0.99;16.14;16.14;402.72;397.2;107043.98;36.7;307.87;307.87;20;30;50;1.2;2.75554681308338;17.7416658392151;0
167;4;"d";"Wfull_plus";99.49;99.67;92.92;20;20.86;20.86;12.2;28.2;66.11;40.6;94.2;7238.3;0.67;16.12;16.12;423.58;418.06;114282.27;36.7;323.99;323.99;20;30;50;1.2;2.97523154961847;18.1724076890559;9.92
167;4;"d";"Wfull_plus";113.12;106.96;98.14;21;19.16;19.16;14.8;24.7;80.56;57.4;94.8;3916.07;0.62;16.1;16.1;442.74;437.22;118198.35;59;340.09;340.09;20;30;50;1.2;3.17148954396289;18.5919708972064;22.3
167;4;"d";"Wfull_plus";119.9;124.82;120.65;22;18.22;18.22;14.1;22.5;86.9;73.3;95.2;3315.18;0.65;16.08;16.08;460.96;455.44;121513.52;62.9;356.17;356.17;20;30;50;1.2;3.34269208121994;18.9997454109885;3.9
167;4;"d";"Wfull_plus";121.65;126.57;121.44;23;17.86;17.86;14.7;20.9;85.17;66;96.8;2211.55;0.84;16.06;16.06;478.82;473.3;123725.07;69.8;372.23;372.23;20;30;50;1.2;3.48897276630791;19.3952164875992;6.9
167;4;"d";"Wfull_plus";113.56;119.19;118.44;24;19.32;19.32;14;25.4;72.38;47;93.4;6424.4;0.87;16.04;16.04;498.14;492.62;130149.48;69.8;388.27;388.27;20;30;50;1.2;3.61176995973878;19.7779637046847;0
168;4;"a";"Wred";117.45;111.55;81.29;11;17.58;17.58;16;19.1;87.44;80;93.2;1631.1;0.83;16.22;16.22;248.26;242.74;67473.68;23.3;178.41;178.41;20;30;50;1.2;0.866502518999695;14.0028150579057;16.1
168;4;"a";"Wred";114.79;123.57;97.78;12;18.54;18.54;13.5;23.5;74.13;51.8;90.8;4385.75;0.97;16.22;16.22;266.8;261.28;71859.43;24.1;194.63;194.63;20;30;50;1.2;1.05288871197309;14.48861415448;0.8
168;4;"a";"Wred";106.28;114.09;105.15;13;19.89;19.89;12.4;26.6;66.99;42.4;94;7765.15;0.73;16.21;16.21;286.7;281.18;79624.57;24.1;210.84;210.84;20;30;50;1.2;1.26365640434449;14.9714764450483;0
168;4;"a";"Wred";101.43;110.36;104.35;14;21.91;21.91;14.9;27.7;68.77;47.8;92.4;5073.55;1;16.2;16.2;308.61;303.08;84698.12;24.1;227.04;227.04;20;30;50;1.2;1.49588690480061;15.4501798313751;0
168;4;"a";"Wred";99.08;108.19;103.02;15;23.21;23.21;16.3;29.8;68.74;41.8;92.6;6556.92;0.89;16.19;16.19;331.82;326.29;91255.05;24.1;243.23;243.23;20;30;50;1.2;1.74456940892664;15.9235461858469;0
168;4;"a";"Wred";99.06;106.12;102.03;16;19.47;19.47;14;26.4;80.89;53.8;95.3;4230.18;0.9;16.18;16.18;351.29;345.77;95485.23;33.7;259.41;259.41;20;30;50;1.2;2.00287570401449;16.390452476011;9.6
168;4;"a";"Wred";108.85;105.23;100.92;17;16.28;16.28;13.2;20.3;83.93;64.1;95;2647;1.01;16.17;16.17;367.57;362.05;98132.23;36.6;275.58;275.58;20;30;50;1.2;2.26283269377434;16.8498407178538;2.9
168;4;"a";"Wred";111.24;105.62;100.22;18;16.37;16.37;14.5;19.1;75.3;59.3;92.7;2604.88;1.14;16.15;16.15;383.94;378.42;100737.1;36.7;291.73;291.73;20;30;50;1.2;2.51611951985391;17.3004503082991;0.1
168;4;"a";"Wred";102.75;105.33;100.15;19;18.78;18.78;11.9;25.2;68.03;45.3;92.5;6306.88;0.99;16.14;16.14;402.72;397.2;107043.98;36.7;307.87;307.87;20;30;50;1.2;2.75554681308338;17.7416658392151;0
168;4;"a";"Wred";97.8;104.47;99.9;20;20.86;20.86;12.2;28.2;66.11;40.6;94.2;7238.3;0.67;16.12;16.12;423.58;418.06;114282.27;36.7;323.99;323.99;20;30;50;1.2;2.97523154961847;18.1724076890559;0
168;4;"a";"Wred";103.06;108.42;99.84;21;19.16;19.16;14.8;24.7;80.56;57.4;94.8;3916.07;0.62;16.1;16.1;442.74;437.22;118198.35;59;340.09;340.09;20;30;50;1.2;3.17148954396289;18.5919708972064;22.3
168;4;"a";"Wred";120.17;124.49;111.78;22;18.22;18.22;14.1;22.5;86.9;73.3;95.2;3315.18;0.65;16.08;16.08;460.96;455.44;121513.52;62.9;356.17;356.17;20;30;50;1.2;3.34269208121994;18.9997454109885;3.9
168;4;"a";"Wred";122.08;127.69;117.76;23;17.86;17.86;14.7;20.9;85.17;66;96.8;2211.55;0.84;16.06;16.06;478.82;473.3;123725.07;69.8;372.23;372.23;20;30;50;1.2;3.48897276630791;19.3952164875992;6.9
168;4;"a";"Wred";112.12;119.26;116.12;24;19.32;19.32;14;25.4;72.38;47;93.4;6424.4;0.87;16.04;16.04;498.14;492.62;130149.48;69.8;388.27;388.27;20;30;50;1.2;3.61176995973878;19.7779637046847;0
169;4;"b";"Wred";114.116976744186;112.17;79.21;11;17.58;17.58;16;19.1;87.44;80;93.2;1631.1;0.83;16.22;16.22;248.26;242.74;67473.68;23.3;178.41;178.41;20;30;50;1.2;0.866502518999695;14.0028150579057;16.1
169;4;"b";"Wred";115.913255813953;123.91;89.7;12;18.54;18.54;13.5;23.5;74.13;51.8;90.8;4385.75;0.97;16.22;16.22;266.8;261.28;71859.43;24.1;194.63;194.63;20;30;50;1.2;1.05288871197309;14.48861415448;0.8
169;4;"b";"Wred";112.266744186047;114.36;95.55;13;19.89;19.89;12.4;26.6;66.99;42.4;94;7765.15;0.73;16.21;16.21;286.7;281.18;79624.57;24.1;210.84;210.84;20;30;50;1.2;1.26365640434449;14.9714764450483;0
169;4;"b";"Wred";105.136976744186;109.81;96.54;14;21.91;21.91;14.9;27.7;68.77;47.8;92.4;5073.55;1;16.2;16.2;308.61;303.08;84698.12;24.1;227.04;227.04;20;30;50;1.2;1.49588690480061;15.4501798313751;0
169;4;"b";"Wred";100.914651162791;107.59;96.68;15;23.21;23.21;16.3;29.8;68.74;41.8;92.6;6556.92;0.89;16.19;16.19;331.82;326.29;91255.05;24.1;243.23;243.23;20;30;50;1.2;1.74456940892664;15.9235461858469;0
169;4;"b";"Wred";99.01;105.19;96.54;16;19.47;19.47;14;26.4;80.89;53.8;95.3;4230.18;0.9;16.18;16.18;351.29;345.77;95485.23;33.7;259.41;259.41;20;30;50;1.2;2.00287570401449;16.390452476011;9.6
169;4;"b";"Wred";99.01;105.82;96.38;17;16.28;16.28;13.2;20.3;83.93;64.1;95;2647;1.01;16.17;16.17;367.57;362.05;98132.23;36.6;275.58;275.58;20;30;50;1.2;2.26283269377434;16.8498407178538;2.9
169;4;"b";"Wred";107.970930232558;108.28;96.07;18;16.37;16.37;14.5;19.1;75.3;59.3;92.7;2604.88;1.14;16.15;16.15;383.94;378.42;100737.1;36.7;291.73;291.73;20;30;50;1.2;2.51611951985391;17.3004503082991;0.1
169;4;"b";"Wred";110.313953488372;107.47;95.81;19;18.78;18.78;11.9;25.2;68.03;45.3;92.5;6306.88;0.99;16.14;16.14;402.72;397.2;107043.98;36.7;307.87;307.87;20;30;50;1.2;2.75554681308338;17.7416658392151;0
169;4;"b";"Wred";105.251627906977;105.48;95.72;20;20.86;20.86;12.2;28.2;66.11;40.6;94.2;7238.3;0.67;16.12;16.12;423.58;418.06;114282.27;36.7;323.99;323.99;20;30;50;1.2;2.97523154961847;18.1724076890559;0
169;4;"b";"Wred";100.823488372093;109.15;95.79;21;19.16;19.16;14.8;24.7;80.56;57.4;94.8;3916.07;0.62;16.1;16.1;442.74;437.22;118198.35;59;340.09;340.09;20;30;50;1.2;3.17148954396289;18.5919708972064;22.3
169;4;"b";"Wred";102.538837209302;129.22;99.27;22;18.22;18.22;14.1;22.5;86.9;73.3;95.2;3315.18;0.65;16.08;16.08;460.96;455.44;121513.52;62.9;356.17;356.17;20;30;50;1.2;3.34269208121994;18.9997454109885;3.9
169;4;"b";"Wred";112.674418604651;131.33;108.71;23;17.86;17.86;14.7;20.9;85.17;66;96.8;2211.55;0.84;16.06;16.06;478.82;473.3;123725.07;69.8;372.23;372.23;20;30;50;1.2;3.48897276630791;19.3952164875992;6.9
169;4;"b";"Wred";120.395348837209;121.57;116.33;24;19.32;19.32;14;25.4;72.38;47;93.4;6424.4;0.87;16.04;16.04;498.14;492.62;130149.48;69.8;388.27;388.27;20;30;50;1.2;3.61176995973878;19.7779637046847;0
170;4;"c";"Wred";118.55;104.68;79.62;11;17.58;17.58;16;19.1;87.44;80;93.2;1631.1;0.83;16.22;16.22;248.26;242.74;67473.68;23.3;178.41;178.41;20;30;50;1.2;0.866502518999695;14.0028150579057;16.1
170;4;"c";"Wred";116.76;126.09;99.67;12;18.54;18.54;13.5;23.5;74.13;51.8;90.8;4385.75;0.97;16.22;16.22;266.8;261.28;71859.43;24.1;194.63;194.63;20;30;50;1.2;1.05288871197309;14.48861415448;0.8
170;4;"c";"Wred";108.18;114.94;96.21;13;19.89;19.89;12.4;26.6;66.99;42.4;94;7765.15;0.73;16.21;16.21;286.7;281.18;79624.57;24.1;210.84;210.84;20;30;50;1.2;1.26365640434449;14.9714764450483;0
170;4;"c";"Wred";103.2;110.2;93.5;14;21.91;21.91;14.9;27.7;68.77;47.8;92.4;5073.55;1;16.2;16.2;308.61;303.08;84698.12;24.1;227.04;227.04;20;30;50;1.2;1.49588690480061;15.4501798313751;0
170;4;"c";"Wred";101.3;107.72;92.31;15;23.21;23.21;16.3;29.8;68.74;41.8;92.6;6556.92;0.89;16.19;16.19;331.82;326.29;91255.05;24.1;243.23;243.23;20;30;50;1.2;1.74456940892664;15.9235461858469;0
170;4;"c";"Wred";101.61;105.05;91.67;16;19.47;19.47;14;26.4;80.89;53.8;95.3;4230.18;0.9;16.18;16.18;351.29;345.77;95485.23;33.7;259.41;259.41;20;30;50;1.2;2.00287570401449;16.390452476011;9.6
170;4;"c";"Wred";109.35;103.72;90.94;17;16.28;16.28;13.2;20.3;83.93;64.1;95;2647;1.01;16.17;16.17;367.57;362.05;98132.23;36.6;275.58;275.58;20;30;50;1.2;2.26283269377434;16.8498407178538;2.9
170;4;"c";"Wred";110.93;104.05;90.55;18;16.37;16.37;14.5;19.1;75.3;59.3;92.7;2604.88;1.14;16.15;16.15;383.94;378.42;100737.1;36.7;291.73;291.73;20;30;50;1.2;2.51611951985391;17.3004503082991;0.1
170;4;"c";"Wred";103.97;103.86;90.53;19;18.78;18.78;11.9;25.2;68.03;45.3;92.5;6306.88;0.99;16.14;16.14;402.72;397.2;107043.98;36.7;307.87;307.87;20;30;50;1.2;2.75554681308338;17.7416658392151;0
170;4;"c";"Wred";100.65;102.88;90.74;20;20.86;20.86;12.2;28.2;66.11;40.6;94.2;7238.3;0.67;16.12;16.12;423.58;418.06;114282.27;36.7;323.99;323.99;20;30;50;1.2;2.97523154961847;18.1724076890559;0
170;4;"c";"Wred";105.81;107.8;91.01;21;19.16;19.16;14.8;24.7;80.56;57.4;94.8;3916.07;0.62;16.1;16.1;442.74;437.22;118198.35;59;340.09;340.09;20;30;50;1.2;3.17148954396289;18.5919708972064;22.3
170;4;"c";"Wred";121.79;132.09;98.02;22;18.22;18.22;14.1;22.5;86.9;73.3;95.2;3315.18;0.65;16.08;16.08;460.96;455.44;121513.52;62.9;356.17;356.17;20;30;50;1.2;3.34269208121994;18.9997454109885;3.9
170;4;"c";"Wred";123.5;134.17;111.28;23;17.86;17.86;14.7;20.9;85.17;66;96.8;2211.55;0.84;16.06;16.06;478.82;473.3;123725.07;69.8;372.23;372.23;20;30;50;1.2;3.48897276630791;19.3952164875992;6.9
170;4;"c";"Wred";113.57;121.48;118.93;24;19.32;19.32;14;25.4;72.38;47;93.4;6424.4;0.87;16.04;16.04;498.14;492.62;130149.48;69.8;388.27;388.27;20;30;50;1.2;3.61176995973878;19.7779637046847;0
171;4;"d";"Wred";116.77;106.68;88.07;11;17.58;17.58;16;19.1;87.44;80;93.2;1631.1;0.83;16.22;16.22;248.26;242.74;67473.68;23.3;178.41;178.41;20;30;50;1.2;0.866502518999695;14.0028150579057;16.1
171;4;"d";"Wred";115.39;126.55;97.24;12;18.54;18.54;13.5;23.5;74.13;51.8;90.8;4385.75;0.97;16.22;16.22;266.8;261.28;71859.43;24.1;194.63;194.63;20;30;50;1.2;1.05288871197309;14.48861415448;0.8
171;4;"d";"Wred";106.27;117.18;101.85;13;19.89;19.89;12.4;26.6;66.99;42.4;94;7765.15;0.73;16.21;16.21;286.7;281.18;79624.57;24.1;210.84;210.84;20;30;50;1.2;1.26365640434449;14.9714764450483;0
171;4;"d";"Wred";101.19;113.06;102.13;14;21.91;21.91;14.9;27.7;68.77;47.8;92.4;5073.55;1;16.2;16.2;308.61;303.08;84698.12;24.1;227.04;227.04;20;30;50;1.2;1.49588690480061;15.4501798313751;0
171;4;"d";"Wred";99;110.49;102.09;15;23.21;23.21;16.3;29.8;68.74;41.8;92.6;6556.92;0.89;16.19;16.19;331.82;326.29;91255.05;24.1;243.23;243.23;20;30;50;1.2;1.74456940892664;15.9235461858469;0
171;4;"d";"Wred";98.66;107.89;102.09;16;19.47;19.47;14;26.4;80.89;53.8;95.3;4230.18;0.9;16.18;16.18;351.29;345.77;95485.23;33.7;259.41;259.41;20;30;50;1.2;2.00287570401449;16.390452476011;9.6
171;4;"d";"Wred";108.31;106.55;101.39;17;16.28;16.28;13.2;20.3;83.93;64.1;95;2647;1.01;16.17;16.17;367.57;362.05;98132.23;36.6;275.58;275.58;20;30;50;1.2;2.26283269377434;16.8498407178538;2.9
171;4;"d";"Wred";110.55;106.89;100.75;18;16.37;16.37;14.5;19.1;75.3;59.3;92.7;2604.88;1.14;16.15;16.15;383.94;378.42;100737.1;36.7;291.73;291.73;20;30;50;1.2;2.51611951985391;17.3004503082991;0.1
171;4;"d";"Wred";103.13;106.57;100.58;19;18.78;18.78;11.9;25.2;68.03;45.3;92.5;6306.88;0.99;16.14;16.14;402.72;397.2;107043.98;36.7;307.87;307.87;20;30;50;1.2;2.75554681308338;17.7416658392151;0
171;4;"d";"Wred";99.17;105.69;100.7;20;20.86;20.86;12.2;28.2;66.11;40.6;94.2;7238.3;0.67;16.12;16.12;423.58;418.06;114282.27;36.7;323.99;323.99;20;30;50;1.2;2.97523154961847;18.1724076890559;0
171;4;"d";"Wred";104.01;112.22;104.68;21;19.16;19.16;14.8;24.7;80.56;57.4;94.8;3916.07;0.62;16.1;16.1;442.74;437.22;118198.35;59;340.09;340.09;20;30;50;1.2;3.17148954396289;18.5919708972064;22.3
171;4;"d";"Wred";121.36;128.6;117.21;22;18.22;18.22;14.1;22.5;86.9;73.3;95.2;3315.18;0.65;16.08;16.08;460.96;455.44;121513.52;62.9;356.17;356.17;20;30;50;1.2;3.34269208121994;18.9997454109885;3.9
171;4;"d";"Wred";122.45;130.45;118.22;23;17.86;17.86;14.7;20.9;85.17;66;96.8;2211.55;0.84;16.06;16.06;478.82;473.3;123725.07;69.8;372.23;372.23;20;30;50;1.2;3.48897276630791;19.3952164875992;6.9
171;4;"d";"Wred";113.64;121.98;113.58;24;19.32;19.32;14;25.4;72.38;47;93.4;6424.4;0.87;16.04;16.04;498.14;492.62;130149.48;69.8;388.27;388.27;20;30;50;1.2;3.61176995973878;19.7779637046847;0
172;5;"a";"Wfull";98.94;105.34;100.58;13;16.35;16.35;11.2;19.9;79.47;57.9;94.6;3804.38;1.08;14.75;14.75;236.17;236.17;61440.62;18.9;195.72;195.72;20;30;50;1.2;1.31648265107718;15.0844522138277;1.8
172;5;"a";"Wfull";97.36;103.88;100.63;14;16.68;16.68;10.3;23.6;74.42;48.2;95.1;4416.58;0.83;14.7;14.7;252.84;252.84;65857.2;19.3;210.42;210.42;20;30;50;1.2;1.5304953566246;15.5180553288647;0.4
172;5;"a";"Wfull";95.22;102.57;101.09;15;18.44;18.44;11.4;25.2;74.1;51.7;92.4;4762.65;0.87;14.65;14.65;271.29;271.29;70619.85;19.3;225.07;225.07;20;30;50;1.2;1.75670045999635;15.9459145351506;0
172;5;"a";"Wfull";91.36;100.46;100.82;16;20.43;20.43;12.9;28.2;72.53;45.8;95.9;5779.25;0.58;14.59;14.59;291.71;291.71;76399.1;19.3;239.66;239.66;20;30;50;1.2;1.98967149092498;16.3669550660918;0
172;5;"a";"Wfull";86.28;97.93;100.96;17;21.6;21.6;13.2;29.4;71.7;46.7;96;5483;0.54;14.54;14.54;313.32;313.32;81882.1;19.3;254.2;254.2;20;30;50;1.2;2.22365685489073;16.7807414142109;0
172;5;"a";"Wfull";80.23;94.89;100.11;18;23.11;23.11;16.5;30.8;71.74;45.8;93.2;5208.55;0.92;14.49;14.49;336.42;336.42;87090.65;19.3;268.69;268.69;20;30;50;1.2;2.45269177388495;17.1866055278708;0
172;5;"a";"Wfull";73.74;91.66;99.63;19;22.76;22.76;14.5;31.2;67.23;41.4;95.6;6538.45;0.79;14.43;14.43;359.19;359.19;93629.1;19.3;283.12;283.12;20;30;50;1.2;2.67119476983816;17.5836706541443;9.31
172;5;"a";"Wfull";70.87;88.24;98.26;20;22.2;22.2;13.5;30.8;63.8;37.6;93;6183.12;0.68;14.38;14.38;381.39;381.39;99812.23;19.3;297.5;297.5;20;30;50;1.2;2.87491140752103;17.9716819132669;0
172;5;"a";"Wfull";67.97;85.54;96.32;21;17.97;17.97;12;22.9;71.77;54.5;87.7;3201.52;1.9;14.32;14.32;399.35;399.35;103013.75;21.4;311.82;311.82;20;30;50;1.2;3.06059728000564;18.3499072880904;2.1
172;5;"a";"Wfull";65.28;83.17;95.01;22;14.76;14.76;10.5;20.2;76.26;48.6;93.5;3415.02;1.15;14.26;14.26;414.12;414.12;106428.77;24.5;326.08;326.08;20;30;50;1.2;3.22653401949988;18.7179609105661;7.77
172;5;"a";"Wfull";66.31;81.42;94.19;23;17.89;17.89;14.1;21.6;76.52;58.8;93.2;2957.48;1.18;14.21;14.21;432.01;432.01;109386.25;24.5;340.29;340.29;20;30;50;1.2;3.37234610960356;19.0757727361975;0
172;5;"a";"Wfull";65.88;80.08;93.41;24;19.1;19.1;16.3;23.3;77.63;62.9;91.2;3355.75;1.1;14.15;14.15;451.11;451.11;112742;24.6;354.44;354.44;20;30;50;1.2;3.49844694858424;19.4228276550085;0.1
172;5;"a";"Wfull";62.46;78.74;92.26;25;19.19;19.19;12.9;26.1;73.51;48.3;95.5;4794.7;0.83;14.09;14.09;470.3;470.3;117536.7;24.6;368.53;368.53;20;30;50;1.2;3.60609556599495;19.7589347042978;0
172;5;"a";"Wfull";58.99;76.99;91.65;26;20.73;20.73;13.4;28.7;71.26;43.9;94.3;5763.15;0.61;14.04;14.04;491.03;491.03;123299.85;26.4;382.57;382.57;20;30;50;1.2;3.69705571706692;20.0841910366301;1.8
173;5;"b";"Wfull";98.868;94.2;92.17;13;16.35;16.35;11.2;19.9;79.47;57.9;94.6;3804.38;1.08;14.75;14.75;236.17;236.17;61440.62;18.9;195.72;195.72;20;30;50;1.2;1.31648265107718;15.0844522138277;1.8
173;5;"b";"Wfull";96.95;93.83;92.05;14;16.68;16.68;10.3;23.6;74.42;48.2;95.1;4416.58;0.83;14.7;14.7;252.84;252.84;65857.2;19.3;210.42;210.42;20;30;50;1.2;1.5304953566246;15.5180553288647;0.4
173;5;"b";"Wfull";95.1273333333333;93.22;91.95;15;18.44;18.44;11.4;25.2;74.1;51.7;92.4;4762.65;0.87;14.65;14.65;271.29;271.29;70619.85;19.3;225.07;225.07;20;30;50;1.2;1.75670045999635;15.9459145351506;0
173;5;"b";"Wfull";92.982;92.23;91.76;16;20.43;20.43;12.9;28.2;72.53;45.8;95.9;5779.25;0.58;14.59;14.59;291.71;291.71;76399.1;19.3;239.66;239.66;20;30;50;1.2;1.98967149092498;16.3669550660918;0
173;5;"b";"Wfull";89.5733333333333;91.24;91.63;17;21.6;21.6;13.2;29.4;71.7;46.7;96;5483;0.54;14.54;14.54;313.32;313.32;81882.1;19.3;254.2;254.2;20;30;50;1.2;2.22365685489073;16.7807414142109;0
173;5;"b";"Wfull";84.5846666666667;90;91.45;18;23.11;23.11;16.5;30.8;71.74;45.8;93.2;5208.55;0.92;14.49;14.49;336.42;336.42;87090.65;19.3;268.69;268.69;20;30;50;1.2;2.45269177388495;17.1866055278708;0
173;5;"b";"Wfull";79.09;88.51;91.28;19;22.76;22.76;14.5;31.2;67.23;41.4;95.6;6538.45;0.79;14.43;14.43;359.19;359.19;93629.1;19.3;283.12;283.12;20;30;50;1.2;2.67119476983816;17.5836706541443;8.99
173;5;"b";"Wfull";72.9193333333333;86.61;90.89;20;22.2;22.2;13.5;30.8;63.8;37.6;93;6183.12;0.68;14.38;14.38;381.39;381.39;99812.23;19.3;297.5;297.5;20;30;50;1.2;2.87491140752103;17.9716819132669;0
173;5;"b";"Wfull";66.9833333333333;84.88;90.45;21;17.97;17.97;12;22.9;71.77;54.5;87.7;3201.52;1.9;14.32;14.32;399.35;399.35;103013.75;21.4;311.82;311.82;20;30;50;1.2;3.06059728000564;18.3499072880904;2.1
173;5;"b";"Wfull";62.362;83.52;90.05;22;14.76;14.76;10.5;20.2;76.26;48.6;93.5;3415.02;1.15;14.26;14.26;414.12;414.12;106428.77;24.5;326.08;326.08;20;30;50;1.2;3.22653401949988;18.7179609105661;7.61
173;5;"b";"Wfull";58.7353333333333;81.57;89.47;23;17.89;17.89;14.1;21.6;76.52;58.8;93.2;2957.48;1.18;14.21;14.21;432.01;432.01;109386.25;24.5;340.29;340.29;20;30;50;1.2;3.37234610960356;19.0757727361975;0
173;5;"b";"Wfull";56.2933333333333;79.55;88.86;24;19.1;19.1;16.3;23.3;77.63;62.9;91.2;3355.75;1.1;14.15;14.15;451.11;451.11;112742;24.6;354.44;354.44;20;30;50;1.2;3.49844694858424;19.4228276550085;0.1
173;5;"b";"Wfull";55.282;77.81;88.25;25;19.19;19.19;12.9;26.1;73.51;48.3;95.5;4794.7;0.83;14.09;14.09;470.3;470.3;117536.7;24.6;368.53;368.53;20;30;50;1.2;3.60609556599495;19.7589347042978;0
173;5;"b";"Wfull";54.6926666666667;75.54;87.61;26;20.73;20.73;13.4;28.7;71.26;43.9;94.3;5763.15;0.61;14.04;14.04;491.03;491.03;123299.85;26.4;382.57;382.57;20;30;50;1.2;3.69705571706692;20.0841910366301;1.8
174;5;"c";"Wfull";106.85;102.35;99.15;13;16.35;16.35;11.2;19.9;79.47;57.9;94.6;3804.38;1.08;14.75;14.75;236.17;236.17;61440.62;18.9;195.72;195.72;20;30;50;1.2;1.31648265107718;15.0844522138277;1.8
174;5;"c";"Wfull";106.23;101.95;99.23;14;16.68;16.68;10.3;23.6;74.42;48.2;95.1;4416.58;0.83;14.7;14.7;252.84;252.84;65857.2;19.3;210.42;210.42;20;30;50;1.2;1.5304953566246;15.5180553288647;0.4
174;5;"c";"Wfull";105.483333333333;101.09;99.07;15;18.44;18.44;11.4;25.2;74.1;51.7;92.4;4762.65;0.87;14.65;14.65;271.29;271.29;70619.85;19.3;225.07;225.07;20;30;50;1.2;1.75670045999635;15.9459145351506;0
174;5;"c";"Wfull";104.61;99.77;99.01;16;20.43;20.43;12.9;28.2;72.53;45.8;95.9;5779.25;0.58;14.59;14.59;291.71;291.71;76399.1;19.3;239.66;239.66;20;30;50;1.2;1.98967149092498;16.3669550660918;0
174;5;"c";"Wfull";103.556666666667;98.04;99.09;17;21.6;21.6;13.2;29.4;71.7;46.7;96;5483;0.54;14.54;14.54;313.32;313.32;81882.1;19.3;254.2;254.2;20;30;50;1.2;2.22365685489073;16.7807414142109;0
174;5;"c";"Wfull";102.433333333333;95.89;98.78;18;23.11;23.11;16.5;30.8;71.74;45.8;93.2;5208.55;0.92;14.49;14.49;336.42;336.42;87090.65;19.3;268.69;268.69;20;30;50;1.2;2.45269177388495;17.1866055278708;0
174;5;"c";"Wfull";101.24;93.52;98.63;19;22.76;22.76;14.5;31.2;67.23;41.4;95.6;6538.45;0.79;14.43;14.43;359.19;359.19;93629.1;19.3;283.12;283.12;20;30;50;1.2;2.67119476983816;17.5836706541443;8.84
174;5;"c";"Wfull";99.56;90.56;98.5;20;22.2;22.2;13.5;30.8;63.8;37.6;93;6183.12;0.68;14.38;14.38;381.39;381.39;99812.23;19.3;297.5;297.5;20;30;50;1.2;2.87491140752103;17.9716819132669;0
174;5;"c";"Wfull";97.2866666666667;87.82;98.3;21;17.97;17.97;12;22.9;71.77;54.5;87.7;3201.52;1.9;14.32;14.32;399.35;399.35;103013.75;21.4;311.82;311.82;20;30;50;1.2;3.06059728000564;18.3499072880904;2.1
174;5;"c";"Wfull";94.42;85.4;97.92;22;14.76;14.76;10.5;20.2;76.26;48.6;93.5;3415.02;1.15;14.26;14.26;414.12;414.12;106428.77;24.5;326.08;326.08;20;30;50;1.2;3.22653401949988;18.7179609105661;7.52
174;5;"c";"Wfull";89.5533333333333;82.63;97.39;23;17.89;17.89;14.1;21.6;76.52;58.8;93.2;2957.48;1.18;14.21;14.21;432.01;432.01;109386.25;24.5;340.29;340.29;20;30;50;1.2;3.37234610960356;19.0757727361975;0
174;5;"c";"Wfull";83.7733333333333;79.59;96.87;24;19.1;19.1;16.3;23.3;77.63;62.9;91.2;3355.75;1.1;14.15;14.15;451.11;451.11;112742;24.6;354.44;354.44;20;30;50;1.2;3.49844694858424;19.4228276550085;0.1
174;5;"c";"Wfull";77.08;76.64;96.49;25;19.19;19.19;12.9;26.1;73.51;48.3;95.5;4794.7;0.83;14.09;14.09;470.3;470.3;117536.7;24.6;368.53;368.53;20;30;50;1.2;3.60609556599495;19.7589347042978;0
174;5;"c";"Wfull";70.28;72.78;96.23;26;20.73;20.73;13.4;28.7;71.26;43.9;94.3;5763.15;0.61;14.04;14.04;491.03;491.03;123299.85;26.4;382.57;382.57;20;30;50;1.2;3.69705571706692;20.0841910366301;1.8
175;5;"d";"Wfull";107.814;100.9;96.3;13;16.35;16.35;11.2;19.9;79.47;57.9;94.6;3804.38;1.08;14.75;14.75;236.17;236.17;61440.62;18.9;195.72;195.72;20;30;50;1.2;1.31648265107718;15.0844522138277;1.8
