"satz_id";"variante_H2O";"wiederholung";"zeit_messung";"tage_seit_aussaat";"T0020_nFK";"T2040_nFK";"T4060_nFK";"bewaesserung_mm";"Tempsum";"Tmax_gradC";"Tmin_gradC";"Tmean_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"Gobsum";"globalstrahlung_Mj_m2";"niederschlag_mm";"windgeschwindigkeit_m_s";"FAO56_mm";"xxx";"T0020_Auswaschung_prozent_nFK";"T2040_Auswaschung_prozent_nFK";"T4060_Auswaschung_prozent_nFK";"T0020_Auswaschung_mm";"T2040_Auswaschung_mm";"T4060_Auswaschung_mm";"T0020_mm";"T2040_mm";"T4060_mm";"freier_Speicher_T0020_mm";"freier_Speicher_T2040_mm";"freier_Speicher_T4060_mm";"T0060_mm"
4;"Wfull";"c";2021-06-23;10;115.68;107.91;84.03;0;230.68;25.8;15.2;20.05;73.68;54.1;237.03;22.44;0.2;1.54;4.2;9;15.68;7.91;0;5.15349333333334;2.51538;0;38.02016;34.31538;25.82522;-5.15349333333334;-2.51538;4.90811333333333;98.16076
4;"Wfull";"c";2021-06-24;11;119.16;112.13;85.29;0;248.26;19.1;16;17.58;87.44;80;242.9;5.87;16.1;0.83;1.4;10;19.16;12.13;0;6.29725333333333;3.85734;0;39.16392;35.65734;26.21246;-6.29725333333333;-3.85734;4.52087333333333;101.03372
4;"Wfull";"c";2021-06-25;12;118.2;126.76;95.29;0;266.8;23.5;13.5;18.54;74.13;51.8;258.69;15.79;0.8;0.97;3;11;18.2;26.76;0;5.98173333333333;8.50968;0;38.8484;40.30968;29.2857933333333;-5.98173333333334;-8.50968;1.44754;108.443873333333
4;"Wfull";"c";2021-06-26;13;108.74;115.94;99.05;0;286.69;26.6;12.4;19.89;66.99;42.4;286.64;27.95;0;0.73;4.8;12;8.73999999999999;15.94;0;2.87254666666667;5.06892;0;35.7392133333333;36.86892;30.4413666666667;-2.87254666666666;-5.06892;0.291966666666664;103.0495
4;"Wfull";"c";2021-06-27;14;103.57;110.98;99.93;0;308.6;27.7;14.9;21.91;68.77;47.8;304.9;18.26;0;1;3.7;13;3.56999999999999;10.98;0;1.17334;3.49164;0;34.0400066666667;35.29164;30.71182;-1.17334;-3.49164000000001;0.0215133333333313;100.043466666667
4;"Wfull";"c";2021-06-28;15;100.98;108.19;100.07;0;331.81;29.8;16.3;23.21;68.74;41.8;328.5;23.6;0;0.89;4.6;14;0.980000000000004;8.19;0.0699999999999932;0.322093333333335;2.60442;0.0215133333333312;33.18876;34.40442;30.7548466666667;-0.322093333333335;-2.60442;-0.0215133333333313;98.3480266666667
4;"Wfull";"c";2021-06-29;16;99.82;105.78;99.85;0;351.28;26.4;14;19.47;80.89;53.8;343.73;15.23;9.6;0.9;3;15;0;5.78;0;0;1.83804;0;32.8075066666667;33.63804;30.6872333333333;0.0591599999999985;-1.83804;0.0461000000000027;97.13278
4;"Wfull";"c";2021-06-30;17;107.59;104.58;99.22;0;367.56;20.3;13.2;16.28;83.93;64.1;353.26;9.53;2.9;1.01;1.9;16;7.59;4.58;0;2.49458;1.45644;0;35.3612466666667;33.25644;30.4936133333333;-2.49458;-1.45644;0.239720000000002;99.1113
4;"Wfull";"c";2021-07-01;18;111;105.25;99.07;0;383.93;19.1;14.5;16.37;75.3;59.3;362.64;9.38;0.1;1.14;2.1;17;11;5.25;0;3.61533333333333;1.6695;0;36.482;33.4695;30.4475133333333;-3.61533333333334;-1.6695;0.285820000000001;100.399013333333
4;"Wfull";"c";2021-07-02;19;104.45;105.25;99.05;0;402.71;25.2;11.9;18.78;68.03;45.3;385.34;22.7;0;0.99;4;18;4.45;5.25;0;1.46256666666667;1.6695;0;34.3292333333333;33.4695;30.4413666666667;-1.46256666666667;-1.6695;0.291966666666664;98.2401
4;"Wfull";"c";2021-07-03;20;100.37;104.17;98.97;0;423.57;28.2;12.2;20.86;66.11;40.6;411.4;26.06;0;0.67;4.7;19;0.370000000000005;4.17;0;0.121606666666668;1.32606;0;32.9882733333333;33.12606;30.41678;-0.121606666666665;-1.32606;0.316553333333331;96.5311133333333
4;"Wfull";"c";2021-07-04;21;105.44;108.36;99.02;0;442.73;24.7;14.8;19.16;80.56;57.4;425.5;14.1;22.3;0.62;2.7;20;5.44;8.36;0;1.78794666666667;2.65848;0;34.6546133333333;34.45848;30.4321466666667;-1.78794666666667;-2.65848;0.301186666666666;99.54524
4;"Wfull";"c";2021-07-05;22;126;130.05;103.15;0;460.95;22.5;14.1;18.22;86.9;73.3;437.43;11.93;3.9;0.65;2.3;21;26;30.05;3.15000000000001;8.54533333333333;9.5559;0.968100000000002;41.412;41.3559;31.7014333333333;-8.54533333333333;-9.5559;-0.968100000000003;114.469333333333
4;"Wfull";"c";2021-07-06;23;125.83;132.31;111.82;0;478.81;20.9;14.7;17.86;85.17;66;445.39;7.96;6.9;0.84;1.8;22;25.83;32.31;11.82;8.48946;10.27458;3.63268;41.3561266666667;42.07458;34.3660133333333;-8.48946;-10.27458;-3.63267999999999;117.79672
4;"Wfull";"c";2021-07-07;24;115.81;121.28;116.23;0;498.13;25.4;14;19.32;72.38;47;468.52;23.13;0;0.87;4.1;23;15.81;21.28;16.23;5.19622;6.76704;4.98802;38.0628866666667;38.56704;35.7213533333333;-5.19622;-6.76704000000001;-4.98802000000001;112.35128
4;"Wfull";"c";2021-07-08;25;107.57;113.66;112.3;0;516.22;22.9;13.6;18.09;79.84;66.7;481.36;12.84;0.2;1.03;2.5;24;7.56999999999999;13.66;12.3;2.48800666666666;4.34388;3.7802;35.3546733333333;36.14388;34.5135333333333;-2.48800666666666;-4.34388;-3.7802;106.012086666667
4;"Wfull";"c";2021-07-09;26;103.59;110.54;109.92;0;535.05;22.8;14.2;18.83;77.21;63.1;494.59;13.23;1.1;1.08;2.7;25;3.59;10.54;9.92;1.17991333333333;3.35172;3.04874666666667;34.04658;35.15172;33.78208;-1.17991333333333;-3.35172;-3.04874666666667;102.98038
4;"Wfull";"c";2021-07-10;27;100.13;107.89;107.8;0;554.47;26.1;12.3;19.42;74.85;47.5;517.06;22.47;7.5;0.89;4;26;0.129999999999995;7.89;7.8;0.0427266666666652;2.50902;2.3972;32.9093933333333;34.30902;33.1305333333333;-0.0427266666666668;-2.50902;-2.39720000000001;100.348946666667
4;"Wfull";"c";2021-07-11;28;100.01;106.2;106.85;0;573.52;24.7;15;19.05;78.22;52.8;534.38;17.32;0.1;0.66;3.2;27;0.0100000000000051;6.2;6.84999999999999;0.00328666666666835;1.9716;2.10523333333333;32.8699533333333;33.7716;32.8385666666667;-0.00328666666666777;-1.9716;-2.10523333333333;99.48012
4;"Wfull";"c";2021-07-12;29;96.8;105.2;106.02;0;593.68;26.2;13.2;20.16;75.66;54.4;550.74;16.36;0.7;0.87;3.2;28;0;5.2;6.02;0;1.6536;1.85014666666667;31.8149333333333;33.4536;32.58348;1.05173333333333;-1.6536;-1.85014666666667;97.8520133333333
4;"Wfull";"c";2021-07-13;30;102.22;103.93;104.76;0;612.34;21.2;16.2;18.66;92.1;85;555.65;4.91;14.6;0.85;1.2;29;2.22;3.93000000000001;4.76000000000001;0.72964;1.24974;1.46290666666667;33.5963066666667;33.04974;32.19624;-0.729640000000003;-1.24974000000001;-1.46290666666667;98.8422866666667
4;"Wfull";"c";2021-07-14;31;126.42;114.8;104.13;0;629.17;18.4;15.1;16.83;90.05;82;559.08;3.43;3.9;0.9;1.1;30;26.42;14.8;4.13;8.68337333333334;4.7064;1.26928666666667;41.55004;36.5064;32.00262;-8.68337333333334;-4.7064;-1.26928666666667;110.05906
4;"Wfull";"c";2021-07-15;32;123.96;130.71;105.46;0;648.62;24.9;16;19.45;81.01;57.7;576.97;17.89;1.4;0.79;3.3;31;23.96;30.71;5.45999999999999;7.87485333333333;9.76578;1.67804;40.74152;41.56578;32.4113733333333;-7.87485333333333;-9.76578;-1.67804;114.718673333333
4;"Wfull";"c";2021-07-16;33;118.04;121.07;107.31;0;667.8;22.3;15.9;19.18;84.36;71.6;596.08;19.11;5.2;2.27;3.3;32;18.04;21.07;7.31;5.92914666666667;6.70026;2.24660666666667;38.7958133333333;38.50026;32.97994;-5.92914666666667;-6.70026;-2.24660666666666;110.276013333333
4;"Wfull";"c";2021-07-17;34;109.89;115.54;107.33;0;688.23;25.9;15.7;20.43;78.54;63.7;615.99;19.91;0;1.74;3.7;33;9.89;15.54;7.33;3.25051333333333;4.94172;2.25275333333333;36.11718;36.74172;32.9860866666667;-3.25051333333333;-4.94172;-2.25275333333333;105.844986666667
4;"Wfull";"c";2021-07-18;35;100.11;109.79;106.14;0;710.75;29;15.1;22.52;66;47.5;644.26;28.27;0;1.7;5.4;34;0.109999999999999;9.79000000000001;6.14;0.0361533333333331;3.11322;1.88702666666667;32.90282;34.91322;32.62036;-0.0361533333333384;-3.11322;-1.88702666666667;100.4364
4;"Wfull";"c";2021-07-19;36;88.45;103.93;104.61;0;731.98;26.3;15.8;21.23;66.47;49.1;668.26;24;0;1.63;4.6;35;0;3.93000000000001;4.61;0;1.24974;1.41680666666667;29.0705666666667;33.04974;32.15014;3.7961;-1.24974000000001;-1.41680666666667;94.2704466666667
4;"Wfull";"c";2021-07-20;37;75.49;98.03;103.34;4.74;751.22;26.2;11.7;19.24;67.56;44.4;693.58;25.32;0;0.93;4.4;36;0;0;3.34;0;0;1.02649333333333;24.8110466666667;31.17354;31.7598266666667;8.05562;0.626459999999998;-1.02649333333333;87.7444133333333
4;"Wfull";"c";2021-07-21;38;64.69;91.37;102.14;0;770.63;26.4;11.4;19.41;63.6;41.8;721.2;27.62;0;1.05;4.7;37;0;0;2.14;0;0;0.657693333333334;21.2614466666667;29.05566;31.3910266666667;11.60522;2.74434;-0.657693333333334;81.7081333333333
4;"Wfull";"c";2021-07-22;39;57.77;83.68;100.87;28.08;790.67;27.2;12.1;20.04;66.19;44.2;746.21;25.01;0;0.9;4.4;38;0;0;0.870000000000005;0;0;0.267380000000001;18.9870733333333;26.61024;31.0007133333333;13.8795933333333;5.18976;-0.267380000000006;76.5980266666667
4;"Wfull";"c";2021-07-23;40;94.59;104.83;99.86;0;811.66;28.2;12.5;20.99;65.23;40.6;773.47;27.26;0;0.91;4.8;39;0;4.83;0;0;1.53594;0;31.08858;33.33594;30.6903066666667;1.77808666666666;-1.53594;0.0430266666666661;95.1148266666667
4;"Wfull";"c";2021-07-24;41;107.49;102.78;99.29;0;831.02;24.1;14.2;19.36;80.17;62.6;787.06;13.59;6;0.75;2.6;40;7.48999999999999;2.78;0;2.46171333333333;0.88404;0;35.32838;32.68404;30.5151266666667;-2.46171333333334;-0.884040000000002;0.218206666666664;98.5275466666667
4;"Wfull";"c";2021-07-25;42;104.41;94.97;98.24;0;851.71;28.6;15.4;20.69;78.72;43.7;810.75;23.69;3.7;0.75;4.2;41;4.41;0;0;1.44942;0;0;34.3160866666667;30.20046;30.1924266666667;-1.44942;1.59954;0.540906666666668;94.7089733333333
4;"Wfull";"c";2021-07-26;43;99.62;87.19;96.65;0;872.82;27.6;14.7;21.11;73.62;46.7;834.91;24.16;0.3;0.91;4.3;42;0;0;0;0;0;0;32.7417733333333;27.72642;29.7037666666667;0.124893333333333;4.07358;1.02956666666667;90.17196
4;"Wfull";"c";2021-07-27;44;85.8;81.3;95.22;0;892.16;25.7;14.7;19.34;78.37;54.9;850.51;15.6;1.4;0.88;3;43;0;0;0;0;0;0;28.1996;25.8534;29.26428;4.66706666666667;5.9466;1.46905333333333;83.31728
4;"Wfull";"c";2021-07-28;45;82.17;79.58;94.23;0;911.27;25.2;13.4;19.11;77.19;54;866.36;15.85;0.1;1.14;3;44;0;0;0;0;0;0;27.00654;25.30644;28.96002;5.86012666666667;6.49356;1.77331333333333;81.273
4;"Wfull";"d";2021-06-15;2;76.87;80.27;90.8;10.63;42.88;30.9;12.2;22.74;61.41;38;56.54;25.92;0;0.88;5;1;0;0;0;0;0;0;25.2646066666667;25.52586;27.9058666666667;7.60206;6.27414;2.82746666666667;78.6963333333333
4;"Wfull";"d";2021-06-16;3;91.38;79.22;89.57;0;67.37;32.8;16.1;24.49;62.07;36.4;84.89;28.35;0;1.01;5.7;2;0;0;0;0;0;0;30.03356;25.19196;27.5278466666667;2.83310666666667;6.60804;3.20548666666667;82.7533666666667
4;"Wfull";"d";2021-06-17;4;88.8;79.82;89.02;10.76;93.35;33.7;15.8;25.98;61.75;41.2;112.48;27.59;0;0.94;5.6;3;0;0;0;0;0;0;29.1856;25.38276;27.3588133333333;3.68106666666667;6.41724;3.37452;81.9271733333333
4;"Wfull";"d";2021-06-18;5;106.96;80.4;88.69;0;120.67;34.2;18.1;27.32;60.77;40.7;136.17;23.69;0;0.78;5.1;4;6.95999999999999;0;0;2.28752;0;0;35.1541866666667;25.5672;27.2573933333333;-2.28751999999999;6.2328;3.47594;87.97878
4;"Wfull";"d";2021-06-19;6;95.31;81.37;88.49;10.72;147.6;33;18.4;26.93;58.75;40.4;163.78;27.61;0;0.99;5.7;5;0;0;0;0;0;0;31.32522;25.87566;27.1959266666667;1.54144666666667;5.92434;3.53740666666667;84.3968066666667
4;"Wfull";"d";2021-06-20;7;100.17;81.83;88.53;0;172.89;29.2;19.5;25.29;62.1;45.5;185.58;21.8;2.8;1.39;4.8;6;0.170000000000002;0;0;0.0558733333333339;0;0;32.92254;26.02194;27.20822;-0.0558733333333379;5.77806;3.52511333333333;86.1527
4;"Wfull";"d";2021-06-21;8;104.29;82.37;88.14;0;193.96;26.5;17.2;21.07;71.88;51;206.68;21.1;0.1;2.11;4.3;7;4.29000000000001;0;0;1.40998;0;0;34.2766466666667;26.19366;27.08836;-1.40998;5.60634;3.64497333333333;87.5586666666667
4;"Wfull";"d";2021-06-22;9;120.78;84.05;87.87;10.78;210.63;18.8;13.8;16.67;83.7;71.7;214.59;7.91;4.1;1.23;1.8;8;20.78;0;0;6.82969333333333;0;0;39.69636;26.7279;27.00538;-6.82969333333333;5.0721;3.72795333333333;93.42964
4;"Wfull";"d";2021-06-23;10;112.35;94.14;88.1;0;230.68;25.8;15.2;20.05;73.68;54.1;237.03;22.44;0.2;1.54;4.2;9;12.35;0;0;4.05903333333333;0;0;36.9257;29.93652;27.0760666666667;-4.05903333333333;1.86348;3.65726666666666;93.9382866666667
4;"Wfull";"d";2021-06-24;11;117.38;103.04;89.62;0;248.26;19.1;16;17.58;87.44;80;242.9;5.87;16.1;0.83;1.4;10;17.38;3.04000000000001;0;5.71222666666667;0.966720000000002;0;38.5788933333333;32.76672;27.5432133333333;-5.71222666666667;-0.966719999999999;3.19012;98.8888266666667
4;"Wfull";"d";2021-06-25;12;114.46;121.43;100.51;0;266.8;23.5;13.5;18.54;74.13;51.8;258.69;15.79;0.8;0.97;3;11;14.46;21.43;0.510000000000005;4.75252;6.81474;0.156740000000002;37.6191866666667;38.61474;30.8900733333333;-4.75252;-6.81474;-0.156740000000003;107.124
4;"Wfull";"d";2021-06-26;13;105.65;113.53;106.23;0;286.69;26.6;12.4;19.89;66.99;42.4;286.64;27.95;0;0.73;4.8;12;5.65000000000001;13.53;6.23;1.85696666666667;4.30254;1.91468666666667;34.7236333333333;36.10254;32.64802;-1.85696666666666;-4.30254;-1.91468666666667;103.474193333333
4;"Wfull";"d";2021-06-27;14;100.64;110.55;107.77;0;308.6;27.7;14.9;21.91;68.77;47.8;304.9;18.26;0;1;3.7;13;0.640000000000001;10.55;7.77;0.210346666666667;3.3549;2.38798;33.0770133333333;35.1549;33.1213133333333;-0.210346666666666;-3.3549;-2.38798;101.353226666667
4;"Wfull";"d";2021-06-28;15;98.08;109.56;107.75;0;331.81;29.8;16.3;23.21;68.74;41.8;328.5;23.6;0;0.89;4.6;14;0;9.56;7.75;0;3.04008;2.38183333333333;32.2356266666667;34.84008;33.1151666666667;0.631039999999999;-3.04008000000001;-2.38183333333334;100.190873333333
4;"Wfull";"d";2021-06-29;16;98.39;107.47;107.62;0;351.28;26.4;14;19.47;80.89;53.8;343.73;15.23;9.6;0.9;3;15;0;7.47;7.62;0;2.37546;2.34188;32.3375133333333;34.17546;33.0752133333333;0.529153333333333;-2.37546;-2.34188;99.5881866666667
4;"Wfull";"d";2021-06-30;17;108.98;106.06;106.84;0;367.56;20.3;13.2;16.28;83.93;64.1;353.26;9.53;2.9;1.01;1.9;16;8.98;6.06;6.84;2.95142666666667;1.92708;2.10216;35.8180933333333;33.72708;32.8354933333333;-2.95142666666667;-1.92708;-2.10216;102.380666666667
4;"Wfull";"d";2021-07-01;18;110.37;106.41;106.06;0;383.93;19.1;14.5;16.37;75.3;59.3;362.64;9.38;0.1;1.14;2.1;17;10.37;6.41;6.06;3.40827333333333;2.03838;1.86244;36.27494;33.83838;32.5957733333333;-3.40827333333334;-2.03838;-1.86244;102.709093333333
4;"Wfull";"d";2021-07-02;19;101.88;106.89;105.89;0;402.71;25.2;11.9;18.78;68.03;45.3;385.34;22.7;0;0.99;4;18;1.88;6.89;5.89;0.617893333333332;2.19102;1.81019333333333;33.48456;33.99102;32.5435266666667;-0.617893333333328;-2.19102;-1.81019333333333;100.019106666667
4;"Wfull";"d";2021-07-03;20;97.16;106.41;105.83;0;423.57;28.2;12.2;20.86;66.11;40.6;411.4;26.06;0;0.67;4.7;19;0;6.41;5.83;0;2.03838;1.79175333333333;31.9332533333333;33.83838;32.5250866666667;0.933413333333334;-2.03838;-1.79175333333333;98.29672
4;"Wfull";"d";2021-07-04;21;102.11;110.48;107.27;0;442.73;24.7;14.8;19.16;80.56;57.4;425.5;14.1;22.3;0.62;2.7;20;2.11;10.48;7.27;0.693486666666666;3.33264;2.23431333333333;33.5601533333333;35.13264;32.9676466666667;-0.693486666666672;-3.33264;-2.23431333333333;101.66044
4;"Wfull";"d";2021-07-05;22;118.63;122.85;116.54;0;460.95;22.5;14.1;18.22;86.9;73.3;437.43;11.93;3.9;0.65;2.3;21;18.63;22.85;16.54;6.12306;7.2663;5.08329333333334;38.9897266666667;39.0663;35.8166266666667;-6.12306;-7.2663;-5.08329333333333;113.872653333333
4;"Wfull";"d";2021-07-06;23;120.75;125.78;122.16;0;478.81;20.9;14.7;17.86;85.17;66;445.39;7.96;6.9;0.84;1.8;22;20.75;25.78;22.16;6.81983333333333;8.19804;6.81050666666667;39.6865;39.99804;37.54384;-6.81983333333334;-8.19804;-6.81050666666667;117.22838
4;"Wfull";"d";2021-07-07;24;111.06;118.93;120.19;0;498.13;25.4;14;19.32;72.38;47;468.52;23.13;0;0.87;4.1;23;11.06;18.93;20.19;3.63505333333333;6.01974;6.20506;36.50172;37.81974;36.9383933333333;-3.63505333333333;-6.01974;-6.20506;111.259853333333
4;"Wfull";"d";2021-07-08;25;103.94;113.2;116.56;0;516.22;22.9;13.6;18.09;79.84;66.7;481.36;12.84;0.2;1.03;2.5;24;3.94;13.2;16.56;1.29494666666667;4.1976;5.08944;34.1616133333333;35.9976;35.8227733333333;-1.29494666666667;-4.1976;-5.08944;105.981986666667
4;"Wfull";"d";2021-07-09;26;99.87;110.76;114.2;0;535.05;22.8;14.2;18.83;77.21;63.1;494.59;13.23;1.1;1.08;2.7;25;0;10.76;14.2;0;3.42168;4.36413333333333;32.82394;35.22168;35.0974666666667;0.0427266666666668;-3.42168000000001;-4.36413333333333;103.143086666667
4;"Wfull";"d";2021-07-10;27;95.09;108.93;112.69;0;554.47;26.1;12.3;19.42;74.85;47.5;517.06;22.47;7.5;0.89;4;26;0;8.93000000000001;12.69;0;2.83974;3.90006;31.2529133333333;34.63974;34.6333933333333;1.61375333333333;-2.83974;-3.90006;100.526046666667
4;"Wfull";"d";2021-07-11;28;96.86;107.38;111.45;0;573.52;24.7;15;19.05;78.22;52.8;534.38;17.32;0.1;0.66;3.2;27;0;7.38;11.45;0;2.34684;3.51896666666667;31.8346533333333;34.14684;34.2523;1.03201333333333;-2.34684;-3.51896666666667;100.233793333333
4;"Wfull";"d";2021-07-12;29;89.88;105.85;110.76;0;593.68;26.2;13.2;20.16;75.66;54.4;550.74;16.36;0.7;0.87;3.2;28;0;5.84999999999999;10.76;0;1.8603;3.30690666666667;29.54056;33.6603;34.04024;3.32610666666667;-1.8603;-3.30690666666667;97.2411
4;"Wfull";"d";2021-07-13;30;99.07;104.15;109.54;0;612.34;21.2;16.2;18.66;92.1;85;555.65;4.91;14.6;0.85;1.2;29;0;4.15000000000001;9.54000000000001;0;1.3197;2.93196;32.5610066666667;33.1197;33.6652933333333;0.305660000000003;-1.3197;-2.93196;99.346
4;"Wfull";"d";2021-07-14;31;123.51;112.68;109.32;0;629.17;18.4;15.1;16.83;90.05;82;559.08;3.43;3.9;0.9;1.1;30;23.51;12.68;9.31999999999999;7.72695333333334;4.03224;2.86434666666666;40.59362;35.83224;33.59768;-7.72695333333333;-4.03224;-2.86434666666666;110.02354
4;"Wfull";"d";2021-07-15;32;118.75;123.26;114.68;0;648.62;24.9;16;19.45;81.01;57.7;576.97;17.89;1.4;0.79;3.3;31;18.75;23.26;14.68;6.1625;7.39668;4.51165333333334;39.0291666666667;39.19668;35.2449866666667;-6.1625;-7.39668000000001;-4.51165333333334;113.470833333333
4;"Wfull";"d";2021-07-16;33;114.12;116.77;117.12;0;667.8;22.3;15.9;19.18;84.36;71.6;596.08;19.11;5.2;2.27;3.3;32;14.12;16.77;17.12;4.64077333333333;5.33286;5.26154666666667;37.50744;37.13286;35.99488;-4.64077333333334;-5.33286;-5.26154666666667;110.63518
4;"Wfull";"d";2021-07-17;34;104.63;112.71;116.43;0;688.23;25.9;15.7;20.43;78.54;63.7;615.99;19.91;0;1.74;3.7;33;4.63;12.71;16.43;1.52172666666667;4.04178;5.04948666666667;34.3883933333333;35.84178;35.78282;-1.52172666666667;-4.04178;-5.04948666666667;106.012993333333
4;"Wfull";"d";2021-07-18;35;89.93;108.32;113.7;0;710.75;29;15.1;22.52;66;47.5;644.26;28.27;0;1.7;5.4;34;0;8.31999999999999;13.7;0;2.64576;4.21046666666667;29.5569933333333;34.44576;34.9438;3.30967333333333;-2.64576;-4.21046666666667;98.9465533333334
4;"Wfull";"d";2021-07-19;36;70.39;103.31;111.59;0;731.98;26.3;15.8;21.23;66.47;49.1;668.26;24;0;1.63;4.6;35;0;3.31;11.59;0;1.05258;3.56199333333333;23.1348466666667;32.85258;34.2953266666667;9.73182;-1.05258;-3.56199333333333;90.2827533333333
4;"Wfull";"d";2021-07-20;37;59.61;98.94;109.76;4.53;751.22;26.2;11.7;19.24;67.56;44.4;693.58;25.32;0;0.93;4.4;36;0;0;9.76000000000001;0;0;2.99957333333333;19.59182;31.46292;33.7329066666667;13.2748466666667;0.33708;-2.99957333333334;84.7876466666667
4;"Wfull";"d";2021-07-21;38;55.06;94.74;107.94;0;770.63;26.4;11.4;19.41;63.6;41.8;721.2;27.62;0;1.05;4.7;37;0;0;7.94;0;0;2.44022666666667;18.0963866666667;30.12732;33.17356;14.77028;1.67268;-2.44022666666667;81.3972666666667
4;"Wfull";"d";2021-07-22;39;53.32;90.45;106.43;27.9;790.67;27.2;12.1;20.04;66.19;44.2;746.21;25.01;0;0.9;4.4;38;0;0;6.43000000000001;0;0;1.97615333333334;17.5245066666667;28.7631;32.7094866666667;15.34216;3.0369;-1.97615333333334;78.9970933333333
4;"Wfull";"d";2021-07-23;40;95.63;90.57;105;0;811.66;28.2;12.5;20.99;65.23;40.6;773.47;27.26;0;0.91;4.8;39;0;0;5;0;0;1.53666666666667;31.4303933333333;28.80126;32.27;1.43627333333334;2.99874;-1.53666666666667;92.5016533333333
4;"Wfull";"d";2021-07-24;41;108.03;95.11;103.79;0;831.02;24.1;14.2;19.36;80.17;62.6;787.06;13.59;6;0.75;2.6;40;8.03;0;3.79000000000001;2.63919333333333;0;1.16479333333334;35.50586;30.24498;31.8981266666667;-2.63919333333333;1.55502;-1.16479333333334;97.6489666666667
4;"Wfull";"d";2021-07-25;42;110.93;95.78;103.43;0;851.71;28.6;15.4;20.69;78.72;43.7;810.75;23.69;3.7;0.75;4.2;41;10.93;0;3.43000000000001;3.59232666666667;0;1.05415333333334;36.4589933333333;30.45804;31.7874866666667;-3.59232666666667;1.34196;-1.05415333333333;98.70452
4;"Wfull";"d";2021-07-26;43;109.74;93.41;102.86;0;872.82;27.6;14.7;21.11;73.62;46.7;834.91;24.16;0.3;0.91;4.3;42;9.73999999999999;0;2.86;3.20121333333333;0;0.878973333333333;36.06788;29.70438;31.6123066666667;-3.20121333333333;2.09562;-0.878973333333331;97.3845666666667
4;"Wfull";"d";2021-07-27;44;98.82;90.54;102.07;0;892.16;25.7;14.7;19.34;78.37;54.9;850.51;15.6;1.4;0.88;3;43;0;0;2.06999999999999;0;0;0.636179999999998;32.47884;28.79172;31.3695133333333;0.387826666666669;3.00828;-0.63618;92.6400733333333
4;"Wfull";"d";2021-07-28;45;94.83;88.72;101.51;0;911.27;25.2;13.4;19.11;77.19;54;866.36;15.85;0.1;1.14;3;44;0;0;1.51000000000001;0;0;0.464073333333335;31.16746;28.21296;31.1974066666667;1.69920666666667;3.58704;-0.464073333333335;90.5778266666667
4;"Wred";"a";2021-06-15;2;74.66;77.08;84.45;11.07;42.88;30.9;12.2;22.74;61.41;38;56.54;25.92;0;0.88;5;1;0;0;0;0;0;0;24.5382533333333;24.51144;25.9543;8.32841333333334;7.28856;4.77903333333333;75.0039933333333
4;"Wred";"a";2021-06-16;3;90.09;76.44;83.29;0;67.37;32.8;16.1;24.49;62.07;36.4;84.89;28.35;0;1.01;5.7;2;0;0;0;0;0;0;29.60958;24.30792;25.5977933333333;3.25708666666667;7.49208;5.13554;79.5152933333333
4;"Wred";"a";2021-06-17;4;87.91;76.5;82.31;11.1;93.35;33.7;15.8;25.98;61.75;41.2;112.48;27.59;0;0.94;5.6;3;0;0;0;0;0;0;28.8930866666667;24.327;25.2966066666667;3.97358;7.473;5.43672666666667;78.5166933333333
4;"Wred";"a";2021-06-18;5;104.62;77.16;81.86;0;120.67;34.2;18.1;27.32;60.77;40.7;136.17;23.69;0;0.78;5.1;4;4.62;0;0;1.51844;0;0;34.3851066666667;24.53688;25.1583066666667;-1.51844;7.26312;5.57502666666667;84.0802933333333
4;"Wred";"a";2021-06-19;6;95.32;78.27;81.61;11.1;147.6;33;18.4;26.93;58.75;40.4;163.78;27.61;0;0.99;5.7;5;0;0;0;0;0;0;31.3285066666667;24.88986;25.0814733333333;1.53816;6.91014;5.65186;81.29984
4;"Wred";"a";2021-06-20;7;99.95;78.72;81.28;0;172.89;29.2;19.5;25.29;62.1;45.5;185.58;21.8;2.8;1.39;4.8;6;0;0;0;0;0;0;32.8502333333333;25.03296;24.9800533333333;0.0164333333333317;6.76704;5.75328;82.8632466666667
4;"Wred";"a";2021-06-21;8;105.06;79.58;80.86;0;193.96;26.5;17.2;21.07;71.88;51;206.68;21.1;0.1;2.11;4.3;7;5.06;0;0;1.66305333333333;0;0;34.52972;25.30644;24.8509733333333;-1.66305333333333;6.49356;5.88236;84.6871333333333
4;"Wred";"a";2021-06-22;9;119.41;87.11;80.53;11.07;210.63;18.8;13.8;16.67;83.7;71.7;214.59;7.91;4.1;1.23;1.8;8;19.41;0;0;6.37942;0;0;39.2460866666667;27.70098;24.7495533333333;-6.37942;4.09902;5.98378;91.69662
4;"Wred";"a";2021-06-23;10;113.34;106.01;80.54;0;230.68;25.8;15.2;20.05;73.68;54.1;237.03;22.44;0.2;1.54;4.2;9;13.34;6.01000000000001;0;4.38441333333333;1.91118;0;37.25108;33.71118;24.7526266666667;-4.38441333333333;-1.91118;5.98070666666666;95.7148866666667
