satz_id,variante_H2O,wiederholung,zeit_messung,tage_seit_aussaat,B0020_nFK_prozent,B2040_nFK_prozent,B4060_nFK_prozent,Tmean_gradC,Tmean_th9_25_gradC,Tmin_gradC,Tmax_gradC,relLuftfeuchte_mean_prozent,relLuftfeuchte_min_prozent,relLuftfeuchte_max_prozent,globalstrahlung_Wh_m2,par_Wh_m2,niederschlag_mm,windgeschwindigkeit_m_s,FAO56_mm,tageslicht_h,tageslicht_h_th9,Tmean_gradC_sum,Tmean_th9_25_gradC_sum,globalstrahlung_Wh_m2_sum,niederschlag_mm_sum,FAO56_mm_sum,tageslicht_h_sum,tageslicht_h_th9_sum,bewaesserung_mm
5,Wfull_plus,b,2021-08-25,29,130.06,112.02,92.43,17.52,17.52,10.3,24.7,68.46,39.6,94.1,6499.32,717.82,0,0.87,3.5,13.8,13.8,561.91,561.91,142119.25,37.5,92,438.13,438.13,0
5,Wfull_plus,b,2021-08-26,30,101.72,100.53,93.16,17.17,17.17,13.7,20.8,70.2,57.2,91.5,4545.52,511.9,0.2,1.72,2.9,13.74,13.74,579.08,579.08,146664.78,37.7,94.9,451.87,451.87,0
5,Wfull_plus,b,2021-08-27,31,85.55,90.32,92.22,15.05,15.05,10.8,19.6,79.7,60.4,90.7,2603.43,342.18,1.6,1.32,1.8,13.69,13.69,594.14,594.14,149268.2,39.3,96.7,465.56,465.56,0
5,Wfull_plus,b,2021-08-28,32,78.18,84,90.09,15.74,15.74,12.2,19.6,81.6,64.3,93.6,2528.43,318.68,0.7,0.68,1.7,13.63,13.63,609.87,609.87,151796.62,40,98.4,479.19,479.19,0
5,Wfull_plus,b,2021-08-29,33,74.23,79.75,88.33,15.7,15.7,14.6,17,85.72,79.3,92,1258.33,186.78,0.7,1.46,1.2,13.57,13.57,625.58,625.58,153054.95,40.7,99.6,492.76,492.76,0
5,Wfull_plus,b,2021-08-30,34,67.08,74.56,85.97,18,18,15.7,21.2,76.33,61.1,88.8,2290.28,292.25,0,1.62,2,13.51,13.51,643.58,643.58,155345.22,40.7,101.6,506.27,506.27,0
5,Wfull_plus,b,2021-08-31,35,55.55,67.05,83.5,17.01,17.01,12.5,20.8,75.47,61.8,92.7,3240.48,389.12,0,1.42,2.2,13.45,13.45,660.58,660.58,158585.7,40.7,103.8,519.72,519.72,21.56
5,Wfull_plus,b,2021-09-01,36,132,76.6,80.03,16.97,16.97,11.5,22.6,72.37,50.5,92.4,4370.02,498.3,0,1.48,2.7,13.39,13.39,677.55,677.55,162955.72,40.7,106.5,533.11,533.11,0
5,Wfull_plus,b,2021-09-02,37,124.94,94.47,76.32,17.05,17.05,10.5,24.5,72.24,46.7,92.2,5387.8,601.02,0,1.05,3,13.33,13.33,694.61,694.61,168343.52,40.7,109.5,546.44,546.44,0
5,Wfull_plus,b,2021-09-03,38,100.87,84.42,72.38,18.08,18.08,10.2,26.5,69.7,38.4,95.5,5863.23,647.35,0,0.92,3.3,13.27,13.27,712.69,712.69,174206.75,40.7,112.8,559.71,559.71,0
5,Wfull_plus,b,2021-09-04,39,81.03,72.66,67.92,18.44,18.44,9.6,27.3,68.75,37.1,95.6,5582.9,617.5,0,0.72,3.1,13.21,13.21,731.13,731.13,179789.65,40.7,115.9,572.92,572.92,0
5,Wfull_plus,c,2021-07-30,3,100.71,96.54,91.36,19.87,19.87,10.7,27.1,65.76,43.7,93.8,7006,824.02,0,1.09,4.4,15.2,15.2,77.38,77.38,21645.42,1.5,14.3,61.09,61.09,4.86
5,Wfull_plus,c,2021-07-31,4,103.02,95.78,90.47,18.8,18.8,11.9,24.3,63.95,43.6,89.8,5908.35,687.6,0,1.48,3.9,15.16,15.16,96.18,96.18,27553.78,1.5,18.2,76.25,76.25,0
5,Wfull_plus,c,2021-08-01,5,98.88,96.16,90.28,18.92,18.92,13.9,24.5,65.77,44.1,88.5,5844.8,681.48,0,1.19,3.8,15.11,15.11,115.1,115.1,33398.57,1.5,22,91.36,91.36,4.88
5,Wfull_plus,c,2021-08-02,6,103.07,95.88,90.25,16.94,16.94,12,23.8,78.47,47.6,94.1,4888.35,584.62,3.5,0.78,3,15.06,15.06,132.05,132.05,38286.93,5,25,106.42,106.42,0
5,Wfull_plus,c,2021-08-03,7,108.67,97.26,90.15,16.13,16.13,13.4,22.4,86.49,57,95.3,3164.72,400.88,6,0.8,2.1,15.01,15.01,148.18,148.18,41451.65,11,27.1,121.43,121.43,0
5,Wfull_plus,c,2021-08-04,8,125.56,99.35,89.72,17.12,17.12,12.8,21.9,80.68,58.6,96.5,3655.7,451.28,0.3,0.54,2.3,14.96,14.96,165.3,165.3,45107.35,11.3,29.4,136.39,136.39,0
5,Wfull_plus,c,2021-08-05,9,116.03,102.11,89.49,19.06,19.06,13.4,25,75.26,52.3,95.6,5027.05,604.6,0,0.69,3.2,14.91,14.91,184.36,184.36,50134.4,11.3,32.6,151.3,151.3,0
5,Wfull_plus,c,2021-08-06,10,113.79,102.17,89.35,18.21,18.21,13.6,23.1,79.35,55,95.9,4538.88,544.85,4.5,1.27,2.9,14.86,14.86,202.57,202.57,54673.28,15.8,35.5,166.16,166.16,0
5,Wfull_plus,c,2021-08-07,11,107.34,102.35,89.23,17.25,17.25,12.8,23,83.08,58.8,94,2962.98,377.55,1.3,0.67,2,14.81,14.81,219.82,219.82,57636.25,17.1,37.5,180.97,180.97,0
5,Wfull_plus,c,2021-08-08,12,100.26,100.29,88.91,16.35,16.35,11.2,19.9,79.47,57.9,94.6,3804.38,458.02,1.8,1.08,2.4,14.75,14.75,236.17,236.17,61440.62,18.9,39.9,195.72,195.72,0
5,Wfull_plus,c,2021-08-09,13,96.1,98.39,88.41,16.68,16.68,10.3,23.6,74.42,48.2,95.1,4416.58,530.92,0.4,0.83,2.8,14.7,14.7,252.84,252.84,65857.2,19.3,42.7,210.42,210.42,0
5,Wfull_plus,c,2021-08-10,14,89.31,96.28,88.95,18.44,18.44,11.4,25.2,74.1,51.7,92.4,4762.65,573.42,0,0.87,3,14.65,14.65,271.29,271.29,70619.85,19.3,45.7,225.07,225.07,0
5,Wfull_plus,c,2021-08-11,15,79.77,93.56,88.75,20.43,20.43,12.9,28.2,72.53,45.8,95.9,5779.25,675.98,0,0.58,3.6,14.59,14.59,291.71,291.71,76399.1,19.3,49.3,239.66,239.66,12.06
5,Wfull_plus,c,2021-08-12,16,107.71,92.56,88.49,21.6,21.6,13.2,29.4,71.7,46.7,96,5483,632.25,0,0.54,3.6,14.54,14.54,313.32,313.32,81882.1,19.3,52.9,254.2,254.2,0
5,Wfull_plus,c,2021-08-13,17,98.74,95.9,88.18,23.11,23.11,16.5,30.8,71.74,45.8,93.2,5208.55,604.55,0,0.92,3.7,14.49,14.49,336.42,336.42,87090.65,19.3,56.6,268.69,268.69,0
5,Wfull_plus,c,2021-08-14,18,77.34,94.13,88.23,22.76,22.76,14.5,31.2,67.23,41.4,95.6,6538.45,736.48,0,0.79,4.3,14.43,14.43,359.19,359.19,93629.1,19.3,60.9,283.12,283.12,9.24
5,Wfull_plus,c,2021-08-15,19,75.32,88.81,87.51,22.2,22.2,13.5,30.8,63.8,37.6,93,6183.12,705.1,0,0.68,4,14.38,14.38,381.39,381.39,99812.23,19.3,64.9,297.5,297.5,0
5,Wfull_plus,c,2021-08-16,20,63.32,85.26,86.6,17.97,17.97,12,22.9,71.77,54.5,87.7,3201.52,402.98,2.1,1.9,2.6,14.32,14.32,399.35,399.35,103013.75,21.4,67.5,311.82,311.82,0
5,Wfull_plus,c,2021-08-17,21,54.37,81.29,86.55,14.76,14.76,10.5,20.2,76.26,48.6,93.5,3415.02,415.15,3.1,1.15,2.2,14.26,14.26,414.12,414.12,106428.77,24.5,69.7,326.08,326.08,4.67
5,Wfull_plus,c,2021-08-18,22,61.77,77.95,86.36,17.89,17.89,14.1,21.6,76.52,58.8,93.2,2957.48,379.02,0,1.18,2.2,14.21,14.21,432.01,432.01,109386.25,24.5,71.9,340.29,340.29,0
5,Wfull_plus,c,2021-08-19,23,58.49,76.3,85.6,19.1,19.1,16.3,23.3,77.63,62.9,91.2,3355.75,429.92,0.1,1.1,2.4,14.15,14.15,451.11,451.11,112742,24.6,74.3,354.44,354.44,0
5,Wfull_plus,c,2021-08-20,24,48.48,73.73,84.92,19.19,19.19,12.9,26.1,73.51,48.3,95.5,4794.7,566.65,0,0.83,3,14.09,14.09,470.3,470.3,117536.7,24.6,77.3,368.53,368.53,0
5,Wfull_plus,c,2021-08-21,25,40.11,70.2,84.31,20.73,20.73,13.4,28.7,71.26,43.9,94.3,5763.15,654.18,1.8,0.61,3.6,14.04,14.04,491.03,491.03,123299.85,26.4,80.9,382.57,382.57,21.16
5,Wfull_plus,c,2021-08-22,26,79.15,68.66,83.93,18.75,18.75,13.8,24.1,82.64,47.2,95.2,3656.98,435.15,10.6,0.95,2.4,13.98,13.98,509.78,509.78,126956.82,37,83.3,396.55,396.55,0
5,Wfull_plus,c,2021-08-23,27,123.19,75.13,85.53,17.95,17.95,13.1,23.6,80.73,58.8,96.6,3631.93,440.35,0.5,0.88,2.3,13.92,13.92,527.72,527.72,130588.75,37.5,85.6,410.47,410.47,0
5,Wfull_plus,c,2021-08-24,28,116.77,85.43,91.85,16.67,16.67,9.9,21.3,69.57,54,91.2,5031.18,572.82,0,1.26,2.9,13.86,13.86,544.39,544.39,135619.92,37.5,88.5,424.33,424.33,4.99
5,Wfull_plus,c,2021-08-25,29,119.74,91.84,94.57,17.52,17.52,10.3,24.7,68.46,39.6,94.1,6499.32,717.82,0,0.87,3.5,13.8,13.8,561.91,561.91,142119.25,37.5,92,438.13,438.13,0
5,Wfull_plus,c,2021-08-26,30,96.46,92.81,94.74,17.17,17.17,13.7,20.8,70.2,57.2,91.5,4545.52,511.9,0.2,1.72,2.9,13.74,13.74,579.08,579.08,146664.78,37.7,94.9,451.87,451.87,0
5,Wfull_plus,c,2021-08-27,31,82.35,89.36,94.26,15.05,15.05,10.8,19.6,79.7,60.4,90.7,2603.43,342.18,1.6,1.32,1.8,13.69,13.69,594.14,594.14,149268.2,39.3,96.7,465.56,465.56,0
5,Wfull_plus,c,2021-08-28,32,76.32,85.49,92.99,15.74,15.74,12.2,19.6,81.6,64.3,93.6,2528.43,318.68,0.7,0.68,1.7,13.63,13.63,609.87,609.87,151796.62,40,98.4,479.19,479.19,0
5,Wfull_plus,c,2021-08-29,33,72.51,82.13,91.82,15.7,15.7,14.6,17,85.72,79.3,92,1258.33,186.78,0.7,1.46,1.2,13.57,13.57,625.58,625.58,153054.95,40.7,99.6,492.76,492.76,0
5,Wfull_plus,c,2021-08-30,34,66.15,79.2,90.59,18,18,15.7,21.2,76.33,61.1,88.8,2290.28,292.25,0,1.62,2,13.51,13.51,643.58,643.58,155345.22,40.7,101.6,506.27,506.27,0
5,Wfull_plus,c,2021-08-31,35,55.62,74.5,89.29,17.01,17.01,12.5,20.8,75.47,61.8,92.7,3240.48,389.12,0,1.42,2.2,13.45,13.45,660.58,660.58,158585.7,40.7,103.8,519.72,519.72,21.5
5,Wfull_plus,c,2021-09-01,36,97.53,71.28,87.72,16.97,16.97,11.5,22.6,72.37,50.5,92.4,4370.02,498.3,0,1.48,2.7,13.39,13.39,677.55,677.55,162955.72,40.7,106.5,533.11,533.11,0
5,Wfull_plus,c,2021-09-02,37,96.79,74.58,86.95,17.05,17.05,10.5,24.5,72.24,46.7,92.2,5387.8,601.02,0,1.05,3,13.33,13.33,694.61,694.61,168343.52,40.7,109.5,546.44,546.44,0
5,Wfull_plus,c,2021-09-03,38,76.42,73.34,86.99,18.08,18.08,10.2,26.5,69.7,38.4,95.5,5863.23,647.35,0,0.92,3.3,13.27,13.27,712.69,712.69,174206.75,40.7,112.8,559.71,559.71,0
5,Wfull_plus,c,2021-09-04,39,59.1,67.93,86.37,18.44,18.44,9.6,27.3,68.75,37.1,95.6,5582.9,617.5,0,0.72,3.1,13.21,13.21,731.13,731.13,179789.65,40.7,115.9,572.92,572.92,0
5,Wfull_plus,d,2021-07-30,3,103.04,103.82,100.69,19.87,19.87,10.7,27.1,65.76,43.7,93.8,7006,824.02,0,1.09,4.4,15.2,15.2,77.38,77.38,21645.42,1.5,14.3,61.09,61.09,4.86
5,Wfull_plus,d,2021-07-31,4,107.43,101.78,101.31,18.8,18.8,11.9,24.3,63.95,43.6,89.8,5908.35,687.6,0,1.48,3.9,15.16,15.16,96.18,96.18,27553.78,1.5,18.2,76.25,76.25,0
5,Wfull_plus,d,2021-08-01,5,104.21,101.9,98.95,18.92,18.92,13.9,24.5,65.77,44.1,88.5,5844.8,681.48,0,1.19,3.8,15.11,15.11,115.1,115.1,33398.57,1.5,22,91.36,91.36,4.88
5,Wfull_plus,d,2021-08-02,6,109.67,101.65,98.77,16.94,16.94,12,23.8,78.47,47.6,94.1,4888.35,584.62,3.5,0.78,3,15.06,15.06,132.05,132.05,38286.93,5,25,106.42,106.42,0
5,Wfull_plus,d,2021-08-03,7,114.92,102.02,98.31,16.13,16.13,13.4,22.4,86.49,57,95.3,3164.72,400.88,6,0.8,2.1,15.01,15.01,148.18,148.18,41451.65,11,27.1,121.43,121.43,0
5,Wfull_plus,d,2021-08-04,8,135.5,102.71,97.7,17.12,17.12,12.8,21.9,80.68,58.6,96.5,3655.7,451.28,0.3,0.54,2.3,14.96,14.96,165.3,165.3,45107.35,11.3,29.4,136.39,136.39,0
5,Wfull_plus,d,2021-08-05,9,122.82,107.76,97.29,19.06,19.06,13.4,25,75.26,52.3,95.6,5027.05,604.6,0,0.69,3.2,14.91,14.91,184.36,184.36,50134.4,11.3,32.6,151.3,151.3,0
5,Wfull_plus,d,2021-08-06,10,120.08,108.86,96.92,18.21,18.21,13.6,23.1,79.35,55,95.9,4538.88,544.85,4.5,1.27,2.9,14.86,14.86,202.57,202.57,54673.28,15.8,35.5,166.16,166.16,0
5,Wfull_plus,d,2021-08-07,11,115.2,108.42,96.76,17.25,17.25,12.8,23,83.08,58.8,94,2962.98,377.55,1.3,0.67,2,14.81,14.81,219.82,219.82,57636.25,17.1,37.5,180.97,180.97,0
5,Wfull_plus,d,2021-08-08,12,108.36,107.14,95.99,16.35,16.35,11.2,19.9,79.47,57.9,94.6,3804.38,458.02,1.8,1.08,2.4,14.75,14.75,236.17,236.17,61440.62,18.9,39.9,195.72,195.72,0
5,Wfull_plus,d,2021-08-09,13,103.63,106.58,96.59,16.68,16.68,10.3,23.6,74.42,48.2,95.1,4416.58,530.92,0.4,0.83,2.8,14.7,14.7,252.84,252.84,65857.2,19.3,42.7,210.42,210.42,0
5,Wfull_plus,d,2021-08-10,14,97.41,105.25,96.55,18.44,18.44,11.4,25.2,74.1,51.7,92.4,4762.65,573.42,0,0.87,3,14.65,14.65,271.29,271.29,70619.85,19.3,45.7,225.07,225.07,0
5,Wfull_plus,d,2021-08-11,15,86,103.84,96.36,20.43,20.43,12.9,28.2,72.53,45.8,95.9,5779.25,675.98,0,0.58,3.6,14.59,14.59,291.71,291.71,76399.1,19.3,49.3,239.66,239.66,11.81
5,Wfull_plus,d,2021-08-12,16,104.48,102.11,95.78,21.6,21.6,13.2,29.4,71.7,46.7,96,5483,632.25,0,0.54,3.6,14.54,14.54,313.32,313.32,81882.1,19.3,52.9,254.2,254.2,0
5,Wfull_plus,d,2021-08-13,17,97.35,101.54,95.32,23.11,23.11,16.5,30.8,71.74,45.8,93.2,5208.55,604.55,0,0.92,3.7,14.49,14.49,336.42,336.42,87090.65,19.3,56.6,268.69,268.69,0
5,Wfull_plus,d,2021-08-14,18,72.66,99.82,95.62,22.76,22.76,14.5,31.2,67.23,41.4,95.6,6538.45,736.48,0,0.79,4.3,14.43,14.43,359.19,359.19,93629.1,19.3,60.9,283.12,283.12,8.99
5,Wfull_plus,d,2021-08-15,19,58.27,95.06,95.34,22.2,22.2,13.5,30.8,63.8,37.6,93,6183.12,705.1,0,0.68,4,14.38,14.38,381.39,381.39,99812.23,19.3,64.9,297.5,297.5,0
5,Wfull_plus,d,2021-08-16,20,48.79,88.08,95.17,17.97,17.97,12,22.9,71.77,54.5,87.7,3201.52,402.98,2.1,1.9,2.6,14.32,14.32,399.35,399.35,103013.75,21.4,67.5,311.82,311.82,0
5,Wfull_plus,d,2021-08-17,21,40.87,83.46,94.71,14.76,14.76,10.5,20.2,76.26,48.6,93.5,3415.02,415.15,3.1,1.15,2.2,14.26,14.26,414.12,414.12,106428.77,24.5,69.7,326.08,326.08,4.42
5,Wfull_plus,d,2021-08-18,22,39.25,79.28,93.94,17.89,17.89,14.1,21.6,76.52,58.8,93.2,2957.48,379.02,0,1.18,2.2,14.21,14.21,432.01,432.01,109386.25,24.5,71.9,340.29,340.29,0
5,Wfull_plus,d,2021-08-19,23,36.84,74.45,93,19.1,19.1,16.3,23.3,77.63,62.9,91.2,3355.75,429.92,0.1,1.1,2.4,14.15,14.15,451.11,451.11,112742,24.6,74.3,354.44,354.44,0
5,Wfull_plus,d,2021-08-20,24,31.96,69.27,92.13,19.19,19.19,12.9,26.1,73.51,48.3,95.5,4794.7,566.65,0,0.83,3,14.09,14.09,470.3,470.3,117536.7,24.6,77.3,368.53,368.53,0
5,Wfull_plus,d,2021-08-21,25,27.68,62.91,91.07,20.73,20.73,13.4,28.7,71.26,43.9,94.3,5763.15,654.18,1.8,0.61,3.6,14.04,14.04,491.03,491.03,123299.85,26.4,80.9,382.57,382.57,20.72
5,Wfull_plus,d,2021-08-22,26,171.57,67.09,90.2,18.75,18.75,13.8,24.1,82.64,47.2,95.2,3656.98,435.15,10.6,0.95,2.4,13.98,13.98,509.78,509.78,126956.82,37,83.3,396.55,396.55,0
5,Wfull_plus,d,2021-08-23,27,170.81,126.95,89.9,17.95,17.95,13.1,23.6,80.73,58.8,96.6,3631.93,440.35,0.5,0.88,2.3,13.92,13.92,527.72,527.72,130588.75,37.5,85.6,410.47,410.47,0
5,Wfull_plus,d,2021-08-24,28,149.82,119.83,89.46,16.67,16.67,9.9,21.3,69.57,54,91.2,5031.18,572.82,0,1.26,2.9,13.86,13.86,544.39,544.39,135619.92,37.5,88.5,424.33,424.33,4.84
5,Wfull_plus,d,2021-08-25,29,154.11,105.68,88.99,17.52,17.52,10.3,24.7,68.46,39.6,94.1,6499.32,717.82,0,0.87,3.5,13.8,13.8,561.91,561.91,142119.25,37.5,92,438.13,438.13,0
5,Wfull_plus,d,2021-08-26,30,119.73,87.51,88.13,17.17,17.17,13.7,20.8,70.2,57.2,91.5,4545.52,511.9,0.2,1.72,2.9,13.74,13.74,579.08,579.08,146664.78,37.7,94.9,451.87,451.87,0
5,Wfull_plus,d,2021-08-27,31,102.84,73.71,86.88,15.05,15.05,10.8,19.6,79.7,60.4,90.7,2603.43,342.18,1.6,1.32,1.8,13.69,13.69,594.14,594.14,149268.2,39.3,96.7,465.56,465.56,0
5,Wfull_plus,d,2021-08-28,32,94.59,68.48,85.36,15.74,15.74,12.2,19.6,81.6,64.3,93.6,2528.43,318.68,0.7,0.68,1.7,13.63,13.63,609.87,609.87,151796.62,40,98.4,479.19,479.19,0
5,Wfull_plus,d,2021-08-29,33,90.11,65.54,83.88,15.7,15.7,14.6,17,85.72,79.3,92,1258.33,186.78,0.7,1.46,1.2,13.57,13.57,625.58,625.58,153054.95,40.7,99.6,492.76,492.76,0
5,Wfull_plus,d,2021-08-30,34,81.58,59.68,82.23,18,18,15.7,21.2,76.33,61.1,88.8,2290.28,292.25,0,1.62,2,13.51,13.51,643.58,643.58,155345.22,40.7,101.6,506.27,506.27,0
5,Wfull_plus,d,2021-08-31,35,69.33,51.71,79.96,17.01,17.01,12.5,20.8,75.47,61.8,92.7,3240.48,389.12,0,1.42,2.2,13.45,13.45,660.58,660.58,158585.7,40.7,103.8,519.72,519.72,21.26
5,Wfull_plus,d,2021-09-01,36,198.02,136.98,77.55,16.97,16.97,11.5,22.6,72.37,50.5,92.4,4370.02,498.3,0,1.48,2.7,13.39,13.39,677.55,677.55,162955.72,40.7,106.5,533.11,533.11,0
5,Wfull_plus,d,2021-09-02,37,152.61,124.06,75.84,17.05,17.05,10.5,24.5,72.24,46.7,92.2,5387.8,601.02,0,1.05,3,13.33,13.33,694.61,694.61,168343.52,40.7,109.5,546.44,546.44,0
5,Wfull_plus,d,2021-09-03,38,127.77,87.72,73.34,18.08,18.08,10.2,26.5,69.7,38.4,95.5,5863.23,647.35,0,0.92,3.3,13.27,13.27,712.69,712.69,174206.75,40.7,112.8,559.71,559.71,0
5,Wfull_plus,d,2021-09-04,39,108.71,67.16,70.22,18.44,18.44,9.6,27.3,68.75,37.1,95.6,5582.9,617.5,0,0.72,3.1,13.21,13.21,731.13,731.13,179789.65,40.7,115.9,572.92,572.92,0
5,Wfull,a,2021-07-30,3,98.96,111.19,104.22,19.87,19.87,10.7,27.1,65.76,43.7,93.8,7006,824.02,0,1.09,4.4,15.2,15.2,77.38,77.38,21645.42,1.5,14.3,61.09,61.09,4.88
5,Wfull,a,2021-07-31,4,100.1,110.69,102.53,18.8,18.8,11.9,24.3,63.95,43.6,89.8,5908.35,687.6,0,1.48,3.9,15.16,15.16,96.18,96.18,27553.78,1.5,18.2,76.25,76.25,0
5,Wfull,a,2021-08-01,5,96.87,111.4,102.19,18.92,18.92,13.9,24.5,65.77,44.1,88.5,5844.8,681.48,0,1.19,3.8,15.11,15.11,115.1,115.1,33398.57,1.5,22,91.36,91.36,4.88
5,Wfull,a,2021-08-02,6,99.74,109.48,100.84,16.94,16.94,12,23.8,78.47,47.6,94.1,4888.35,584.62,3.5,0.78,3,15.06,15.06,132.05,132.05,38286.93,5,25,106.42,106.42,0
5,Wfull,a,2021-08-03,7,104.57,111.77,101.57,16.13,16.13,13.4,22.4,86.49,57,95.3,3164.72,400.88,6,0.8,2.1,15.01,15.01,148.18,148.18,41451.65,11,27.1,121.43,121.43,0
5,Wfull,a,2021-08-04,8,117.88,118.26,101.94,17.12,17.12,12.8,21.9,80.68,58.6,96.5,3655.7,451.28,0.3,0.54,2.3,14.96,14.96,165.3,165.3,45107.35,11.3,29.4,136.39,136.39,0
5,Wfull,a,2021-08-05,9,109.39,123.97,105.16,19.06,19.06,13.4,25,75.26,52.3,95.6,5027.05,604.6,0,0.69,3.2,14.91,14.91,184.36,184.36,50134.4,11.3,32.6,151.3,151.3,0
5,Wfull,a,2021-08-06,10,107.18,122.38,105.37,18.21,18.21,13.6,23.1,79.35,55,95.9,4538.88,544.85,4.5,1.27,2.9,14.86,14.86,202.57,202.57,54673.28,15.8,35.5,166.16,166.16,0
5,Wfull,a,2021-08-07,11,102.67,120.46,104.78,17.25,17.25,12.8,23,83.08,58.8,94,2962.98,377.55,1.3,0.67,2,14.81,14.81,219.82,219.82,57636.25,17.1,37.5,180.97,180.97,0
5,Wfull,a,2021-08-08,12,97.28,114.82,101.57,16.35,16.35,11.2,19.9,79.47,57.9,94.6,3804.38,458.02,1.8,1.08,2.4,14.75,14.75,236.17,236.17,61440.62,18.9,39.9,195.72,195.72,0
5,Wfull,a,2021-08-09,13,93.31,110.6,101.68,16.68,16.68,10.3,23.6,74.42,48.2,95.1,4416.58,530.92,0.4,0.83,2.8,14.7,14.7,252.84,252.84,65857.2,19.3,42.7,210.42,210.42,0
5,Wfull,a,2021-08-10,14,88.19,106.94,103.03,18.44,18.44,11.4,25.2,74.1,51.7,92.4,4762.65,573.42,0,0.87,3,14.65,14.65,271.29,271.29,70619.85,19.3,45.7,225.07,225.07,0
5,Wfull,a,2021-08-11,15,79.56,101.28,102.52,20.43,20.43,12.9,28.2,72.53,45.8,95.9,5779.25,675.98,0,0.58,3.6,14.59,14.59,291.71,291.71,76399.1,19.3,49.3,239.66,239.66,0
5,Wfull,a,2021-08-12,16,69.28,94.8,102.67,21.6,21.6,13.2,29.4,71.7,46.7,96,5483,632.25,0,0.54,3.6,14.54,14.54,313.32,313.32,81882.1,19.3,52.9,254.2,254.2,0
5,Wfull,a,2021-08-13,17,58.59,87.46,100.49,23.11,23.11,16.5,30.8,71.74,45.8,93.2,5208.55,604.55,0,0.92,3.7,14.49,14.49,336.42,336.42,87090.65,19.3,56.6,268.69,268.69,0
5,Wfull,a,2021-08-14,18,48.61,80.11,99.25,22.76,22.76,14.5,31.2,67.23,41.4,95.6,6538.45,736.48,0,0.79,4.3,14.43,14.43,359.19,359.19,93629.1,19.3,60.9,283.12,283.12,9.31
5,Wfull,a,2021-08-15,19,44.36,72.93,95.66,22.2,22.2,13.5,30.8,63.8,37.6,93,6183.12,705.1,0,0.68,4,14.38,14.38,381.39,381.39,99812.23,19.3,64.9,297.5,297.5,0
5,Wfull,a,2021-08-16,20,40.73,67.66,90.84,17.97,17.97,12,22.9,71.77,54.5,87.7,3201.52,402.98,2.1,1.9,2.6,14.32,14.32,399.35,399.35,103013.75,21.4,67.5,311.82,311.82,0
5,Wfull,a,2021-08-17,21,37.47,63.26,87.68,14.76,14.76,10.5,20.2,76.26,48.6,93.5,3415.02,415.15,3.1,1.15,2.2,14.26,14.26,414.12,414.12,106428.77,24.5,69.7,326.08,326.08,4.67
5,Wfull,a,2021-08-18,22,38.57,60.18,85.73,17.89,17.89,14.1,21.6,76.52,58.8,93.2,2957.48,379.02,0,1.18,2.2,14.21,14.21,432.01,432.01,109386.25,24.5,71.9,340.29,340.29,0
5,Wfull,a,2021-08-19,23,38.26,57.93,83.95,19.1,19.1,16.3,23.3,77.63,62.9,91.2,3355.75,429.92,0.1,1.1,2.4,14.15,14.15,451.11,451.11,112742,24.6,74.3,354.44,354.44,0
5,Wfull,a,2021-08-20,24,34.46,55.77,81.51,19.19,19.19,12.9,26.1,73.51,48.3,95.5,4794.7,566.65,0,0.83,3,14.09,14.09,470.3,470.3,117536.7,24.6,77.3,368.53,368.53,0
5,Wfull,a,2021-08-21,25,30.73,53.03,80.06,20.73,20.73,13.4,28.7,71.26,43.9,94.3,5763.15,654.18,1.8,0.61,3.6,14.04,14.04,491.03,491.03,123299.85,26.4,80.9,382.57,382.57,0
5,Wfull,a,2021-08-22,26,27.87,50.33,78.69,18.75,18.75,13.8,24.1,82.64,47.2,95.2,3656.98,435.15,10.6,0.95,2.4,13.98,13.98,509.78,509.78,126956.82,37,83.3,396.55,396.55,0
5,Wfull,a,2021-08-23,27,27.32,48,76.5,17.95,17.95,13.1,23.6,80.73,58.8,96.6,3631.93,440.35,0.5,0.88,2.3,13.92,13.92,527.72,527.72,130588.75,37.5,85.6,410.47,410.47,0
5,Wfull,a,2021-08-24,28,27.61,46.11,74.79,16.67,16.67,9.9,21.3,69.57,54,91.2,5031.18,572.82,0,1.26,2.9,13.86,13.86,544.39,544.39,135619.92,37.5,88.5,424.33,424.33,5.01
5,Wfull,a,2021-08-25,29,26.77,44.31,73.76,17.52,17.52,10.3,24.7,68.46,39.6,94.1,6499.32,717.82,0,0.87,3.5,13.8,13.8,561.91,561.91,142119.25,37.5,92,438.13,438.13,0
5,Wfull,a,2021-08-26,30,26.04,42.37,72.22,17.17,17.17,13.7,20.8,70.2,57.2,91.5,4545.52,511.9,0.2,1.72,2.9,13.74,13.74,579.08,579.08,146664.78,37.7,94.9,451.87,451.87,0
5,Wfull,a,2021-08-27,31,25.33,40.74,70.33,15.05,15.05,10.8,19.6,79.7,60.4,90.7,2603.43,342.18,1.6,1.32,1.8,13.69,13.69,594.14,594.14,149268.2,39.3,96.7,465.56,465.56,0
5,Wfull,a,2021-08-28,32,25,39.85,68.76,15.74,15.74,12.2,19.6,81.6,64.3,93.6,2528.43,318.68,0.7,0.68,1.7,13.63,13.63,609.87,609.87,151796.62,40,98.4,479.19,479.19,0
5,Wfull,a,2021-08-29,33,24.8,39.25,67.78,15.7,15.7,14.6,17,85.72,79.3,92,1258.33,186.78,0.7,1.46,1.2,13.57,13.57,625.58,625.58,153054.95,40.7,99.6,492.76,492.76,0
