"T0020_nFK";"T2040_nFK";"T4060_nFK";"T0020_nFK_Vortag";"T2040_nFK_Vortag";"T4060_nFK_Vortag";"tage_seit_aussaat";"bodensaugspannung_0020_hPa";"bodensaugspannung_2040_hPa";"bodensaugspannung_4060_hPa";"pf_0020";"pf_2040";"pf_4060";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input_Vortag"
90.6;84.17;82.33;94.26;87.86;82.27;45;106.07;151.3;167.48;2.03;2.18;2.22;20.91;20.91;15.9;27.2;74.3;51;94.8;3725.3;0.75;13.04;13.04;1016.26;1011.02;247785.15;14.3;643.55;643.55;20;30;50;1.2;4.11161290322581;22.6029032258065;4.1
91.83;62.29;61.72;88.85;82.23;82.31;15;99.12;506.9;523.31;2;2.7;2.72;23.48;23.48;15.9;30.6;39.04;24.9;57.2;7224.05;1.33;14.77;14.77;345.21;339.97;89651.1;5.5;226.7;226.7;20;30;50;1.2;0.34;11.55;0
99.83;62.35;61.33;91.83;62.29;61.72;16;63.69;505.45;534.7;1.8;2.7;2.73;24.98;24.98;16.8;31.1;39.49;27.4;59.5;7073.68;1.55;14.71;14.71;370.19;364.95;96724.78;5.5;241.41;241.41;20;30;50;1.2;0.475483870967742;12.0829032258065;9.2
104.48;62.52;61.1;99.83;62.35;61.33;17;49.26;500.55;541.46;1.69;2.7;2.73;24.46;24.46;15.2;31.1;41.69;26.3;68.3;7052.25;1.26;14.66;14.66;394.65;389.41;103777.03;5.5;256.07;256.07;20;30;50;1.2;0.610967741935484;12.6158064516129;9.3
92.4;63;61.14;104.48;62.52;61.1;18;96.04;487.54;540.25;1.98;2.69;2.73;23.72;23.72;14.2;31.4;45.18;25.9;73.1;6946.98;1.28;14.61;14.61;418.36;413.13;110724;5.5;270.68;270.68;20;30;50;1.2;0.743494623655914;13.2037096774194;0
87.01;63.31;61.12;92.4;63;61.14;19;129.37;479.13;540.78;2.11;2.68;2.73;23.73;23.73;15;31;44.86;24.7;76.7;7052.7;1.3;14.55;14.55;442.09;436.86;117776.7;5.5;285.23;285.23;20;30;50;1.2;0.875215053763441;13.8066129032258;0
82.7;63.89;61.19;87.01;63.31;61.12;20;164.14;464.06;538.8;2.22;2.67;2.73;23.34;23.34;13.7;31.5;46.56;26.5;75.8;6988.88;1.04;14.5;14.5;465.44;460.2;124765.57;5.5;299.73;299.73;20;30;50;1.2;1.00693548387097;14.4095161290323;0
82.48;64.31;61.07;82.7;63.89;61.19;21;166.15;453.39;542.35;2.22;2.66;2.73;24.47;24.47;15.4;32.9;53.24;30.5;85.1;6269.52;0.92;14.45;14.45;489.91;484.67;131035.1;5.5;314.18;314.18;20;30;50;1.2;1.13865591397849;15.0124193548387;10.5
80.5;64;60.57;82.48;64.31;61.07;22;185.39;461.25;557.74;2.27;2.66;2.75;22.13;22.13;17.5;27;62.99;49.8;80.7;3020.07;0.89;14.39;14.39;512.04;506.8;134055.17;5.6;328.57;328.57;20;30;50;1.2;1.27037634408602;15.6153225806452;0
77.09;65.1;61.2;80.5;64;60.57;23;223.8;434;538.6;2.35;2.64;2.73;22.92;22.92;14.7;30.6;62.53;36.9;90.3;6588.23;0.77;14.33;14.33;534.95;529.71;140643.4;5.6;342.9;342.9;20;30;50;1.2;1.40209677419355;16.2182258064516;0.1
72.48;64.62;60.73;77.09;65.1;61.2;24;288.67;445.88;552.71;2.46;2.65;2.74;23.17;23.17;16.9;30.7;62.21;38.5;83.7;3960.4;1.02;14.28;14.28;558.12;552.89;144603.8;5.6;357.18;357.18;20;30;50;1.2;1.53381720430108;16.8211290322581;0
67.69;64.3;60.38;72.48;64.62;60.73;25;376.32;453.77;563.54;2.58;2.66;2.75;22.84;22.84;18.9;27.3;63.94;50;76;2875.25;1.26;14.22;14.22;580.96;575.73;147479.05;5.6;371.4;371.4;20;30;50;1.2;1.6655376344086;17.4240322580645;0
66.24;65.25;60.68;67.69;64.3;60.38;26;407.69;430.46;554.3;2.61;2.63;2.74;24.11;24.11;19;30;57.36;39.5;74.8;5776.12;1.73;14.16;14.16;605.07;599.83;153255.17;5.6;385.56;385.56;20;30;50;1.2;1.79725806451613;18.026935483871;11.3
62.9;64.9;60.64;66.24;65.25;60.68;27;490.11;438.98;555.42;2.69;2.64;2.74;22.94;22.94;14.6;29.4;57.83;28.1;82.5;5689.65;1.21;14.11;14.11;628.01;622.78;158944.83;5.6;399.67;399.67;20;30;50;1.2;1.92897849462366;18.6298387096774;0
61.19;65.57;60.98;62.9;64.9;60.64;28;538.96;423.05;545.06;2.73;2.63;2.74;21.58;21.58;11.9;29.9;52.33;29.9;85.1;6519.62;1.06;14.05;14.05;649.6;644.36;165464.45;5.6;413.72;413.72;20;30;50;1.2;2.06069892473118;19.2327419354839;0
57.59;65.35;61.23;61.19;65.57;60.98;29;657.39;428.26;537.76;2.82;2.63;2.73;23.99;23.99;16.1;31.2;45.56;27.3;66.3;6099.3;0.99;13.99;13.99;673.59;668.35;171563.75;5.6;427.71;427.71;20;30;50;1.2;2.19241935483871;19.8356451612903;0
64.48;65.3;61.05;57.59;65.35;61.23;30;449.22;429.33;542.93;2.65;2.63;2.73;23.97;23.97;14.2;32.8;47.61;28.6;75.1;5964.73;0.66;13.94;13.94;697.56;692.32;177528.48;5.6;441.65;441.65;20;30;50;1.2;2.32413978494624;20.4385483870968;20.5
77.22;65.07;61.19;64.48;65.3;61.05;31;222.22;434.87;538.74;2.35;2.64;2.73;24.24;24.24;15.1;32.7;50.57;28.1;79.2;5954.9;0.8;13.88;13.88;721.8;716.56;183483.38;5.6;455.53;455.53;20;30;50;1.2;2.43817204301075;20.6993548387097;0
68.78;64.77;61.41;77.22;65.07;61.19;32;354.21;442.21;532.38;2.55;2.65;2.73;24.15;24.15;15.7;32;55.26;35.6;80.8;6095.5;0.94;13.82;13.82;745.94;740.71;189578.88;5.6;469.35;469.35;20;30;50;1.2;2.53451612903226;20.618064516129;0
92.12;64.18;61.11;68.78;64.77;61.41;33;97.53;456.82;541.06;1.99;2.66;2.73;23.54;23.54;17.3;30.4;64.42;47.3;79.8;4972.1;1.84;13.76;13.76;769.49;764.25;194550.98;5.6;483.11;483.11;20;30;50;1.2;2.63086021505376;20.5367741935484;21.6
88.17;63.55;60.9;92.12;64.18;61.11;34;121.3;472.85;547.63;2.08;2.67;2.74;20.91;20.91;18.6;23.9;72.59;63;78.8;4070.45;2.77;13.7;13.7;790.39;785.16;198621.42;5.6;496.81;496.81;20;30;50;1.2;2.75233870967742;20.5175806451613;0
77.92;63.68;61.16;88.17;63.55;60.9;35;213.79;469.66;539.66;2.33;2.67;2.73;21.96;21.96;17.1;27.8;55.06;37.4;74.7;4365.45;1.25;13.64;13.64;812.35;807.12;202986.88;5.6;510.45;510.45;20;30;50;1.2;2.98943548387097;20.7840322580645;0
68.64;64.02;61.45;77.92;63.68;61.16;36;356.96;460.77;531.15;2.55;2.66;2.73;20.37;20.37;12.2;28.4;52.41;34.1;76.2;5848.3;0.89;13.58;13.58;832.72;827.48;208835.17;5.6;524.03;524.03;20;30;50;1.2;3.22653225806452;21.0504838709677;0
94.08;64.01;61.58;68.64;64.02;61.45;37;87.52;461;527.3;1.94;2.66;2.72;21.97;21.97;11.9;30.2;49.48;28.9;79.1;5474.58;0.96;13.52;13.52;854.69;849.46;214309.75;5.6;537.55;537.55;20;30;50;1.2;3.46362903225806;21.316935483871;23.1
92.09;63.13;61.24;94.08;64.01;61.58;38;97.69;484.07;537.46;1.99;2.68;2.73;20.64;20.64;16;24.6;60.69;46.2;83.4;2664.65;0.92;13.46;13.46;875.34;870.1;216974.4;6.8;551.01;551.01;20;30;50;1.2;3.70072580645161;21.5833870967742;0
82.39;63.38;61.45;92.09;63.13;61.24;39;167;477.29;531.26;2.22;2.68;2.73;19.51;19.51;12;25.4;59.71;38.7;88.9;4033.57;1.04;13.4;13.4;894.84;889.61;221007.98;6.8;564.41;564.41;20;30;50;1.2;3.80290322580645;21.7290322580645;1.2
68.66;63.68;61.87;82.39;63.38;61.45;40;356.62;469.66;519.06;2.55;2.67;2.72;20.35;20.35;11.6;25.9;47.65;31.2;78.4;5878.68;1.36;13.34;13.34;915.19;909.96;226886.65;6.8;577.75;577.75;20;30;50;1.2;3.86010752688172;21.8344086021505;0
62.67;63.23;61.56;68.66;63.68;61.87;41;496.51;481.26;527.81;2.7;2.68;2.72;17.89;17.89;13.9;22.9;69.39;44.7;93.4;2541.35;1.04;13.28;13.28;933.08;927.84;229428;8.1;591.03;591.03;20;30;50;1.2;3.91731182795699;21.9397849462366;0
100;62.93;61.78;62.67;63.23;61.56;42;63.08;489.54;521.52;1.8;2.69;2.72;19.49;19.49;13.4;28.1;77.55;43.6;95;4075.6;0.43;13.22;13.22;952.57;947.33;233503.6;8.1;604.25;604.25;20;30;50;1.2;3.97709677419355;22.121935483871;23
95.69;63.14;61.8;100;62.93;61.78;43;80.08;483.78;520.97;1.9;2.68;2.72;21.4;21.4;12;30.9;62.5;28.6;94.9;5779.88;0.65;13.16;13.16;973.97;968.74;239283.48;8.1;617.41;617.41;20;30;50;1.2;4.04032258064516;22.4064516129032;0
86;63.69;61.67;95.69;63.14;61.8;44;136.77;469.17;524.68;2.14;2.67;2.72;21.37;21.37;15.4;30.7;70.49;41.5;93.3;4776.38;0.87;13.1;13.1;995.34;990.11;244059.85;12.2;630.51;630.51;20;30;50;1.2;4.10354838709677;22.6909677419355;0
81.32;63.81;61.58;86;63.69;61.67;45;177.18;466.17;527.38;2.25;2.67;2.72;20.91;20.91;15.9;27.2;74.3;51;94.8;3725.3;0.75;13.04;13.04;1016.26;1011.02;247785.15;14.3;643.55;643.55;20;30;50;1.2;4.16677419354839;22.9754838709677;4.1
95.58;71.82;69.63;80.66;63.6;61.33;15;80.56;299.5;338.03;1.91;2.48;2.53;23.48;23.48;15.9;30.6;39.04;24.9;57.2;7224.05;1.33;14.77;14.77;345.21;339.97;89651.1;5.5;226.7;226.7;20;30;50;1.2;0.39;11.53;0
101.42;72.92;69.31;95.58;71.82;69.63;16;58.34;281.72;344.03;1.77;2.45;2.54;24.98;24.98;16.8;31.1;39.49;27.4;59.5;7073.68;1.55;14.71;14.71;370.19;364.95;96724.78;5.5;241.41;241.41;20;30;50;1.2;0.502903225806452;12.6048387096774;9
107.3;74.65;69.15;101.42;72.92;69.31;17;42.14;256.16;347.01;1.62;2.41;2.54;24.46;24.46;15.2;31.1;41.69;26.3;68.3;7052.25;1.26;14.66;14.66;394.65;389.41;103777.03;5.5;256.07;256.07;20;30;50;1.2;0.615806451612903;13.6796774193548;9.1
96.81;77.06;69.13;107.3;74.65;69.15;18;75.27;224.18;347.44;1.88;2.35;2.54;23.72;23.72;14.2;31.4;45.18;25.9;73.1;6946.98;1.28;14.61;14.61;418.36;413.13;110724;5.5;270.68;270.68;20;30;50;1.2;0.732849462365591;14.2530107526882;0
91.77;77.62;69.09;96.81;77.06;69.13;19;99.45;217.34;348.24;2;2.34;2.54;23.73;23.73;15;31;44.86;24.7;76.7;7052.7;1.3;14.55;14.55;442.09;436.86;117776.7;5.5;285.23;285.23;20;30;50;1.2;0.851021505376344;14.6895698924731;0
87.4;77.69;69.28;91.77;77.62;69.09;20;126.6;216.44;344.6;2.1;2.34;2.54;23.34;23.34;13.7;31.5;46.56;26.5;75.8;6988.88;1.04;14.5;14.5;465.44;460.2;124765.57;5.5;299.73;299.73;20;30;50;1.2;0.969193548387097;15.1261290322581;0
87.59;77.4;69.34;87.4;77.69;69.28;21;125.27;219.96;343.37;2.1;2.34;2.54;24.47;24.47;15.4;32.9;53.24;30.5;85.1;6269.52;0.92;14.45;14.45;489.91;484.67;131035.1;5.5;314.18;314.18;20;30;50;1.2;1.08736559139785;15.562688172043;10.5
86.8;76.81;69.13;87.59;77.4;69.34;22;130.86;227.34;347.37;2.12;2.36;2.54;22.13;22.13;17.5;27;62.99;49.8;80.7;3020.07;0.89;14.39;14.39;512.04;506.8;134055.17;5.6;328.57;328.57;20;30;50;1.2;1.2055376344086;15.999247311828;0
83;77.06;69.68;86.8;76.81;69.13;23;161.46;224.2;337.12;2.21;2.35;2.53;22.92;22.92;14.7;30.6;62.53;36.9;90.3;6588.23;0.77;14.33;14.33;534.95;529.71;140643.4;5.6;342.9;342.9;20;30;50;1.2;1.32370967741935;16.4358064516129;0.1
78.23;76.44;69.35;83;77.06;69.68;24;210.07;231.99;343.24;2.32;2.37;2.54;23.17;23.17;16.9;30.7;62.21;38.5;83.7;3960.4;1.02;14.28;14.28;558.12;552.89;144603.8;5.6;357.18;357.18;20;30;50;1.2;1.44188172043011;16.8723655913979;0
72.71;75.57;69.15;78.23;76.44;69.35;25;285.13;243.41;347;2.46;2.39;2.54;22.84;22.84;18.9;27.3;63.94;50;76;2875.25;1.26;14.22;14.22;580.96;575.73;147479.05;5.6;371.4;371.4;20;30;50;1.2;1.56005376344086;17.3089247311828;0
73.88;75.25;69.55;72.71;75.57;69.15;26;267.16;247.78;339.43;2.43;2.39;2.53;24.11;24.11;19;30;57.36;39.5;74.8;5776.12;1.73;14.16;14.16;605.07;599.83;153255.17;5.6;385.56;385.56;20;30;50;1.2;1.67822580645161;17.7454838709677;11.2
72.08;74.27;69.45;73.88;75.25;69.55;27;295.23;261.6;341.43;2.47;2.42;2.53;22.94;22.94;14.6;29.4;57.83;28.1;82.5;5689.65;1.21;14.11;14.11;628.01;622.78;158944.83;5.6;399.67;399.67;20;30;50;1.2;1.79639784946237;18.1820430107527;0
65.73;74.18;69.88;72.08;74.27;69.45;28;419.31;262.86;333.31;2.62;2.42;2.52;21.58;21.58;11.9;29.9;52.33;29.9;85.1;6519.62;1.06;14.05;14.05;649.6;644.36;165464.45;5.6;413.72;413.72;20;30;50;1.2;1.91456989247312;18.6186021505376;0
59.71;73.09;69.89;65.73;74.18;69.88;29;584.71;279.21;333.23;2.77;2.45;2.52;23.99;23.99;16.1;31.2;45.56;27.3;66.3;6099.3;0.99;13.99;13.99;673.59;668.35;171563.75;5.6;427.71;427.71;20;30;50;1.2;2.03274193548387;19.0551612903226;0
70.22;72.34;69.83;59.71;73.09;69.89;30;327.11;290.98;334.2;2.51;2.46;2.52;23.97;23.97;14.2;32.8;47.61;28.6;75.1;5964.73;0.66;13.94;13.94;697.56;692.32;177528.48;5.6;441.65;441.65;20;30;50;1.2;2.15091397849462;19.4917204301075;20.3
77.19;71.63;69.98;70.22;72.34;69.83;31;222.53;302.61;331.53;2.35;2.48;2.52;24.24;24.24;15.1;32.7;50.57;28.1;79.2;5954.9;0.8;13.88;13.88;721.8;716.56;183483.38;5.6;455.53;455.53;20;30;50;1.2;2.36354838709677;19.831935483871;0
66.77;70.97;70;77.19;71.63;69.98;32;395.88;313.89;331.14;2.6;2.5;2.52;24.15;24.15;15.7;32;55.26;35.6;80.8;6095.5;0.94;13.82;13.82;745.94;740.71;189578.88;5.6;469.35;469.35;20;30;50;1.2;2.67064516129032;20.0758064516129;0
87.53;70.11;69.82;66.77;70.97;70;33;125.69;329.07;334.49;2.1;2.52;2.52;23.54;23.54;17.3;30.4;64.42;47.3;79.8;4972.1;1.84;13.76;13.76;769.49;764.25;194550.98;5.6;483.11;483.11;20;30;50;1.2;2.97774193548387;20.3196774193548;20.8
84.12;69.69;69.75;87.53;70.11;69.82;34;151.71;336.79;335.71;2.18;2.53;2.53;20.91;20.91;18.6;23.9;72.59;63;78.8;4070.45;2.77;13.7;13.7;790.39;785.16;198621.42;5.6;496.81;496.81;20;30;50;1.2;3.25137096774194;20.5704032258065;0
69.5;69.66;70;84.12;69.69;69.75;35;340.48;337.45;331.21;2.53;2.53;2.52;21.96;21.96;17.1;27.8;55.06;37.4;74.7;4365.45;1.25;13.64;13.64;812.35;807.12;202986.88;5.6;510.45;510.45;20;30;50;1.2;3.37104838709677;20.8526612903226;0
60.06;69.36;70.21;69.5;69.66;70;36;573.65;342.99;327.29;2.76;2.54;2.51;20.37;20.37;12.2;28.4;52.41;34.1;76.2;5848.3;0.89;13.58;13.58;832.72;827.48;208835.17;5.6;524.03;524.03;20;30;50;1.2;3.49072580645161;21.1349193548387;0
70.56;68.36;70.18;60.06;69.36;70.21;37;320.96;362.5;327.91;2.51;2.56;2.52;21.97;21.97;11.9;30.2;49.48;28.9;79.1;5474.58;0.96;13.52;13.52;854.69;849.46;214309.75;5.6;537.55;537.55;20;30;50;1.2;3.61040322580645;21.4171774193548;22.5
82.18;66.72;69.62;70.56;68.36;70.18;38;168.9;396.92;338.1;2.23;2.6;2.53;20.64;20.64;16;24.6;60.69;46.2;83.4;2664.65;0.92;13.46;13.46;875.34;870.1;216974.4;6.8;551.01;551.01;20;30;50;1.2;3.73008064516129;21.699435483871;0
72.99;66.38;69.95;82.18;66.72;69.62;39;280.65;404.42;332.08;2.45;2.61;2.52;19.51;19.51;12;25.4;59.71;38.7;88.9;4033.57;1.04;13.4;13.4;894.84;889.61;221007.98;6.8;564.41;564.41;20;30;50;1.2;3.79838709677419;21.7790322580645;1.2
63.3;65.56;69.94;72.99;66.38;69.95;40;479.5;423.24;332.32;2.68;2.63;2.52;20.35;20.35;11.6;25.9;47.65;31.2;78.4;5878.68;1.36;13.34;13.34;915.19;909.96;226886.65;6.8;577.75;577.75;20;30;50;1.2;3.84956989247312;21.7910752688172;0
56.57;63.75;69.47;63.3;65.56;69.94;41;695.38;467.71;340.95;2.84;2.67;2.53;17.89;17.89;13.9;22.9;69.39;44.7;93.4;2541.35;1.04;13.28;13.28;933.08;927.84;229428;8.1;591.03;591.03;20;30;50;1.2;3.90075268817204;21.8031182795699;0
70.84;62.63;69.4;56.57;63.75;69.47;42;316.07;497.7;342.23;2.5;2.7;2.53;19.49;19.49;13.4;28.1;77.55;43.6;95;4075.6;0.43;13.22;13.22;952.57;947.33;233503.6;8.1;604.25;604.25;20;30;50;1.2;3.96;21.9706451612903;22.4
88.89;62.13;69.11;70.84;62.63;69.4;43;116.61;511.55;347.87;2.07;2.71;2.54;21.4;21.4;12;30.9;62.5;28.6;94.9;5779.88;0.65;13.16;13.16;973.97;968.74;239283.48;8.1;617.41;617.41;20;30;50;1.2;4.03;22.3454838709677;0
77.49;61.69;68.84;88.89;62.13;69.11;44;218.89;524.22;353.09;2.34;2.72;2.55;21.37;21.37;15.4;30.7;70.49;41.5;93.3;4776.38;0.87;13.1;13.1;995.34;990.11;244059.85;12.2;630.51;630.51;20;30;50;1.2;4.1;22.7203225806452;0
71.61;61.04;68.51;77.49;61.69;68.84;45;302.96;543.43;359.58;2.48;2.74;2.56;20.91;20.91;15.9;27.2;74.3;51;94.8;3725.3;0.75;13.04;13.04;1016.26;1011.02;247785.15;14.3;643.55;643.55;20;30;50;1.2;4.17;23.0951612903226;4.1
94.81;93.92;60.43;68.67;60.45;68.2;15;84.05;88.27;561.97;1.92;1.95;2.75;23.48;23.48;15.9;30.6;39.04;24.9;57.2;7224.05;1.33;14.77;14.77;345.21;339.97;89651.1;5.5;226.7;226.7;20;30;50;1.2;0.3;10.76;0
101.76;94.69;60.42;94.81;93.92;60.43;16;57.25;84.63;562.22;1.76;1.93;2.75;24.98;24.98;16.8;31.1;39.49;27.4;59.5;7073.68;1.55;14.71;14.71;370.19;364.95;96724.78;5.5;241.41;241.41;20;30;50;1.2;0.467096774193548;12.1870967741935;9.1
107.52;96.67;60.6;101.76;94.69;60.42;17;41.63;75.84;556.52;1.62;1.88;2.75;24.46;24.46;15.2;31.1;41.69;26.3;68.3;7052.25;1.26;14.66;14.66;394.65;389.41;103777.03;5.5;256.07;256.07;20;30;50;1.2;0.634193548387097;13.6141935483871;9.2
95.46;97.45;60.91;107.52;96.67;60.6;18;81.1;72.66;547.26;1.91;1.86;2.74;23.72;23.72;14.2;31.4;45.18;25.9;73.1;6946.98;1.28;14.61;14.61;418.36;413.13;110724;5.5;270.68;270.68;20;30;50;1.2;0.76994623655914;14.2535483870968;0
89.78;99.46;61.1;95.46;97.45;60.91;19;110.97;64.99;541.52;2.05;1.81;2.73;23.73;23.73;15;31;44.86;24.7;76.7;7052.7;1.3;14.55;14.55;442.09;436.86;117776.7;5.5;285.23;285.23;20;30;50;1.2;0.897150537634409;14.678064516129;0
82.5;93.28;61.29;84.04;95.34;61.55;22;165.98;91.46;535.85;2.22;1.96;2.73;22.13;22.13;17.5;27;62.99;49.8;80.7;3020.07;0.89;14.39;14.39;512.04;506.8;134055.17;5.6;328.57;328.57;20;30;50;1.2;1.27876344086022;15.9516129032258;0
78.6;94.49;62.24;82.5;93.28;61.29;23;205.83;85.54;508.48;2.31;1.93;2.71;22.92;22.92;14.7;30.6;62.53;36.9;90.3;6588.23;0.77;14.33;14.33;534.95;529.71;140643.4;5.6;342.9;342.9;20;30;50;1.2;1.40596774193548;16.3761290322581;0.1
73.68;92.36;61.95;78.6;94.49;62.24;24;270.25;96.25;516.55;2.43;1.98;2.71;23.17;23.17;16.9;30.7;62.21;38.5;83.7;3960.4;1.02;14.28;14.28;558.12;552.89;144603.8;5.6;357.18;357.18;20;30;50;1.2;1.53317204301075;16.8006451612903;0
68.83;92.24;61.92;73.68;92.36;61.95;25;353.24;96.86;517.59;2.55;1.99;2.71;22.84;22.84;18.9;27.3;63.94;50;76;2875.25;1.26;14.22;14.22;580.96;575.73;147479.05;5.6;371.4;371.4;20;30;50;1.2;1.66037634408602;17.2251612903226;0
66.41;94.74;62.59;68.83;92.24;61.92;26;403.71;84.36;498.58;2.61;1.93;2.7;24.11;24.11;19;30;57.36;39.5;74.8;5776.12;1.73;14.16;14.16;605.07;599.83;153255.17;5.6;385.56;385.56;20;30;50;1.2;1.78758064516129;17.6496774193548;10.9
63.47;95.01;62.75;66.41;94.74;62.59;27;474.92;83.12;494.31;2.68;1.92;2.69;22.94;22.94;14.6;29.4;57.83;28.1;82.5;5689.65;1.21;14.11;14.11;628.01;622.78;158944.83;5.6;399.67;399.67;20;30;50;1.2;1.91478494623656;18.0741935483871;0
61.18;94.98;63.42;63.47;95.01;62.75;28;539.18;83.25;476.39;2.73;1.92;2.68;21.58;21.58;11.9;29.9;52.33;29.9;85.1;6519.62;1.06;14.05;14.05;649.6;644.36;165464.45;5.6;413.72;413.72;20;30;50;1.2;2.04198924731183;18.4987096774194;0
57.92;95.36;63.7;61.18;94.98;63.42;29;645.52;81.54;468.97;2.81;1.91;2.67;23.99;23.99;16.1;31.2;45.56;27.3;66.3;6099.3;0.99;13.99;13.99;673.59;668.35;171563.75;5.6;427.71;427.71;20;30;50;1.2;2.1691935483871;18.9232258064516;0
57.76;95.36;63.83;57.92;95.36;63.7;30;651.24;81.53;465.79;2.81;1.91;2.67;23.97;23.97;14.2;32.8;47.61;28.6;75.1;5964.73;0.66;13.94;13.94;697.56;692.32;177528.48;5.6;441.65;441.65;20;30;50;1.2;2.29639784946237;19.3477419354839;19.8
62.17;96.11;64.12;57.76;95.36;63.83;31;510.39;78.23;458.33;2.71;1.89;2.66;24.24;24.24;15.1;32.7;50.57;28.1;79.2;5954.9;0.8;13.88;13.88;721.8;716.56;183483.38;5.6;455.53;455.53;20;30;50;1.2;2.42924731182796;19.7150537634409;0
61.52;97.08;64.41;62.17;96.11;64.12;32;529;74.16;451.05;2.72;1.87;2.65;24.15;24.15;15.7;32;55.26;35.6;80.8;6095.5;0.94;13.82;13.82;745.94;740.71;189578.88;5.6;469.35;469.35;20;30;50;1.2;2.56774193548387;20.0251612903226;0
77.7;97.92;64.28;61.52;97.08;64.41;33;216.43;70.78;454.12;2.34;1.85;2.66;23.54;23.54;17.3;30.4;64.42;47.3;79.8;4972.1;1.84;13.76;13.76;769.49;764.25;194550.98;5.6;483.11;483.11;20;30;50;1.2;2.70623655913978;20.3352688172043;20.5
84.69;99.04;64.19;77.7;97.92;64.28;34;147.06;66.52;456.4;2.17;1.82;2.66;20.91;20.91;18.6;23.9;72.59;63;78.8;4070.45;2.77;13.7;13.7;790.39;785.16;198621.42;5.6;496.81;496.81;20;30;50;1.2;2.86072580645161;20.6315322580645;0
77.24;100.63;64.61;84.69;99.04;64.19;35;221.96;60.93;446.04;2.35;1.78;2.65;21.96;21.96;17.1;27.8;55.06;37.4;74.7;4365.45;1.25;13.64;13.64;812.35;807.12;202986.88;5.6;510.45;510.45;20;30;50;1.2;3.08879032258064;20.8641129032258;0
71;105.84;64.89;77.24;100.63;64.61;36;313.29;45.68;439.19;2.5;1.66;2.64;20.37;20.37;12.2;28.4;52.41;34.1;76.2;5848.3;0.89;13.58;13.58;832.72;827.48;208835.17;5.6;524.03;524.03;20;30;50;1.2;3.31685483870968;21.0966935483871;0
107.33;82.39;72.88;99;81.48;72.8;16;42.08;166.97;282.34;1.62;2.22;2.45;24.98;24.98;16.8;31.1;39.49;27.4;59.5;7073.68;1.55;14.71;14.71;370.19;364.95;96724.78;5.5;241.41;241.41;20;30;50;1.2;0.431290322580645;11.9561290322581;8.9
111.13;83.28;72.98;107.33;82.39;72.88;17;34.11;158.94;280.79;1.53;2.2;2.45;24.46;24.46;15.2;31.1;41.69;26.3;68.3;7052.25;1.26;14.66;14.66;394.65;389.41;103777.03;5.5;256.07;256.07;20;30;50;1.2;0.51258064516129;12.4122580645161;8.9
99.09;84.22;73.14;111.13;83.28;72.98;18;66.36;150.93;278.45;1.82;2.18;2.44;23.72;23.72;14.2;31.4;45.18;25.9;73.1;6946.98;1.28;14.61;14.61;418.36;413.13;110724;5.5;270.68;270.68;20;30;50;1.2;0.611021505376344;12.9458602150538;0
93.11;84.56;73.26;99.09;84.22;73.14;19;92.33;148.12;276.54;1.97;2.17;2.44;23.73;23.73;15;31;44.86;24.7;76.7;7052.7;1.3;14.55;14.55;442.09;436.86;117776.7;5.5;285.23;285.23;20;30;50;1.2;0.714139784946237;13.5005913978495;0
87.3;84.55;73.5;93.11;84.56;73.26;20;127.32;148.18;272.85;2.1;2.17;2.44;23.34;23.34;13.7;31.5;46.56;26.5;75.8;6988.88;1.04;14.5;14.5;465.44;460.2;124765.57;5.5;299.73;299.73;20;30;50;1.2;0.817258064516129;14.0553225806452;0
90;84.14;73.69;87.3;84.55;73.5;21;109.66;151.57;269.99;2.04;2.18;2.43;24.47;24.47;15.4;32.9;53.24;30.5;85.1;6269.52;0.92;14.45;14.45;489.91;484.67;131035.1;5.5;314.18;314.18;20;30;50;1.2;0.920376344086022;14.6100537634409;10.2
86.88;83.26;73.7;90;84.14;73.69;22;130.28;159.16;269.93;2.11;2.2;2.43;22.13;22.13;17.5;27;62.99;49.8;80.7;3020.07;0.89;14.39;14.39;512.04;506.8;134055.17;5.6;328.57;328.57;20;30;50;1.2;1.02349462365591;15.1647849462366;0
80.07;83.09;74.04;86.88;83.26;73.7;23;189.82;160.64;264.81;2.28;2.21;2.42;22.92;22.92;14.7;30.6;62.53;36.9;90.3;6588.23;0.77;14.33;14.33;534.95;529.71;140643.4;5.6;342.9;342.9;20;30;50;1.2;1.12661290322581;15.7195161290323;0.1
71.08;82.21;74.09;80.07;83.09;74.04;24;311.88;168.6;264.16;2.49;2.23;2.42;23.17;23.17;16.9;30.7;62.21;38.5;83.7;3960.4;1.02;14.28;14.28;558.12;552.89;144603.8;5.6;357.18;357.18;20;30;50;1.2;1.2297311827957;16.274247311828;0
