satz_id,variante_H2O,wiederholung,zeit_messung,tage_seit_aussaat,B0020_nFK_prozent,B2040_nFK_prozent,B4060_nFK_prozent,Tmean_gradC,Tmean_th9_25_gradC,Tmin_gradC,Tmax_gradC,relLuftfeuchte_mean_prozent,relLuftfeuchte_min_prozent,relLuftfeuchte_max_prozent,globalstrahlung_Wh_m2,par_Wh_m2,niederschlag_mm,windgeschwindigkeit_m_s,FAO56_mm,tageslicht_h,tageslicht_h_th9,Tmean_gradC_sum,Tmean_th9_25_gradC_sum,globalstrahlung_Wh_m2_sum,niederschlag_mm_sum,FAO56_mm_sum,tageslicht_h_sum,tageslicht_h_th9_sum,bewaesserung_id,bewaesserung_mm
12,ANNI,c,2023-08-25,9,68.86,61.04,56.17,22.35,22.35,19.1,27.7,86.15,56,100,3378.2,467.7,28.73,2.68,3.32,13.83,13.83,241.84,237.79,53125.2,36.05,44.1,140.93,140.93,,0
12,ANNI,c,2023-08-26,10,108.46,62.28,56.38,19.57,19.57,16.7,21.8,77.5,57.7,100,2954.3,404.2,0.05,1.82,2.41,13.78,13.78,261.41,257.36,56079.5,36.1,46.51,154.71,154.71,,0
12,ANNI,c,2023-08-27,11,118.78,69.92,59.94,17.63,17.63,14.4,20.9,87.08,66.2,100,2637.8,372.5,6.48,1.43,1.99,13.72,13.72,279.04,274.99,58717.3,42.58,48.5,168.43,168.43,,0
12,ANNI,c,2023-08-28,12,132.06,76.05,63.78,15.14,15.14,12.2,17.9,85.83,64.8,100,2327.7,334.2,0,1.88,1.83,13.66,13.66,294.18,290.13,61045,42.58,50.33,182.09,182.09,,0
12,ANNI,c,2023-08-29,13,116.65,77.89,65.13,16.04,16.04,13.9,19.9,85.36,59.9,98.8,2840.8,368.5,1.26,1.6,2.15,13.6,13.6,310.22,306.17,63885.8,43.84,52.48,195.69,195.69,,0
12,ANNI,c,2023-08-30,14,108.38,79.57,66.03,16.75,16.75,13.7,21.9,82.74,49.8,100,5170.9,594.3,1.85,2.24,3.4,13.54,13.54,326.97,322.92,69056.7,45.69,55.88,209.23,209.23,,0
12,ANNI,c,2023-08-31,15,101.1,78.99,66.44,15.71,15.71,11.6,19.7,80.9,53.6,100,3845.7,478.9,5.79,2.37,2.73,13.48,13.48,342.68,338.63,72902.4,51.48,58.61,222.71,222.71,,0
12,ANNI,c,2023-09-01,16,140.43,101.38,71.86,18.26,18.26,14.2,22.8,90.1,66.8,100,2380.8,336,10.48,2.37,2.13,13.42,13.42,360.94,356.89,75283.2,61.96,60.74,236.13,236.13,,0
12,ANNI,c,2023-09-02,17,124.47,99.61,82.97,19.58,19.58,14,25.4,83.62,58.2,100,5749,678.3,0,1.18,3.4,13.36,13.36,380.52,376.47,81032.2,61.96,64.14,249.49,249.49,,0
12,ANNI,c,2023-09-03,18,103.86,91.54,80.6,19.6,19.6,15.5,24.8,83.09,54.5,100,5000.5,520.7,0,1.82,3.33,13.3,13.3,400.12,396.07,86032.7,61.96,67.47,262.79,262.79,,0
12,ANNI,c,2023-09-04,19,88.04,87.81,78.22,20.54,20.54,13,28.2,65.53,27.9,100,6129.4,604.6,0.05,1.62,4.3,13.24,13.24,420.66,416.61,92162.1,62.01,71.77,276.03,276.03,,0
12,ANNI,c,2023-09-05,20,72.83,83.8,75.35,21.25,21.25,13.7,28.8,63.55,35,94.2,6179.6,610.3,0,1.53,4.28,13.18,13.18,441.91,437.86,98341.7,62.01,76.05,289.21,289.21,,0
12,ANNI,c,2023-09-06,21,59.61,80.08,72.72,20.48,20.48,12.7,29.4,69.45,30.9,100,6067.5,595.5,0,0.88,3.76,13.12,13.12,462.39,458.34,104409.2,62.01,79.81,302.33,302.33,,0
12,ANNI,c,2023-09-07,22,50.85,76.92,70.51,21.32,21.32,14,30.1,68.3,32.7,99.9,5996.8,589.6,0,1.05,3.92,13.06,13.06,483.71,479.66,110406,62.01,83.73,315.39,315.39,,0
12,ANNI,c,2023-09-08,23,46.88,73.41,68.71,20.97,20.97,13.3,28.9,71.58,39.1,99.7,5907.8,581.3,0,0.64,3.42,13,13,504.68,500.63,116313.8,62.01,87.15,328.39,328.39,177,18
12,ANNI,c,2023-09-09,24,55.24,70.74,67.01,21.31,21.31,13.7,29.2,72.88,38,100,5717.6,567.9,0,0.38,3.15,12.94,12.94,525.99,521.94,122031.4,62.01,90.3,341.33,341.33,,0
12,ANNI,c,2023-09-10,25,51.9,68.46,65.57,21.86,21.86,14.6,30.3,71.5,31.8,100,5651.1,561.3,0,0.4,3.16,12.88,12.88,547.85,543.8,127682.5,62.01,93.46,354.21,354.21,,0
12,ANNI,c,2023-09-11,26,45.56,66.17,64.5,21.88,21.88,13.8,30,71.45,36.3,100,5472.8,549.6,0,0.44,3.08,12.81,12.81,569.73,565.68,133155.3,62.01,96.54,367.02,367.02,,0
12,ANNI,c,2023-09-12,27,39.6,63.26,63.27,23.15,23.15,16.9,30.2,70.08,39.1,99,4866.9,504.8,0.1,1.01,3.39,12.75,12.75,592.88,588.83,138022.2,62.11,99.93,379.77,379.77,,0
12,ANNI,c,2023-09-13,28,35.97,59.22,61.22,20.48,20.48,17.9,23.8,74.63,54.4,86.8,2349.8,281.8,0,1.86,2.43,12.69,12.69,613.36,609.31,140372,62.11,102.36,392.46,392.46,180,22.5
12,ANNI,c,2023-09-14,29,39.89,58.63,60.69,16.45,16.45,11.8,21.6,71.34,44.9,97.7,5549.9,552,0,2.05,3.29,12.63,12.63,629.81,625.76,145921.9,62.11,105.65,405.09,405.09,,0
12,ANNI,c,2023-09-15,30,42.54,58.66,61.13,17.53,17.53,10.3,25.7,73.02,41.7,98.1,5321.8,533.1,0,1.14,3.1,12.57,12.57,647.34,643.29,151243.7,62.11,108.75,417.66,417.66,,0
12,ANNI,c,2023-09-16,31,40.89,56.46,60.01,20.32,20.32,13,26.9,74.83,46.4,100,4521.9,450.8,0,0.54,2.56,12.51,12.51,667.66,663.61,155765.6,62.11,111.31,430.17,430.17,,0
12,ANNI,c,2023-09-17,32,38.15,54.34,58.9,22.65,22.65,17.3,29.5,73.45,39,100,4518.2,483.4,0,1.07,3.15,12.45,12.45,690.31,686.26,160283.8,62.11,114.46,442.62,442.62,,0
12,ANNI,c,2023-09-18,33,35.44,52.38,57.7,19.99,19.99,16.5,24.3,81.63,56.3,99.2,2354.7,293.5,3.69,3.43,2.71,12.38,12.38,710.3,706.25,162638.5,65.8,117.17,455,455,,0
12,ANNI,c,2023-09-19,34,33.45,50.85,56.81,18.19,18.19,15.3,22.1,73.34,50.8,98.4,4380.2,505.9,0,2.74,3.02,12.32,12.32,728.49,724.44,167018.7,65.8,120.19,467.32,467.32,,0
12,ANNI,c,2023-09-20,35,32.06,50.15,56.34,19.3,19.3,14.7,25.6,68.24,40.1,88.7,4929,562.7,0,2.51,3.77,12.26,12.26,747.79,743.74,171947.7,65.8,123.96,479.58,479.58,,0
12,ANNI,c,2023-09-21,36,31.01,48.67,55.12,18.59,18.59,13.7,25,80.17,51.6,100,2406.1,309.9,7.11,2.3,2.52,12.2,12.2,766.38,762.33,174353.8,72.91,126.48,491.78,491.78,,0
12,ANNI,c,2023-09-22,37,30.19,46.5,53.79,15.39,15.39,12.1,19.8,87.54,59.1,100,3273.6,407.3,4.23,2.56,2.23,12.14,12.14,781.77,777.72,177627.4,77.14,128.71,503.92,503.92,,0
12,ANNI,c,2023-09-23,38,29.6,45.3,53.52,13.6,13.6,9.3,18.5,82.78,56.2,100,3925.2,462.2,0.05,1.95,2.2,12.08,12.08,795.37,791.32,181552.6,77.19,130.91,516,516,,0
12,ANNI,c,2023-09-24,39,29.29,44.93,53.12,12.54,12.54,6.2,20,79.93,37.8,100,4820.8,553.4,0.05,0.93,2.2,12.01,12.01,807.91,803.86,186373.4,77.24,133.11,528.01,528.01,,0
12,ANNI,c,2023-09-25,40,29.19,44.8,52.59,13.34,13.34,5.4,21.8,77.56,39,100,4949.5,556.6,0,0.93,2.36,11.95,11.95,821.25,817.2,191322.9,77.24,135.47,539.96,539.96,,0
12,ANNI,c,2023-09-26,41,29.01,44.03,51.55,14.83,14.83,7.1,23.7,80.56,44.5,100,4812.4,551.1,0.07,0,1.77,11.89,11.89,836.08,832.03,196135.3,77.31,137.24,551.85,551.85,,0
12,ANNI,c,2023-09-27,42,28.81,42.83,50.23,16.05,16.05,8.9,24.8,81.76,42.2,100,4553.2,524.2,0,0,1.7,11.83,11.83,852.13,848.08,200688.5,77.31,138.94,563.68,563.68,,0
12,ANNI,c,2023-09-28,43,47.14,41.17,49.34,19.28,19.28,13.2,27.1,75.18,41.3,100,4280.3,501.3,0,0.46,2.15,11.77,11.77,871.41,867.36,204968.8,77.31,141.09,575.45,575.45,185,22.5
12,ANNI,c,2023-09-29,44,84.06,50.61,48.59,19.64,19.64,15.1,26.4,75.69,51.9,98.7,3230.7,392.2,0,2.94,3.04,11.7,11.7,891.05,887,208199.5,77.31,144.13,587.15,587.15,,0
12,ANNI,c,2023-09-30,45,71.26,63.17,47.62,16.47,16.47,11.2,20.6,75.29,48.5,98.7,3907.3,450.5,0,1.09,2.02,11.64,11.64,907.52,903.47,212106.8,77.31,146.15,598.79,598.79,,0
12,ANNI,c,2023-10-01,46,64.59,64.75,47.67,15.53,15.53,8.7,23.6,79.31,43.7,100,4347.6,509.1,0.07,0.79,2.05,11.58,11.58,923.05,919,216454.4,77.38,148.2,610.37,610.37,,0
12,ANNI,c,2023-10-02,47,58.72,67.15,47.32,17.32,17.32,10,26.3,77.2,41.8,100,4281.5,500.1,0.07,0.89,2.25,11.52,11.52,940.37,936.32,220735.9,77.45,150.45,621.89,621.89,,0
12,ANNI,c,2023-10-03,48,51.93,66.14,46.19,18.31,18.31,12.1,24.9,76,51.9,98.2,2741.1,336.2,0.19,3.77,3.08,11.46,11.46,958.68,954.63,223477,77.64,153.53,633.35,633.35,,0
12,ANNI,c,2023-10-04,49,45.87,62.65,45.08,13.24,13.24,8.6,18.4,79.23,50,100,3636.6,422.5,0.07,1.34,1.82,11.39,11.39,971.92,967.87,227113.6,77.71,155.35,644.74,644.74,,0
12,GS_80_prozent,c,2023-08-23,7,62.99,62.67,59.15,23.52,23.52,17.8,29.3,64.25,35.9,92.3,6428.4,814.5,0,1.42,4.72,13.95,13.95,196.68,192.63,45793.6,0.58,36.66,113.21,113.21,,0
12,GS_80_prozent,c,2023-08-24,8,58.52,61.19,55.5,22.81,22.81,18.3,31.2,74.72,37.3,100,3953.4,523.2,6.74,1.98,4.12,13.89,13.89,219.49,215.44,49747,7.32,40.78,127.1,127.1,,0
12,GS_80_prozent,c,2023-08-25,9,70.42,56.13,56.2,22.35,22.35,19.1,27.7,86.15,56,100,3378.2,467.7,28.73,2.68,3.32,13.83,13.83,241.84,237.79,53125.2,36.05,44.1,140.93,140.93,,0
12,GS_80_prozent,c,2023-08-26,10,110.62,53.45,55.97,19.57,19.57,16.7,21.8,77.5,57.7,100,2954.3,404.2,0.05,1.82,2.41,13.78,13.78,261.41,257.36,56079.5,36.1,46.51,154.71,154.71,,0
12,GS_80_prozent,c,2023-08-27,11,116.33,61.06,59.49,17.63,17.63,14.4,20.9,87.08,66.2,100,2637.8,372.5,6.48,1.43,1.99,13.72,13.72,279.04,274.99,58717.3,42.58,48.5,168.43,168.43,,0
12,GS_80_prozent,c,2023-08-28,12,123.77,68.82,63.49,15.14,15.14,12.2,17.9,85.83,64.8,100,2327.7,334.2,0,1.88,1.83,13.66,13.66,294.18,290.13,61045,42.58,50.33,182.09,182.09,,0
12,GS_80_prozent,c,2023-08-29,13,109.62,66.57,66.69,16.04,16.04,13.9,19.9,85.36,59.9,98.8,2840.8,368.5,1.26,1.6,2.15,13.6,13.6,310.22,306.17,63885.8,43.84,52.48,195.69,195.69,,0
12,GS_80_prozent,c,2023-08-30,14,104.11,67.47,68.67,16.75,16.75,13.7,21.9,82.74,49.8,100,5170.9,594.3,1.85,2.24,3.4,13.54,13.54,326.97,322.92,69056.7,45.69,55.88,209.23,209.23,,0
12,GS_80_prozent,c,2023-08-31,15,98.8,65.93,69.64,15.71,15.71,11.6,19.7,80.9,53.6,100,3845.7,478.9,5.79,2.37,2.73,13.48,13.48,342.68,338.63,72902.4,51.48,58.61,222.71,222.71,,0
12,GS_80_prozent,c,2023-09-01,16,129.97,69.89,71.85,18.26,18.26,14.2,22.8,90.1,66.8,100,2380.8,336,10.48,2.37,2.13,13.42,13.42,360.94,356.89,75283.2,61.96,60.74,236.13,236.13,,0
12,GS_80_prozent,c,2023-09-02,17,120.79,94.38,85.34,19.58,19.58,14,25.4,83.62,58.2,100,5749,678.3,0,1.18,3.4,13.36,13.36,380.52,376.47,81032.2,61.96,64.14,249.49,249.49,,0
12,GS_80_prozent,c,2023-09-03,18,102.55,91.36,83.62,19.6,19.6,15.5,24.8,83.09,54.5,100,5000.5,520.7,0,1.82,3.33,13.3,13.3,400.12,396.07,86032.7,61.96,67.47,262.79,262.79,,0
12,GS_80_prozent,c,2023-09-04,19,91.35,82.17,80.4,20.54,20.54,13,28.2,65.53,27.9,100,6129.4,604.6,0.05,1.62,4.3,13.24,13.24,420.66,416.61,92162.1,62.01,71.77,276.03,276.03,,0
12,GS_80_prozent,c,2023-09-05,20,79.93,71.35,76.85,21.25,21.25,13.7,28.8,63.55,35,94.2,6179.6,610.3,0,1.53,4.28,13.18,13.18,441.91,437.86,98341.7,62.01,76.05,289.21,289.21,,0
12,GS_80_prozent,c,2023-09-06,21,68.29,68.54,74.08,20.48,20.48,12.7,29.4,69.45,30.9,100,6067.5,595.5,0,0.88,3.76,13.12,13.12,462.39,458.34,104409.2,62.01,79.81,302.33,302.33,,0
12,GS_80_prozent,c,2023-09-07,22,57.23,65.98,71.75,21.32,21.32,14,30.1,68.3,32.7,99.9,5996.8,589.6,0,1.05,3.92,13.06,13.06,483.71,479.66,110406,62.01,83.73,315.39,315.39,,0
12,GS_80_prozent,c,2023-09-08,23,48.54,63.67,69.71,20.97,20.97,13.3,28.9,71.58,39.1,99.7,5907.8,581.3,0,0.64,3.42,13,13,504.68,500.63,116313.8,62.01,87.15,328.39,328.39,176,13.5
12,GS_80_prozent,c,2023-09-09,24,46.37,64.63,68.24,21.31,21.31,13.7,29.2,72.88,38,100,5717.6,567.9,0,0.38,3.15,12.94,12.94,525.99,521.94,122031.4,62.01,90.3,341.33,341.33,,0
12,GS_80_prozent,c,2023-09-10,25,42.39,65.26,67.08,21.86,21.86,14.6,30.3,71.5,31.8,100,5651.1,561.3,0,0.4,3.16,12.88,12.88,547.85,543.8,127682.5,62.01,93.46,354.21,354.21,,0
12,GS_80_prozent,c,2023-09-11,26,38.16,64.17,65.97,21.88,21.88,13.8,30,71.45,36.3,100,5472.8,549.6,0,0.44,3.08,12.81,12.81,569.73,565.68,133155.3,62.01,96.54,367.02,367.02,,0
12,GS_80_prozent,c,2023-09-12,27,34.87,60.03,64.7,23.15,23.15,16.9,30.2,70.08,39.1,99,4866.9,504.8,0.1,1.01,3.39,12.75,12.75,592.88,588.83,138022.2,62.11,99.93,379.77,379.77,,0
12,GS_80_prozent,c,2023-09-13,28,32.44,56.74,62.58,20.48,20.48,17.9,23.8,74.63,54.4,86.8,2349.8,281.8,0,1.86,2.43,12.69,12.69,613.36,609.31,140372,62.11,102.36,392.46,392.46,179,18
12,GS_80_prozent,c,2023-09-14,29,31.81,54.47,61.67,16.45,16.45,11.8,21.6,71.34,44.9,97.7,5549.9,552,0,2.05,3.29,12.63,12.63,629.81,625.76,145921.9,62.11,105.65,405.09,405.09,,0
12,GS_80_prozent,c,2023-09-15,30,31.52,51.85,61.32,17.53,17.53,10.3,25.7,73.02,41.7,98.1,5321.8,533.1,0,1.14,3.1,12.57,12.57,647.34,643.29,151243.7,62.11,108.75,417.66,417.66,,0
12,GS_80_prozent,c,2023-09-16,31,31.13,49.37,59.88,20.32,20.32,13,26.9,74.83,46.4,100,4521.9,450.8,0,0.54,2.56,12.51,12.51,667.66,663.61,155765.6,62.11,111.31,430.17,430.17,,0
12,GS_80_prozent,c,2023-09-17,32,30.67,46.93,58.33,22.65,22.65,17.3,29.5,73.45,39,100,4518.2,483.4,0,1.07,3.15,12.45,12.45,690.31,686.26,160283.8,62.11,114.46,442.62,442.62,,0
12,GS_80_prozent,c,2023-09-18,33,30.19,45.83,56.97,19.99,19.99,16.5,24.3,81.63,56.3,99.2,2354.7,293.5,3.69,3.43,2.71,12.38,12.38,710.3,706.25,162638.5,65.8,117.17,455,455,182,13.5
12,GS_80_prozent,c,2023-09-19,34,29.99,45.68,56.47,18.19,18.19,15.3,22.1,73.34,50.8,98.4,4380.2,505.9,0,2.74,3.02,12.32,12.32,728.49,724.44,167018.7,65.8,120.19,467.32,467.32,,0
12,GS_80_prozent,c,2023-09-20,35,30.41,44.15,55.8,19.3,19.3,14.7,25.6,68.24,40.1,88.7,4929,562.7,0,2.51,3.77,12.26,12.26,747.79,743.74,171947.7,65.8,123.96,479.58,479.58,,0
12,GS_80_prozent,c,2023-09-21,36,30.94,43.67,54.72,18.59,18.59,13.7,25,80.17,51.6,100,2406.1,309.9,7.11,2.3,2.52,12.2,12.2,766.38,762.33,174353.8,72.91,126.48,491.78,491.78,,0
12,GS_80_prozent,c,2023-09-22,37,34.58,43.89,53.81,15.39,15.39,12.1,19.8,87.54,59.1,100,3273.6,407.3,4.23,2.56,2.23,12.14,12.14,781.77,777.72,177627.4,77.14,128.71,503.92,503.92,184,13.5
12,GS_80_prozent,c,2023-09-23,38,125.53,46.51,54.43,13.6,13.6,9.3,18.5,82.78,56.2,100,3925.2,462.2,0.05,1.95,2.2,12.08,12.08,795.37,791.32,181552.6,77.19,130.91,516,516,,0
12,GS_80_prozent,c,2023-09-24,39,111.86,55.56,57.63,12.54,12.54,6.2,20,79.93,37.8,100,4820.8,553.4,0.05,0.93,2.2,12.01,12.01,807.91,803.86,186373.4,77.24,133.11,528.01,528.01,,0
12,GS_80_prozent,c,2023-09-25,40,99.56,61.66,60.93,13.34,13.34,5.4,21.8,77.56,39,100,4949.5,556.6,0,0.93,2.36,11.95,11.95,821.25,817.2,191322.9,77.24,135.47,539.96,539.96,,0
12,GS_80_prozent,c,2023-09-26,41,90.88,63,62.11,14.83,14.83,7.1,23.7,80.56,44.5,100,4812.4,551.1,0.07,0,1.77,11.89,11.89,836.08,832.03,196135.3,77.31,137.24,551.85,551.85,,0
12,GS_80_prozent,c,2023-09-27,42,83.5,62.35,61.82,16.05,16.05,8.9,24.8,81.76,42.2,100,4553.2,524.2,0,0,1.7,11.83,11.83,852.13,848.08,200688.5,77.31,138.94,563.68,563.68,,0
12,GS_80_prozent,c,2023-09-28,43,76.79,60.9,60.65,19.28,19.28,13.2,27.1,75.18,41.3,100,4280.3,501.3,0,0.46,2.15,11.77,11.77,871.41,867.36,204968.8,77.31,141.09,575.45,575.45,,0
12,GS_80_prozent,c,2023-09-29,44,69.07,58.25,58.91,19.64,19.64,15.1,26.4,75.69,51.9,98.7,3230.7,392.2,0,2.94,3.04,11.7,11.7,891.05,887,208199.5,77.31,144.13,587.15,587.15,,0
12,GS_80_prozent,c,2023-09-30,45,60.21,54.48,56.66,16.47,16.47,11.2,20.6,75.29,48.5,98.7,3907.3,450.5,0,1.09,2.02,11.64,11.64,907.52,903.47,212106.8,77.31,146.15,598.79,598.79,,0
12,GS_80_prozent,c,2023-10-01,46,55.53,53.57,56.23,15.53,15.53,8.7,23.6,79.31,43.7,100,4347.6,509.1,0.07,0.79,2.05,11.58,11.58,923.05,919,216454.4,77.38,148.2,610.37,610.37,,0
12,GS_80_prozent,c,2023-10-02,47,50.77,51.86,55.34,17.32,17.32,10,26.3,77.2,41.8,100,4281.5,500.1,0.07,0.89,2.25,11.52,11.52,940.37,936.32,220735.9,77.45,150.45,621.89,621.89,,0
12,GS_80_prozent,c,2023-10-03,48,45.49,49.27,53.71,18.31,18.31,12.1,24.9,76,51.9,98.2,2741.1,336.2,0.19,3.77,3.08,11.46,11.46,958.68,954.63,223477,77.64,153.53,633.35,633.35,,0
12,GS_80_prozent,c,2023-10-04,49,40.86,46.95,52.42,13.24,13.24,8.6,18.4,79.23,50,100,3636.6,422.5,0.07,1.34,1.82,11.39,11.39,971.92,967.87,227113.6,77.71,155.35,644.74,644.74,,0
12,GS_100_prozent,c,2023-08-23,7,58.81,75.47,65.09,23.52,23.52,17.8,29.3,64.25,35.9,92.3,6428.4,814.5,0,1.42,4.72,13.95,13.95,196.68,192.63,45793.6,0.58,36.66,113.21,113.21,,0
12,GS_100_prozent,c,2023-08-24,8,54.45,69.58,63.93,22.81,22.81,18.3,31.2,74.72,37.3,100,3953.4,523.2,6.74,1.98,4.12,13.89,13.89,219.49,215.44,49747,7.32,40.78,127.1,127.1,,0
12,GS_100_prozent,c,2023-08-25,9,69.77,66.5,63.67,22.35,22.35,19.1,27.7,86.15,56,100,3378.2,467.7,28.73,2.68,3.32,13.83,13.83,241.84,237.79,53125.2,36.05,44.1,140.93,140.93,,0
12,GS_100_prozent,c,2023-08-26,10,113.51,71.5,81.17,19.57,19.57,16.7,21.8,77.5,57.7,100,2954.3,404.2,0.05,1.82,2.41,13.78,13.78,261.41,257.36,56079.5,36.1,46.51,154.71,154.71,,0
12,GS_100_prozent,c,2023-08-27,11,120.57,84.77,89.41,17.63,17.63,14.4,20.9,87.08,66.2,100,2637.8,372.5,6.48,1.43,1.99,13.72,13.72,279.04,274.99,58717.3,42.58,48.5,168.43,168.43,,0
12,GS_100_prozent,c,2023-08-28,12,127.84,92.92,88.88,15.14,15.14,12.2,17.9,85.83,64.8,100,2327.7,334.2,0,1.88,1.83,13.66,13.66,294.18,290.13,61045,42.58,50.33,182.09,182.09,,0
12,GS_100_prozent,c,2023-08-29,13,113.82,92.53,85.89,16.04,16.04,13.9,19.9,85.36,59.9,98.8,2840.8,368.5,1.26,1.6,2.15,13.6,13.6,310.22,306.17,63885.8,43.84,52.48,195.69,195.69,,0
12,GS_100_prozent,c,2023-08-30,14,107.42,91.82,82.43,16.75,16.75,13.7,21.9,82.74,49.8,100,5170.9,594.3,1.85,2.24,3.4,13.54,13.54,326.97,322.92,69056.7,45.69,55.88,209.23,209.23,,0
12,GS_100_prozent,c,2023-08-31,15,101.06,89.86,79.98,15.71,15.71,11.6,19.7,80.9,53.6,100,3845.7,478.9,5.79,2.37,2.73,13.48,13.48,342.68,338.63,72902.4,51.48,58.61,222.71,222.71,,0
12,GS_100_prozent,c,2023-09-01,16,138.33,114.16,83.47,18.26,18.26,14.2,22.8,90.1,66.8,100,2380.8,336,10.48,2.37,2.13,13.42,13.42,360.94,356.89,75283.2,61.96,60.74,236.13,236.13,,0
12,GS_100_prozent,c,2023-09-02,17,123.48,108.92,94.27,19.58,19.58,14,25.4,83.62,58.2,100,5749,678.3,0,1.18,3.4,13.36,13.36,380.52,376.47,81032.2,61.96,64.14,249.49,249.49,,0
12,GS_100_prozent,c,2023-09-03,18,104.22,99.2,90.31,19.6,19.6,15.5,24.8,83.09,54.5,100,5000.5,520.7,0,1.82,3.33,13.3,13.3,400.12,396.07,86032.7,61.96,67.47,262.79,262.79,,0
12,GS_100_prozent,c,2023-09-04,19,90.23,94.61,86.56,20.54,20.54,13,28.2,65.53,27.9,100,6129.4,604.6,0.05,1.62,4.3,13.24,13.24,420.66,416.61,92162.1,62.01,71.77,276.03,276.03,,0
12,GS_100_prozent,c,2023-09-05,20,75.74,89.63,82.89,21.25,21.25,13.7,28.8,63.55,35,94.2,6179.6,610.3,0,1.53,4.28,13.18,13.18,441.91,437.86,98341.7,62.01,76.05,289.21,289.21,,0
12,GS_100_prozent,c,2023-09-06,21,62.61,86.03,79.98,20.48,20.48,12.7,29.4,69.45,30.9,100,6067.5,595.5,0,0.88,3.76,13.12,13.12,462.39,458.34,104409.2,62.01,79.81,302.33,302.33,,0
12,GS_100_prozent,c,2023-09-07,22,51.59,82.05,77.73,21.32,21.32,14,30.1,68.3,32.7,99.9,5996.8,589.6,0,1.05,3.92,13.06,13.06,483.71,479.66,110406,62.01,83.73,315.39,315.39,,0
12,GS_100_prozent,c,2023-09-08,23,44.75,77.99,75.95,20.97,20.97,13.3,28.9,71.58,39.1,99.7,5907.8,581.3,0,0.64,3.42,13,13,504.68,500.63,116313.8,62.01,87.15,328.39,328.39,175,18
12,GS_100_prozent,c,2023-09-09,24,44.72,74.07,74.94,21.31,21.31,13.7,29.2,72.88,38,100,5717.6,567.9,0,0.38,3.15,12.94,12.94,525.99,521.94,122031.4,62.01,90.3,341.33,341.33,,0
12,GS_100_prozent,c,2023-09-10,25,41.32,71.05,73.65,21.86,21.86,14.6,30.3,71.5,31.8,100,5651.1,561.3,0,0.4,3.16,12.88,12.88,547.85,543.8,127682.5,62.01,93.46,354.21,354.21,,0
12,GS_100_prozent,c,2023-09-11,26,37.49,67.96,72.49,21.88,21.88,13.8,30,71.45,36.3,100,5472.8,549.6,0,0.44,3.08,12.81,12.81,569.73,565.68,133155.3,62.01,96.54,367.02,367.02,,0
12,GS_100_prozent,c,2023-09-12,27,34.4,63.74,71.36,23.15,23.15,16.9,30.2,70.08,39.1,99,4866.9,504.8,0.1,1.01,3.39,12.75,12.75,592.88,588.83,138022.2,62.11,99.93,379.77,379.77,,0
12,GS_100_prozent,c,2023-09-13,28,32.19,58.65,68.59,20.48,20.48,17.9,23.8,74.63,54.4,86.8,2349.8,281.8,0,1.86,2.43,12.69,12.69,613.36,609.31,140372,62.11,102.36,392.46,392.46,178,22.5
12,GS_100_prozent,c,2023-09-14,29,31.71,55.78,70.05,16.45,16.45,11.8,21.6,71.34,44.9,97.7,5549.9,552,0,2.05,3.29,12.63,12.63,629.81,625.76,145921.9,62.11,105.65,405.09,405.09,,0
12,GS_100_prozent,c,2023-09-15,30,31.72,54.26,72.4,17.53,17.53,10.3,25.7,73.02,41.7,98.1,5321.8,533.1,0,1.14,3.1,12.57,12.57,647.34,643.29,151243.7,62.11,108.75,417.66,417.66,,0
12,GS_100_prozent,c,2023-09-16,31,31.64,52.31,70.52,20.32,20.32,13,26.9,74.83,46.4,100,4521.9,450.8,0,0.54,2.56,12.51,12.51,667.66,663.61,155765.6,62.11,111.31,430.17,430.17,,0
12,GS_100_prozent,c,2023-09-17,32,31.37,50.55,67.82,22.65,22.65,17.3,29.5,73.45,39,100,4518.2,483.4,0,1.07,3.15,12.45,12.45,690.31,686.26,160283.8,62.11,114.46,442.62,442.62,,0
12,GS_100_prozent,c,2023-09-18,33,30.97,49.03,65.91,19.99,19.99,16.5,24.3,81.63,56.3,99.2,2354.7,293.5,3.69,3.43,2.71,12.38,12.38,710.3,706.25,162638.5,65.8,117.17,455,455,181,18
12,GS_100_prozent,c,2023-09-19,34,31.65,48.93,64.85,18.19,18.19,15.3,22.1,73.34,50.8,98.4,4380.2,505.9,0,2.74,3.02,12.32,12.32,728.49,724.44,167018.7,65.8,120.19,467.32,467.32,,0
12,GS_100_prozent,c,2023-09-20,35,35.16,50.42,64.16,19.3,19.3,14.7,25.6,68.24,40.1,88.7,4929,562.7,0,2.51,3.77,12.26,12.26,747.79,743.74,171947.7,65.8,123.96,479.58,479.58,,0
12,GS_100_prozent,c,2023-09-21,36,39.59,50.03,63.65,18.59,18.59,13.7,25,80.17,51.6,100,2406.1,309.9,7.11,2.3,2.52,12.2,12.2,766.38,762.33,174353.8,72.91,126.48,491.78,491.78,,0
12,GS_100_prozent,c,2023-09-22,37,43.69,74.27,69.14,15.39,15.39,12.1,19.8,87.54,59.1,100,3273.6,407.3,4.23,2.56,2.23,12.14,12.14,781.77,777.72,177627.4,77.14,128.71,503.92,503.92,183,18
