"id";"satz_id";"variante_H2O";"wiederholung";"B0020_nFK_prozent";"B2040_nFK_prozent";"B4060_nFK_prozent";"B0020_nFK_prozent_Vortag";"B2040_nFK_prozent_Vortag";"B4060_nFK_prozent_Vortag";"zeit_messung";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input";"wasser_input_Vortag"
7;2;"Wfull";"c";40.73;52.42;56.84;43.54;54.38;58.49;2020-08-22;19;21.35;21.35;18.2;25.1;72.48;47.7;100;4842.2;2.6;13.96;13.96;458.97;450.07;109716.3;50.16;289.84;289.84;38.643;38.654;22.67;1.2;2.232;16.574;8.94;0
7;2;"Wfull";"c";42.56;52.09;57.19;40.73;52.42;56.84;2020-08-23;20;19.83;19.83;16.6;23.8;64.11;44.9;83.7;5496.6;2.69;13.91;13.91;478.8;469.9;115212.9;50.16;303.75;303.75;38.643;38.654;22.67;1.2;2.458;16.896;0;8.94
7;2;"Wfull";"c";38.42;51.63;57.45;42.56;52.09;57.19;2020-08-24;21;18.22;18.22;14.6;23.2;65.85;43.6;81.6;4873.8;1.56;13.85;13.85;497.02;488.12;120086.7;50.16;317.6;317.6;38.643;38.654;22.67;1.2;2.684;17.218;0;0
7;2;"Wfull";"c";35.24;51.04;57.53;38.42;51.63;57.45;2020-08-25;22;17.38;17.38;10.8;22.8;71.85;52.3;97.2;2977.5;1.37;13.79;13.79;514.4;505.5;123064.2;50.23;331.39;331.39;38.643;38.654;22.67;1.2;2.91;17.54;0.07;0
7;2;"Wfull";"c";32.75;49.62;58.57;35.24;51.04;57.53;2020-08-26;23;21.15;21.15;16.4;24.1;54.13;44.1;65.7;5396.1;4.97;13.73;13.73;535.55;526.65;128460.3;50.23;345.12;345.12;38.643;38.654;22.67;1.2;3.06;17.9883333333333;0;0.07
7;2;"Wfull";"c";30.8;48.63;57.4;32.75;49.62;58.57;2020-08-27;24;17.72;17.72;11.3;22.8;65.85;46.1;92.9;4353;0.46;13.67;13.67;553.27;544.37;132813.3;50.23;358.79;358.79;38.643;38.654;22.67;1.2;3.21;18.4366666666667;0;0
7;2;"Wfull";"c";30.06;47.27;51.66;30.8;48.63;57.4;2020-08-28;25;17.74;17.74;14.8;20.8;79.11;65.1;92.4;2679.9;2.46;13.61;13.61;571.01;562.11;135493.2;51.8;372.4;372.4;38.643;38.654;22.67;1.2;3.36;18.885;24.07;0
8;2;"Wfull";"c";42.56;52.09;57.19;40.73;52.42;56.84;2020-08-23;20;19.83;19.83;16.6;23.8;64.11;44.9;83.7;5496.6;2.69;13.91;13.91;478.8;469.9;115212.9;50.16;303.75;303.75;38.643;38.654;22.67;1.2;2.458;16.896;0;8.94
8;2;"Wfull";"c";38.42;51.63;57.45;42.56;52.09;57.19;2020-08-24;21;18.22;18.22;14.6;23.2;65.85;43.6;81.6;4873.8;1.56;13.85;13.85;497.02;488.12;120086.7;50.16;317.6;317.6;38.643;38.654;22.67;1.2;2.684;17.218;0;0
8;2;"Wfull";"c";35.24;51.04;57.53;38.42;51.63;57.45;2020-08-25;22;17.38;17.38;10.8;22.8;71.85;52.3;97.2;2977.5;1.37;13.79;13.79;514.4;505.5;123064.2;50.23;331.39;331.39;38.643;38.654;22.67;1.2;2.91;17.54;0.07;0
8;2;"Wfull";"c";32.75;49.62;58.57;35.24;51.04;57.53;2020-08-26;23;21.15;21.15;16.4;24.1;54.13;44.1;65.7;5396.1;4.97;13.73;13.73;535.55;526.65;128460.3;50.23;345.12;345.12;38.643;38.654;22.67;1.2;3.06;17.9883333333333;0;0.07
8;2;"Wfull";"c";30.8;48.63;57.4;32.75;49.62;58.57;2020-08-27;24;17.72;17.72;11.3;22.8;65.85;46.1;92.9;4353;0.46;13.67;13.67;553.27;544.37;132813.3;50.23;358.79;358.79;38.643;38.654;22.67;1.2;3.21;18.4366666666667;0;0
8;2;"Wfull";"c";30.06;47.27;51.66;30.8;48.63;57.4;2020-08-28;25;17.74;17.74;14.8;20.8;79.11;65.1;92.4;2679.9;2.46;13.61;13.61;571.01;562.11;135493.2;51.8;372.4;372.4;38.643;38.654;22.67;1.2;3.36;18.885;24.07;0
8;2;"Wfull";"c";29.59;46.43;50.98;30.06;47.27;51.66;2020-08-29;26;17.06;17.06;14.1;21.3;75.76;50.6;93.5;3241.6;1.9;13.55;13.55;588.07;579.17;138734.8;51.8;385.95;385.95;38.643;38.654;22.67;1.2;3.51;19.3333333333333;0;24.07
8;2;"Wfull";"c";29.84;45.37;50.34;29.59;46.43;50.98;2020-08-30;27;15.18;15.18;12.8;18.7;87.1;67.7;99.6;1392.1;1.57;13.49;13.49;603.25;594.35;140126.9;56.46;399.44;399.44;38.643;38.654;22.67;1.2;3.66;19.7816666666667;4.66;0
8;2;"Wfull";"c";30.34;44.98;50.2;29.84;45.37;50.34;2020-08-31;28;15.58;15.58;12.7;19.8;88.11;60.5;100;3334.1;1;13.43;13.43;618.83;609.93;143461;61.96;412.87;412.87;38.643;38.654;22.67;1.2;3.81;20.23;5.5;4.66
8;2;"Wfull";"c";30.72;44.42;49.74;30.34;44.98;50.2;2020-09-01;29;16.27;16.27;12.6;20.4;78.72;54.3;100;4174.9;1.35;13.37;13.37;635.1;626.2;147635.9;61.96;426.24;426.24;38.643;38.654;22.67;1.2;3.88333333333333;20.72;0;5.5
8;2;"Wfull";"c";30.87;43.96;49.38;30.72;44.42;49.74;2020-09-02;30;15.98;15.98;11.7;20.8;77.79;46.6;99.6;4781.2;0.48;13.31;13.31;651.08;642.18;152417.1;61.96;439.55;439.55;38.643;38.654;22.67;1.2;3.95666666666667;21.21;0;0
8;2;"Wfull";"c";30.82;43.21;48.85;30.87;43.96;49.38;2020-09-03;31;17.21;17.21;10;23;72.88;46.7;100;3617.3;1.52;13.25;13.25;668.29;659.39;156034.4;61.96;452.8;452.8;38.643;38.654;22.67;1.2;4.03;21.7;0;0
8;2;"Wfull";"c";30.53;42.18;50.05;30.82;43.21;48.85;2020-09-04;32;21.88;21.88;17.9;27.6;55.97;37.5;71.6;4252.7;2.26;13.19;13.19;690.17;681.27;160287.1;61.96;465.99;465.99;38.643;38.654;22.67;1.2;4.06;21.9175;13.5;0
8;2;"Wfull";"c";29.85;41.06;53.04;30.53;42.18;50.05;2020-09-05;33;17.55;17.55;14.1;21.8;80.92;61.9;96.7;2329.1;1.43;13.13;13.13;707.72;698.82;162616.2;62.35;479.12;479.12;38.643;38.654;22.67;1.2;4.09;22.135;0.39;13.5
9;2;"Wfull";"c";30.72;44.42;49.74;30.34;44.98;50.2;2020-09-01;29;16.27;16.27;12.6;20.4;78.72;54.3;100;4174.9;1.35;13.37;13.37;635.1;626.2;147635.9;61.96;426.24;426.24;38.643;38.654;22.67;1.2;3.88333333333333;20.72;0;5.5
9;2;"Wfull";"c";30.87;43.96;49.38;30.72;44.42;49.74;2020-09-02;30;15.98;15.98;11.7;20.8;77.79;46.6;99.6;4781.2;0.48;13.31;13.31;651.08;642.18;152417.1;61.96;439.55;439.55;38.643;38.654;22.67;1.2;3.95666666666667;21.21;0;0
9;2;"Wfull";"c";30.82;43.21;48.85;30.87;43.96;49.38;2020-09-03;31;17.21;17.21;10;23;72.88;46.7;100;3617.3;1.52;13.25;13.25;668.29;659.39;156034.4;61.96;452.8;452.8;38.643;38.654;22.67;1.2;4.03;21.7;0;0
9;2;"Wfull";"c";30.53;42.18;50.05;30.82;43.21;48.85;2020-09-04;32;21.88;21.88;17.9;27.6;55.97;37.5;71.6;4252.7;2.26;13.19;13.19;690.17;681.27;160287.1;61.96;465.99;465.99;38.643;38.654;22.67;1.2;4.06;21.9175;13.5;0
9;2;"Wfull";"c";29.85;41.06;53.04;30.53;42.18;50.05;2020-09-05;33;17.55;17.55;14.1;21.8;80.92;61.9;96.7;2329.1;1.43;13.13;13.13;707.72;698.82;162616.2;62.35;479.12;479.12;38.643;38.654;22.67;1.2;4.09;22.135;0.39;13.5
9;2;"Wfull";"c";30.05;40.21;51.41;29.85;41.06;53.04;2020-09-06;34;15.15;15.15;10.8;19;70.7;48.9;97.9;3530;1.28;13.07;13.07;722.87;713.97;166146.2;62.35;492.19;492.19;38.643;38.654;22.67;1.2;4.12;22.3525;0;0.39
9;2;"Wfull";"c";30.37;39.63;50.29;30.05;40.21;51.41;2020-09-07;35;14.83;14.83;7.2;21.9;68.72;38.4;99.8;5966.7;0.88;13.01;13.01;737.7;728.8;172112.9;62.35;505.2;505.2;38.643;38.654;22.67;1.2;4.15;22.57;9;0
9;2;"Wfull";"c";30.69;38.88;54.72;30.37;39.63;50.29;2020-09-08;36;16.74;16.74;7.6;24.9;65.58;34.3;100;5920.2;0.85;12.95;12.95;754.44;745.54;178033.1;62.35;518.15;518.15;38.643;38.654;22.67;1.2;4.105;22.335;0;9
9;2;"Wfull";"c";34.23;37.76;53.31;30.69;38.88;54.72;2020-09-09;37;18.91;18.91;11;27.7;66.45;34.3;93.2;5754.8;1.11;12.89;12.89;773.35;764.45;183787.9;62.35;531.04;531.04;38.643;38.654;22.67;1.2;4.06;22.1;0;0
9;2;"Wfull";"c";47.395;36.535;52.355;34.23;37.76;53.31;2020-09-10;38;18.26;18.26;15.6;21.4;79.71;55.2;92.6;1955.4;0.96;12.83;12.83;791.61;782.71;185743.3;62.74;543.87;543.87;38.643;38.654;22.67;1.2;4.06;22.1;0.39;0
9;2;"Wfull";"c";60.56;35.31;51.4;47.395;36.535;52.355;2020-09-11;39;19.24;19.24;14.2;25.4;63.42;39.3;87.3;5464.8;1.29;12.77;12.77;810.85;801.95;191208.1;62.74;556.64;556.64;38.643;38.654;22.67;1.2;4.06;22.1;18;0.39
9;2;"Wfull";"c";44.63;34.58;51.05;60.56;35.31;51.4;2020-09-12;40;19.04;19.04;11.4;26.9;70.18;41.1;100;4911.6;0.47;12.71;12.71;829.89;820.99;196119.7;62.74;569.35;569.35;38.643;38.654;22.67;1.2;4.06;22.1;0;18
9;2;"Wfull";"c";38.39;33.86;50.56;44.63;34.58;51.05;2020-09-13;41;19.53;19.53;12;28.1;68.7;35.5;99.7;5439.9;0.56;12.64;12.64;849.42;840.52;201559.6;62.74;581.99;581.99;38.643;38.654;22.67;1.2;4.06;22.1;0;0
9;2;"Wfull";"c";35.92;33.14;49.21;38.39;33.86;50.56;2020-09-14;42;20.62;20.62;12.2;29.5;69.7;41;98.1;5217.8;0.4;12.58;12.58;870.04;861.14;206777.4;62.74;594.57;594.57;38.643;38.654;22.67;1.2;4.06;22.1;0;0
10;2;"Wred";"c";81.49;54.25;52.84;59.02;55.04;54.7;2020-08-15;12;22.45;22.45;17.1;28.4;78.77;46.1;100;6427.7;0.54;14.36;14.36;300.61;293.01;72647.4;39.05;190.9;190.9;38.643;38.654;22.67;1.2;0.271826839442533;11.4693048043025;0;27.82
10;2;"Wred";"c";70.88;54.93;52.82;81.49;54.25;52.84;2020-08-16;13;24.07;24.07;17.7;30.5;70.68;38.7;100;6315.7;0.74;14.3;14.3;324.68;317.08;78963.1;39.05;205.2;205.2;38.643;38.654;22.67;1.2;0.334464495223808;11.8914080561366;0;0
10;2;"Wred";"c";68.02;53.52;51.46;70.88;54.93;52.82;2020-08-17;14;21.3;21.3;17.3;26.5;76.67;45.5;100;5161.2;1.83;14.25;14.25;345.98;338.38;84124.3;40.75;219.45;219.45;38.643;38.654;22.67;1.2;0.40970927954983;12.3151924018036;1.7;0
10;2;"Wred";"c";63.48;58.31;55.45;68.02;53.52;51.46;2020-08-18;15;19.95;19.95;16.4;24.3;77.03;53.6;97.9;4271.9;1.25;14.19;14.19;365.93;358.33;88396.2;40.75;233.64;233.64;38.643;38.654;22.67;1.2;0.499235572263385;12.7395004726727;0;1.7
10;2;"Wred";"c";55.86;56.86;55.01;63.48;58.31;55.45;2020-08-19;16;20.77;20.77;14;26.3;74.76;47.9;100;5867.2;0.97;14.14;14.14;386.7;379.1;94263.4;40.97;247.78;247.78;38.643;38.654;22.67;1.2;0.604730013858805;13.1637719644082;0.22;0
10;2;"Wred";"c";50.11;54.96;53.99;55.86;56.86;55.01;2020-08-20;17;24.62;24.62;18.7;31.8;66.96;37.5;93.7;6223;0.87;14.08;14.08;411.32;403.72;100486.4;41.22;261.86;261.86;38.643;38.654;22.67;1.2;1.68;15.9;0.25;0.22
10;2;"Wred";"c";42.91;52.79;53.03;50.11;54.96;53.99;2020-08-21;18;26.3;25;19;32;60.23;40.3;90.3;4387.7;1.74;14.02;14.02;437.62;428.72;104874.1;41.22;275.88;275.88;38.643;38.654;22.67;1.2;1.866;16.248;0;0.25
10;2;"Wred";"c";37.97;50.29;51.47;42.91;52.79;53.03;2020-08-22;19;21.35;21.35;18.2;25.1;72.48;47.7;100;4842.2;2.6;13.96;13.96;458.97;450.07;109716.3;50.16;289.84;289.84;38.643;38.654;22.67;1.2;2.052;16.596;8.94;0
10;2;"Wred";"c";37.69;50.29;51.63;37.97;50.29;51.47;2020-08-23;20;19.83;19.83;16.6;23.8;64.11;44.9;83.7;5496.6;2.69;13.91;13.91;478.8;469.9;115212.9;50.16;303.75;303.75;38.643;38.654;22.67;1.2;2.238;16.944;0;8.94
10;2;"Wred";"c";35.73;49.54;51.61;37.69;50.29;51.63;2020-08-24;21;18.22;18.22;14.6;23.2;65.85;43.6;81.6;4873.8;1.56;13.85;13.85;497.02;488.12;120086.7;50.16;317.6;317.6;38.643;38.654;22.67;1.2;2.424;17.292;0;0
10;2;"Wred";"c";33.73;49.17;51.66;35.73;49.54;51.61;2020-08-25;22;17.38;17.38;10.8;22.8;71.85;52.3;97.2;2977.5;1.37;13.79;13.79;514.4;505.5;123064.2;50.23;331.39;331.39;38.643;38.654;22.67;1.2;2.61;17.64;0.07;0
10;2;"Wred";"c";31.98;47.64;50.58;33.73;49.17;51.66;2020-08-26;23;21.15;21.15;16.4;24.1;54.13;44.1;65.7;5396.1;4.97;13.73;13.73;535.55;526.65;128460.3;50.23;345.12;345.12;38.643;38.654;22.67;1.2;2.79166666666667;18.0383333333333;0;0.07
10;2;"Wred";"c";30.35;46.89;50.5;31.98;47.64;50.58;2020-08-27;24;17.72;17.72;11.3;22.8;65.85;46.1;92.9;4353;0.46;13.67;13.67;553.27;544.37;132813.3;50.23;358.79;358.79;38.643;38.654;22.67;1.2;2.97333333333333;18.4366666666667;0;0
10;2;"Wred";"c";29.77;45.79;49.94;30.35;46.89;50.5;2020-08-28;25;17.74;17.74;14.8;20.8;79.11;65.1;92.4;2679.9;2.46;13.61;13.61;571.01;562.11;135493.2;51.8;372.4;372.4;38.643;38.654;22.67;1.2;3.155;18.835;1.57;0
11;2;"Wred";"c";37.69;50.29;51.63;37.97;50.29;51.47;2020-08-23;20;19.83;19.83;16.6;23.8;64.11;44.9;83.7;5496.6;2.69;13.91;13.91;478.8;469.9;115212.9;50.16;303.75;303.75;38.643;38.654;22.67;1.2;2.238;16.944;0;8.94
11;2;"Wred";"c";35.73;49.54;51.61;37.69;50.29;51.63;2020-08-24;21;18.22;18.22;14.6;23.2;65.85;43.6;81.6;4873.8;1.56;13.85;13.85;497.02;488.12;120086.7;50.16;317.6;317.6;38.643;38.654;22.67;1.2;2.424;17.292;0;0
11;2;"Wred";"c";33.73;49.17;51.66;35.73;49.54;51.61;2020-08-25;22;17.38;17.38;10.8;22.8;71.85;52.3;97.2;2977.5;1.37;13.79;13.79;514.4;505.5;123064.2;50.23;331.39;331.39;38.643;38.654;22.67;1.2;2.61;17.64;0.07;0
11;2;"Wred";"c";31.98;47.64;50.58;33.73;49.17;51.66;2020-08-26;23;21.15;21.15;16.4;24.1;54.13;44.1;65.7;5396.1;4.97;13.73;13.73;535.55;526.65;128460.3;50.23;345.12;345.12;38.643;38.654;22.67;1.2;2.79166666666667;18.0383333333333;0;0.07
11;2;"Wred";"c";30.35;46.89;50.5;31.98;47.64;50.58;2020-08-27;24;17.72;17.72;11.3;22.8;65.85;46.1;92.9;4353;0.46;13.67;13.67;553.27;544.37;132813.3;50.23;358.79;358.79;38.643;38.654;22.67;1.2;2.97333333333333;18.4366666666667;0;0
11;2;"Wred";"c";29.77;45.79;49.94;30.35;46.89;50.5;2020-08-28;25;17.74;17.74;14.8;20.8;79.11;65.1;92.4;2679.9;2.46;13.61;13.61;571.01;562.11;135493.2;51.8;372.4;372.4;38.643;38.654;22.67;1.2;3.155;18.835;1.57;0
11;2;"Wred";"c";29.75;44.85;49.85;29.77;45.79;49.94;2020-08-29;26;17.06;17.06;14.1;21.3;75.76;50.6;93.5;3241.6;1.9;13.55;13.55;588.07;579.17;138734.8;51.8;385.95;385.95;38.643;38.654;22.67;1.2;3.33666666666667;19.2333333333333;0;1.57
11;2;"Wred";"c";30.5466666666667;43.74;49.28;29.75;44.85;49.85;2020-08-30;27;15.18;15.18;12.8;18.7;87.1;67.7;99.6;1392.1;1.57;13.49;13.49;603.25;594.35;140126.9;56.46;399.44;399.44;38.643;38.654;22.67;1.2;3.51833333333333;19.6316666666667;4.66;0
11;2;"Wred";"c";31.3433333333333;43.5;49.42;30.5466666666667;43.74;49.28;2020-08-31;28;15.58;15.58;12.7;19.8;88.11;60.5;100;3334.1;1;13.43;13.43;618.83;609.93;143461;61.96;412.87;412.87;38.643;38.654;22.67;1.2;3.7;20.03;5.5;4.66
11;2;"Wred";"c";32.14;42.54;48.82;31.3433333333333;43.5;49.42;2020-09-01;29;16.27;16.27;12.6;20.4;78.72;54.3;100;4174.9;1.35;13.37;13.37;635.1;626.2;147635.9;61.96;426.24;426.24;38.643;38.654;22.67;1.2;3.8;20.62;0;5.5
11;2;"Wred";"c";31.25;41.09;48.43;32.14;42.54;48.82;2020-09-02;30;15.98;15.98;11.7;20.8;77.79;46.6;99.6;4781.2;0.48;13.31;13.31;651.08;642.18;152417.1;61.96;439.55;439.55;38.643;38.654;22.67;1.2;3.9;21.21;0;0
11;2;"Wred";"c";30.03;39.06;47.91;31.25;41.09;48.43;2020-09-03;31;17.21;17.21;10;23;72.88;46.7;100;3617.3;1.52;13.25;13.25;668.29;659.39;156034.4;61.96;452.8;452.8;38.643;38.654;22.67;1.2;4;21.8;0;0
11;2;"Wred";"c";29.13;36.77;47.45;30.03;39.06;47.91;2020-09-04;32;21.88;21.88;17.9;27.6;55.97;37.5;71.6;4252.7;2.26;13.19;13.19;690.17;681.27;160287.1;61.96;465.99;465.99;38.643;38.654;22.67;1.2;4.0425;22.14;0;0
11;2;"Wred";"c";28.49;34.95;45.82;29.13;36.77;47.45;2020-09-05;33;17.55;17.55;14.1;21.8;80.92;61.9;96.7;2329.1;1.43;13.13;13.13;707.72;698.82;162616.2;62.35;479.12;479.12;38.643;38.654;22.67;1.2;4.085;22.48;0.39;0
12;2;"Wred";"c";32.14;42.54;48.82;31.3433333333333;43.5;49.42;2020-09-01;29;16.27;16.27;12.6;20.4;78.72;54.3;100;4174.9;1.35;13.37;13.37;635.1;626.2;147635.9;61.96;426.24;426.24;38.643;38.654;22.67;1.2;3.8;20.62;0;5.5
12;2;"Wred";"c";31.25;41.09;48.43;32.14;42.54;48.82;2020-09-02;30;15.98;15.98;11.7;20.8;77.79;46.6;99.6;4781.2;0.48;13.31;13.31;651.08;642.18;152417.1;61.96;439.55;439.55;38.643;38.654;22.67;1.2;3.9;21.21;0;0
12;2;"Wred";"c";30.03;39.06;47.91;31.25;41.09;48.43;2020-09-03;31;17.21;17.21;10;23;72.88;46.7;100;3617.3;1.52;13.25;13.25;668.29;659.39;156034.4;61.96;452.8;452.8;38.643;38.654;22.67;1.2;4;21.8;0;0
12;2;"Wred";"c";29.13;36.77;47.45;30.03;39.06;47.91;2020-09-04;32;21.88;21.88;17.9;27.6;55.97;37.5;71.6;4252.7;2.26;13.19;13.19;690.17;681.27;160287.1;61.96;465.99;465.99;38.643;38.654;22.67;1.2;4.0425;22.14;0;0
12;2;"Wred";"c";28.49;34.95;45.82;29.13;36.77;47.45;2020-09-05;33;17.55;17.55;14.1;21.8;80.92;61.9;96.7;2329.1;1.43;13.13;13.13;707.72;698.82;162616.2;62.35;479.12;479.12;38.643;38.654;22.67;1.2;4.085;22.48;0.39;0
12;2;"Wred";"c";28.05;33.97;45.17;28.49;34.95;45.82;2020-09-06;34;15.15;15.15;10.8;19;70.7;48.9;97.9;3530;1.28;13.07;13.07;722.87;713.97;166146.2;62.35;492.19;492.19;38.643;38.654;22.67;1.2;4.1275;22.82;0;0.39
12;2;"Wred";"c";27.51;37.17;45;28.05;33.97;45.17;2020-09-07;35;14.83;14.83;7.2;21.9;68.72;38.4;99.8;5966.7;0.88;13.01;13.01;737.7;728.8;172112.9;62.35;505.2;505.2;38.643;38.654;22.67;1.2;4.17;23.16;0;0
12;2;"Wred";"c";27.22;32.08;44.11;27.51;37.17;45;2020-09-08;36;16.74;16.74;7.6;24.9;65.58;34.3;100;5920.2;0.85;12.95;12.95;754.44;745.54;178033.1;62.35;518.15;518.15;38.643;38.654;22.67;1.2;4.13;22.845;0;0
12;2;"Wred";"c";27.13;30.85;42.04;27.22;32.08;44.11;2020-09-09;37;18.91;18.91;11;27.7;66.45;34.3;93.2;5754.8;1.11;12.89;12.89;773.35;764.45;183787.9;62.35;531.04;531.04;38.643;38.654;22.67;1.2;4.09;22.53;0;0
12;2;"Wred";"c";36.47;30.1;40.07;27.13;30.85;42.04;2020-09-10;38;18.26;18.26;15.6;21.4;79.71;55.2;92.6;1955.4;0.96;12.83;12.83;791.61;782.71;185743.3;62.74;543.87;543.87;38.643;38.654;22.67;1.2;4.09;22.53;0.39;0
12;2;"Wred";"c";45.81;29.35;38.1;36.47;30.1;40.07;2020-09-11;39;19.24;19.24;14.2;25.4;63.42;39.3;87.3;5464.8;1.29;12.77;12.77;810.85;801.95;191208.1;62.74;556.64;556.64;38.643;38.654;22.67;1.2;4.09;22.53;0;0.39
12;2;"Wred";"c";35.36;28.83;36.28;45.81;29.35;38.1;2020-09-12;40;19.04;19.04;11.4;26.9;70.18;41.1;100;4911.6;0.47;12.71;12.71;829.89;820.99;196119.7;62.74;569.35;569.35;38.643;38.654;22.67;1.2;4.09;22.53;0;0
12;2;"Wred";"c";32.2;28.34;34.64;35.36;28.83;36.28;2020-09-13;41;19.53;19.53;12;28.1;68.7;35.5;99.7;5439.9;0.56;12.64;12.64;849.42;840.52;201559.6;62.74;581.99;581.99;38.643;38.654;22.67;1.2;4.09;22.53;0;0
12;2;"Wred";"c";30.89;28.02;33.25;32.2;28.34;34.64;2020-09-14;42;20.62;20.62;12.2;29.5;69.7;41;98.1;5217.8;0.4;12.58;12.58;870.04;861.14;206777.4;62.74;594.57;594.57;38.643;38.654;22.67;1.2;4.09;22.53;0;0
13;5;"Wfull";"c";71.88;68.12;57.63;75.53;75.66;59.64;2021-04-29;21;12.23;12.23;7;16.3;76.64;46.9;100;4758.9;3.24;14.46;14.46;192.05;127.92;114876.6;17.05;304.79;168.83;38.643;38.654;22.67;1.2;0.272184636256454;11.4719497735641;1.57;5.45
13;5;"Wfull";"c";70.9;61.82;56.21;71.88;68.12;57.63;2021-04-30;22;7;0;1.9;9.5;78.84;58.7;100;2128.7;1.33;14.52;0;199.05;127.92;117005.3;17.18;319.31;168.83;38.643;38.654;22.67;1.2;0.272184636256454;11.4719497735641;0.13;1.57
13;5;"Wfull";"c";71.5;62.52;56.68;70.9;61.82;56.21;2021-05-01;23;9.18;9.18;2.9;13.8;74;54.4;100;3713.9;1.52;14.57;14.57;208.23;137.1;120719.2;17.18;333.88;183.4;38.643;38.654;22.67;1.2;0.33619984143818;11.9020788381585;0;0.13
13;5;"Wfull";"c";68.62;61.29;56.09;71.5;62.52;56.68;2021-05-02;24;10.26;10.26;6.6;13.1;58.2;46;73.8;5087.4;2.77;14.63;14.63;218.49;147.36;125806.6;17.18;348.51;198.03;38.643;38.654;22.67;1.2;0.414001789050704;12.3372701060372;0;0
13;5;"Wfull";"c";67.47;60.74;56.36;68.62;61.29;56.09;2021-05-03;25;9.58;9.58;4.1;14.8;63.19;39.8;92.3;5019.4;1.71;14.68;14.68;228.07;156.94;130826;17.18;363.19;212.71;38.643;38.654;22.67;1.2;0.507742196446721;12.7763609332914;0;0
13;5;"Wfull";"c";66.31;60.95;56.38;67.47;60.74;56.36;2021-05-04;26;10.77;10.77;6.7;14.5;71;43.4;87.9;3786.5;5.71;14.73;14.73;238.84;167.71;134612.5;17.63;377.92;227.44;38.643;38.654;22.67;1.2;0.619573454962124;13.218443666716;0.45;0
13;5;"Wfull";"c";62.91;59.15;55.71;66.31;60.95;56.38;2021-05-05;27;8.99;0;7.3;12.3;75.08;51.9;98.5;5541.6;4.48;14.79;0;247.83;167.71;140154.1;19.46;392.71;227.44;38.643;38.654;22.67;1.2;0.619573454962124;13.218443666716;1.83;0.45
13;5;"Wfull";"c";61.42;58.28;55.8;62.91;59.15;55.71;2021-05-06;28;7.55;0;5.4;9.7;92.22;75.3;100;1711.5;2.53;14.84;0;255.38;167.71;141865.6;22.51;407.55;227.44;38.643;38.654;22.67;1.2;0.619573454962124;13.218443666716;3.05;1.83
13;5;"Wfull";"c";59.72;58.11;55.38;61.42;58.28;55.8;2021-05-07;29;9.25;9.25;4.1;13.3;71.88;45.9;96.4;6490.9;2.71;14.89;14.89;264.63;176.96;148356.5;22.51;422.44;242.33;38.643;38.654;22.67;1.2;0.752454161884528;13.665883923904;0;3.05
13;5;"Wfull";"c";60.39;58.71;55.8;59.72;58.11;55.38;2021-05-08;30;10.15;10.15;1;17.7;67.79;41.4;100;4879;1.6;14.94;14.94;274.78;187.11;153235.5;22.51;437.38;257.27;38.643;38.654;22.67;1.2;0.907007292560122;14.114399402563;0;0
13;5;"Wfull";"c";63.66;63.63;56.89;60.39;58.71;55.8;2021-05-09;31;19.26;19.26;7.7;29.6;59.66;32.1;96.7;7418.6;1.97;14.99;14.99;294.04;206.37;160654.1;22.51;452.37;272.26;38.643;38.654;22.67;1.2;1.08372015369959;14.5629885743012;0;0
13;5;"Wfull";"c";56.34;57.74;54.19;63.66;63.63;56.89;2021-05-10;32;16.39;16.39;12.8;19.8;79.32;56.9;100;1955;1.98;15.04;15.04;310.43;222.76;162609.1;24.95;467.41;287.3;38.643;38.654;22.67;1.2;1.28182481138462;15.0106426462676;11.44;0
13;5;"Wfull";"c";57.65;56.56;55.04;56.34;57.74;54.19;2021-05-11;33;13.21;13.21;11.4;15.4;99.12;92.6;100;1708.3;1.57;15.09;15.09;323.64;235.97;164317.4;27.42;482.5;302.39;38.643;38.654;22.67;1.2;2.26;16.5;2.47;11.44
13;5;"Wfull";"c";64.66;56.32;55.19;57.65;56.56;55.04;2021-05-12;34;13.1;13.1;9.3;15.9;85.46;65.1;100;3057.3;1.55;15.14;15.14;336.74;249.07;167374.7;27.58;497.64;317.53;38.643;38.654;22.67;1.2;2.4;16.5857142857143;0.16;2.47
14;5;"Wfull";"c";60.39;58.71;55.8;59.72;58.11;55.38;2021-05-08;30;10.15;10.15;1;17.7;67.79;41.4;100;4879;1.6;14.94;14.94;274.78;187.11;153235.5;22.51;437.38;257.27;38.643;38.654;22.67;1.2;0.907007292560122;14.114399402563;0;0
