"satz_id";"variante_H2O";"wiederholung";"zeit_messung";"tage_seit_aussaat";"T0020_nFK";"T2040_nFK";"T4060_nFK";"bewaesserung_mm";"Tempsum";"Tmax_gradC";"Tmin_gradC";"Tmean_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"Gobsum";"globalstrahlung_Mj_m2";"niederschlag_mm";"windgeschwindigkeit_m_s";"FAO56_mm";"xxx";"T0020_Auswaschung_prozent_nFK";"T2040_Auswaschung_prozent_nFK";"T4060_Auswaschung_prozent_nFK";"T0020_Auswaschung_mm";"T2040_Auswaschung_mm";"T4060_Auswaschung_mm";"T0020_mm";"T2040_mm";"T4060_mm";"freier_Speicher_T0020_mm";"freier_Speicher_T2040_mm";"freier_Speicher_T4060_mm";"T0060_mm"
5;"Wfull";"b";2021-08-20;25;53.59;77.81;88.25;0;470.29;26.1;12.9;19.19;73.51;48.3;423.15;17.26;0;0.83;3;22;0;0;0;0;0;0;17.6132466666667;23.9136066666667;28.0635;15.25342;6.81972666666667;3.7365;69.5903533333333
5;"Wfull";"b";2021-08-21;26;53.06;75.54;87.61;0;491.02;28.7;13.4;20.73;71.26;43.9;443.9;20.75;1.8;0.61;3.6;23;0;0;0;0;0;0;17.4390533333333;23.21596;27.85998;15.4276133333333;7.51737333333333;3.94002;68.5149933333333
5;"Wfull";"b";2021-08-22;27;52.59;73.08;86.7;0;509.77;24.1;13.8;18.75;82.64;47.2;457.07;13.17;10.6;0.95;2.4;24;0;0;0;0;0;0;17.28458;22.45992;27.5706;15.5820866666667;8.27341333333333;4.2294;67.3151
5;"Wfull";"b";2021-08-23;28;52.3;71.73;85.79;0;527.72;23.6;13.1;17.95;80.73;58.8;470.14;13.07;0.5;0.88;2.3;25;0;0;0;0;0;0;17.1892666666667;22.04502;27.28122;15.6774;8.68831333333333;4.51878;66.5155066666667
5;"Wfull";"b";2021-08-24;29;52.1;69.96;84.8;4.84;544.39;21.3;9.9;16.67;69.57;54;488.25;18.11;0;1.26;2.9;26;0;0;0;0;0;0;17.1235333333333;21.50104;26.9664;15.7431333333333;9.23229333333333;4.8336;65.5909733333333
5;"Wfull";"b";2021-08-25;30;52.09;67.75;83.48;0;561.91;24.7;10.3;17.52;68.46;39.6;511.65;23.4;0;0.87;3.5;27;0;0;0;0;0;0;17.1202466666667;20.8218333333333;26.54664;15.74642;9.9115;5.25336;64.48872
5;"Wfull";"b";2021-08-26;31;52.11;64.88;81.56;0;579.08;20.8;13.7;17.17;70.2;57.2;528.01;16.36;0.2;1.72;2.9;28;0;0;0;0;0;0;17.12682;19.9397866666667;25.93608;15.7398466666667;10.7935466666667;5.86392;63.0026866666667
5;"Wfull";"b";2021-08-27;32;56.14;62.31;79.51;0;594.13;19.6;10.8;15.05;79.7;60.4;537.38;9.37;1.6;1.32;1.8;29;0;0;0;0;0;0;18.4513466666667;19.14994;25.28418;14.41532;11.5833933333333;6.51582;62.8854666666667
5;"Wfull";"b";2021-08-28;33;55.38;60.64;77.67;0;609.87;19.6;12.2;15.74;81.6;64.3;546.48;9.1;0.7;0.68;1.7;30;0;0;0;0;0;0;18.20156;18.6366933333333;24.69906;14.6651066666667;12.09664;7.10094;61.5373133333333
5;"Wfull";"b";2021-08-29;34;54.36;59.38;76.13;0;625.57;17;14.6;15.7;85.72;79.3;551.01;4.53;0.7;1.46;1.2;31;0;0;0;0;0;0;17.86632;18.2494533333333;24.20934;15.0003466666667;12.48388;7.59066;60.3251133333333
5;"Wfull";"b";2021-08-30;35;53.73;58.23;74.22;0;643.57;21.2;15.7;18;76.33;61.1;559.25;8.24;0;1.62;2;32;0;0;0;0;0;0;17.65926;17.89602;23.60196;15.2074066666667;12.8373133333333;8.19804;59.15724
5;"Wfull";"b";2021-08-31;36;52.79;56.32;71.08;21.07;660.58;20.8;12.5;17.01;75.47;61.8;570.92;11.67;0;1.42;2.2;33;0;0;0;0;0;0;17.3503133333333;17.3090133333333;22.60344;15.5163533333333;13.42432;9.19656;57.2627666666667
5;"Wfull";"b";2021-09-01;37;52.38;55.05;67.92;0;677.55;22.6;11.5;16.97;72.37;50.5;586.65;15.73;0;1.48;2.7;34;0;0;0;0;0;0;17.21556;16.9187;21.59856;15.6511066666667;13.8146333333333;10.20144;55.73282
5;"Wfull";"b";2021-09-02;38;52.48;54.44;65.26;0;694.6;24.5;10.5;17.05;72.24;46.7;606.05;19.4;0;1.05;3;35;0;0;0;0;0;0;17.2484266666667;16.7312266666667;20.75268;15.61824;14.0021066666667;11.04732;54.7323333333333
5;"Wfull";"b";2021-09-03;39;52.62;54.06;62.72;0;712.68;26.5;10.2;18.08;69.7;38.4;627.16;21.11;0;0.92;3.3;36;0;0;0;0;0;0;17.29444;16.61444;19.94496;15.5722266666667;14.1188933333333;11.85504;53.85384
5;"Wfull";"b";2021-09-04;40;52.63;53.74;60.02;0;731.12;27.3;9.6;18.44;68.75;37.1;647.26;20.1;0;0.72;3.1;37;0;0;0;0;0;0;17.2977266666667;16.5160933333333;19.08636;15.56894;14.21724;12.71364;52.90018
5;"Wfull";"b";2021-09-05;41;52.5;53.37;57.58;0;750.75;28.6;12.4;19.63;69.07;39.9;665.81;18.55;0;0.67;3.1;38;0;0;0;0;0;0;17.255;16.40238;18.31044;15.6116666666667;14.3309533333333;13.48956;51.96782
5;"Wfull";"b";2021-09-06;42;52.33;53.05;55.85;22.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39;0;0;0;0;0;0;17.1991266666667;16.3040333333333;17.7603;15.66754;14.4293;14.0397;51.26346
5;"Wfull";"b";2021-09-07;43;52.22;52.81;54.75;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;0;0;0;0;0;0;17.1629733333333;16.2302733333333;17.4105;15.7036933333333;14.50306;14.3895;50.8037466666667
5;"Wfull";"b";2021-09-08;44;NA;52.79;54.38;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41;NA;0;0;NA;0;0;NA;16.2241266666667;17.29284;NA;14.5092066666667;14.50716;NA
5;"Wfull";"b";2021-09-09;45;NA;52.77;54.14;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42;NA;0;0;NA;0;0;NA;16.21798;17.21652;NA;14.5153533333333;14.58348;NA
5;"Wfull";"b";2021-09-10;46;NA;52.65;53.83;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;43;NA;0;0;NA;0;0;NA;16.1811;17.11794;NA;14.5522333333333;14.68206;NA
5;"Wfull";"b";2021-09-11;47;NA;52.51;53.57;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44;NA;0;0;NA;0;0;NA;16.1380733333333;17.03526;NA;14.59526;14.76474;NA
5;"Wfull";"b";2021-09-12;48;NA;52.42;53.43;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;NA;0;0;NA;0;0;NA;16.1104133333333;16.99074;NA;14.62292;14.80926;NA
5;"Wfull";"b";2021-09-13;49;NA;52.33;53.3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46;NA;0;0;NA;0;0;NA;16.0827533333333;16.9494;NA;14.65058;14.8506;NA
5;"Wfull";"c";2021-07-30;4;101;100.14;99.9;4.84;77.38;27.1;10.7;19.87;65.76;43.7;77.92;25.22;0;1.09;4.4;1;1;0.140000000000001;0;0.328666666666667;0.0430266666666668;0;33.1953333333333;30.77636;31.7682;-0.32866666666667;-0.0430266666666697;0.0317999999999969;95.7398933333333
5;"Wfull";"c";2021-07-31;5;103.01;100.11;99.74;0;96.18;24.3;11.9;18.8;63.95;43.6;99.19;21.27;0;1.48;3.9;2;3.01000000000001;0.109999999999999;0;0.989286666666668;0.0338066666666665;0;33.8559533333333;30.76714;31.71732;-0.989286666666665;-0.0338066666666705;0.0826799999999999;96.3404133333333
5;"Wfull";"c";2021-08-01;6;101.49;100.55;99.55;4.88;115.1;24.5;13.9;18.92;65.77;44.1;120.23;21.04;0;1.19;3.8;3;1.48999999999999;0.549999999999997;0;0.489713333333332;0.169033333333332;0;33.35638;30.9023666666667;31.6569;-0.489713333333327;-0.169033333333335;0.1431;95.9156466666667
5;"Wfull";"c";2021-08-02;7;103.56;100.43;99.42;0;132.04;23.8;12;16.94;78.47;47.6;137.83;17.6;3.5;0.78;3;4;3.56;0.430000000000007;0;1.17005333333333;0.132153333333335;0;34.03672;30.8654866666667;31.61556;-1.17005333333334;-0.132153333333338;0.184439999999999;96.5177666666667
5;"Wfull";"c";2021-08-03;8;105.25;100.85;99.29;0;148.17;22.4;13.4;16.13;86.49;57;149.22;11.39;6;0.8;2.1;5;5.25;0.849999999999994;0;1.7255;0.261233333333332;0;34.5921666666667;30.9945666666667;31.57422;-1.7255;-0.261233333333333;0.225779999999997;97.1609533333333
5;"Wfull";"c";2021-08-04;9;111.18;101.87;99.16;0;165.29;21.9;12.8;17.12;80.68;58.6;162.38;13.16;0.3;0.54;2.3;6;11.18;1.87;0;3.67449333333334;0.574713333333335;0;36.54116;31.3080466666667;31.53288;-3.67449333333334;-0.574713333333339;0.267119999999998;99.3820866666667
5;"Wfull";"c";2021-08-05;10;106.85;103.45;99.16;0;184.35;25;13.4;19.06;75.26;52.3;180.48;18.1;0;0.69;3.2;7;6.84999999999999;3.45;0;2.25136666666666;1.0603;0;35.1180333333333;31.7936333333333;31.53288;-2.25136666666667;-1.0603;0.267119999999998;98.4445466666667
5;"Wfull";"c";2021-08-06;11;105.92;103.26;99.23;0;202.56;23.1;13.6;18.21;79.35;55;196.82;16.34;4.5;1.27;2.9;8;5.92;3.26000000000001;0;1.94570666666667;1.00190666666667;0;34.8123733333333;31.73524;31.55514;-1.94570666666667;-1.00190666666667;0.244859999999999;98.1027533333333
5;"Wfull";"c";2021-08-07;12;104.61;103.13;99.23;0;219.81;23;12.8;17.25;83.08;58.8;207.49;10.67;1.3;0.67;2;9;4.61;3.13;0;1.51515333333333;0.961953333333332;0;34.38182;31.6952866666667;31.55514;-1.51515333333334;-0.96195333333333;0.244859999999999;97.6322466666667
5;"Wfull";"c";2021-08-08;13;103.03;102.35;99.15;0;236.16;19.9;11.2;16.35;79.47;57.9;221.19;13.7;1.8;1.08;2.4;10;3.03;2.34999999999999;0;0.99586;0.722233333333332;0;33.8625266666667;31.4555666666667;31.5297;-0.99586;-0.722233333333328;0.270299999999999;96.8477933333333
5;"Wfull";"c";2021-08-09;14;101.24;101.95;99.23;0;252.84;23.6;10.3;16.68;74.42;48.2;237.09;15.9;0.4;0.83;2.8;11;1.23999999999999;1.95;0;0.407546666666665;0.599300000000001;0;33.2742133333333;31.3326333333333;31.55514;-0.407546666666669;-0.599300000000003;0.244859999999999;96.1619866666667
5;"Wfull";"c";2021-08-10;15;98.72;101.09;99.07;0;271.28;25.2;11.4;18.44;74.1;51.7;254.24;17.15;0;0.87;3;12;0;1.09;0;0;0.334993333333334;0;32.4459733333333;31.0683266666667;31.50426;0.420693333333332;-0.334993333333337;0.295740000000002;95.01856
5;"Wfull";"c";2021-08-11;16;94.42;99.77;99.01;0;291.71;28.2;12.9;20.43;72.53;45.8;275.05;20.81;0;0.58;3.6;13;0;0;0;0;0;0;31.0327066666667;30.6626466666667;31.48518;1.83396;0.070686666666667;0.314819999999997;93.1805333333333
5;"Wfull";"c";2021-08-12;17;87.12;98.04;99.09;0;313.31;29.4;13.2;21.6;71.7;46.7;294.79;19.74;0;0.54;3.6;14;0;0;0;0;0;0;28.63344;30.13096;31.51062;4.23322666666666;0.602373333333333;0.289380000000001;90.27502
5;"Wfull";"c";2021-08-13;18;77.08;95.89;98.78;0;336.42;30.8;16.5;23.11;71.74;45.8;313.54;18.75;0;0.92;3.7;15;0;0;0;0;0;0;25.3336266666667;29.4701933333333;31.41204;7.53304;1.26314;0.38796;86.21586
5;"Wfull";"c";2021-08-14;19;66.88;93.52;98.63;8.84;359.18;31.2;14.5;22.76;67.23;41.4;337.08;23.54;0;0.79;4.3;16;0;0;0;0;0;0;21.9812266666667;28.7418133333333;31.36434;10.88544;1.99152;0.435660000000002;82.08738
5;"Wfull";"c";2021-08-15;20;60.74;90.56;98.5;0;381.38;30.8;13.5;22.2;63.8;37.6;359.34;22.26;0;0.68;4;17;0;0;0;0;0;0;19.9632133333333;27.8321066666667;31.323;12.9034533333333;2.90122666666667;0.477;79.11832
5;"Wfull";"c";2021-08-16;21;57.38;87.82;98.3;0;399.35;22.9;12;17.97;71.77;54.5;370.87;11.53;2.1;1.9;2.6;18;0;0;0;0;0;0;18.8588933333333;26.9900133333333;31.2594;14.0077733333333;3.74332;0.540600000000001;77.1083066666667
5;"Wfull";"c";2021-08-17;22;55.45;85.4;97.92;4.42;414.11;20.2;10.5;14.76;76.26;48.6;383.16;12.29;3.1;1.15;2.2;19;0;0;0;0;0;0;18.2245666666667;26.2462666666667;31.13856;14.6421;4.48706666666666;0.661439999999999;75.6093933333333
5;"Wfull";"c";2021-08-18;23;54.47;82.63;97.39;0;432;21.6;14.1;17.89;76.52;58.8;393.81;10.65;0;1.18;2.2;20;0;0;0;0;0;0;17.9024733333333;25.3949533333333;30.97002;14.9641933333333;5.33838;0.829979999999999;74.2674466666667
5;"Wfull";"c";2021-08-19;24;54.05;79.59;96.87;0;451.1;23.3;16.3;19.1;77.63;62.9;405.89;12.08;0.1;1.1;2.4;21;0;0;0;0;0;0;17.7644333333333;24.46066;30.80466;15.1022333333333;6.27267333333333;0.995339999999995;73.0297533333333
5;"Wfull";"c";2021-08-20;25;53.5;76.64;96.49;0;470.29;26.1;12.9;19.19;73.51;48.3;423.15;17.26;0;0.83;3;22;0;0;0;0;0;0;17.5836666666667;23.5540266666667;30.68382;15.283;7.17930666666667;1.11618;71.8215133333333
5;"Wfull";"c";2021-08-21;26;52.95;72.78;96.23;0;491.02;28.7;13.4;20.73;71.26;43.9;443.9;20.75;1.8;0.61;3.6;23;0;0;0;0;0;0;17.4029;22.36772;30.60114;15.4637666666667;8.36561333333333;1.19886;70.37176
5;"Wfull";"c";2021-08-22;27;52.49;68.33;95.65;0;509.77;24.1;13.8;18.75;82.64;47.2;457.07;13.17;10.6;0.95;2.4;24;0;0;0;0;0;0;17.2517133333333;21.0000866666667;30.4167;15.6149533333333;9.73324666666667;1.38329999999999;68.6685
5;"Wfull";"c";2021-08-23;28;52.21;64.63;95.07;0;527.72;23.6;13.1;17.95;80.73;58.8;470.14;13.07;0.5;0.88;2.3;25;0;0;0;0;0;0;17.1596866666667;19.8629533333333;30.23226;15.70698;10.87038;1.56774;67.2549
5;"Wfull";"c";2021-08-24;29;52.05;60.64;94.45;4.86;544.39;21.3;9.9;16.67;69.57;54;488.25;18.11;0;1.26;2.9;26;0;0;0;0;0;0;17.1071;18.6366933333333;30.0351;15.7595666666667;12.09664;1.7649;65.7788933333333
5;"Wfull";"c";2021-08-25;30;52.06;57.95;93.82;0;561.91;24.7;10.3;17.52;68.46;39.6;511.65;23.4;0;0.87;3.5;27;0;0;0;0;0;0;17.1103866666667;17.8099666666667;29.83476;15.75628;12.9233666666667;1.96524;64.7551133333333
5;"Wfull";"c";2021-08-26;31;52.07;55.21;93.19;0;579.08;20.8;13.7;17.17;70.2;57.2;528.01;16.36;0.2;1.72;2.9;28;0;0;0;0;0;0;17.1136733333333;16.9678733333333;29.63442;15.7529933333333;13.76546;2.16558;63.7159666666667
5;"Wfull";"c";2021-08-27;32;51.93;53.98;92.2;0;594.13;19.6;10.8;15.05;79.7;60.4;537.38;9.37;1.6;1.32;1.8;29;0;0;0;0;0;0;17.06766;16.5898533333333;29.3196;15.7990066666667;14.14348;2.4804;62.9771133333333
5;"Wfull";"c";2021-08-28;33;51.87;53.58;91.26;0;609.87;19.6;12.2;15.74;81.6;64.3;546.48;9.1;0.7;0.68;1.7;30;0;0;0;0;0;0;17.04794;16.46692;29.02068;15.8187266666667;14.2664133333333;2.77932;62.53554
5;"Wfull";"c";2021-08-29;34;51.87;53.36;90.52;0;625.57;17;14.6;15.7;85.72;79.3;551.01;4.53;0.7;1.46;1.2;31;0;0;0;0;0;0;17.04794;16.3993066666667;28.78536;15.8187266666667;14.3340266666667;3.01464;62.2326066666667
5;"Wfull";"c";2021-08-30;35;NA;53.12;89.44;0;643.57;21.2;15.7;18;76.33;61.1;559.25;8.24;0;1.62;2;32;NA;0;0;NA;0;0;NA;16.3255466666667;28.44192;NA;14.4077866666667;3.35808;NA
5;"Wfull";"c";2021-08-31;36;NA;52.54;87.83;20.88;660.58;20.8;12.5;17.01;75.47;61.8;570.92;11.67;0;1.42;2.2;33;NA;0;0;NA;0;0;NA;16.1472933333333;27.92994;NA;14.58604;3.87006;NA
5;"Wfull";"c";2021-09-01;37;NA;52.23;86.09;0;677.55;22.6;11.5;16.97;72.37;50.5;586.65;15.73;0;1.48;2.7;34;NA;0;0;NA;0;0;NA;16.05202;27.37662;NA;14.6813133333333;4.42338;NA
5;"Wfull";"c";2021-09-02;38;NA;52.18;84.27;0;694.6;24.5;10.5;17.05;72.24;46.7;606.05;19.4;0;1.05;3;35;NA;0;0;NA;0;0;NA;16.0366533333333;26.79786;NA;14.69668;5.00214;NA
5;"Wfull";"c";2021-09-03;39;NA;52.23;81.97;0;712.68;26.5;10.2;18.08;69.7;38.4;627.16;21.11;0;0.92;3.3;36;NA;0;0;NA;0;0;NA;16.05202;26.06646;NA;14.6813133333333;5.73354;NA
5;"Wfull";"c";2021-09-04;40;NA;52.23;79.16;0;731.12;27.3;9.6;18.44;68.75;37.1;647.26;20.1;0;0.72;3.1;37;NA;0;0;NA;0;0;NA;16.05202;25.17288;NA;14.6813133333333;6.62712;NA
5;"Wfull";"c";2021-09-05;41;NA;52.13;75.74;0;750.75;28.6;12.4;19.63;69.07;39.9;665.81;18.55;0;0.67;3.1;38;NA;0;0;NA;0;0;NA;16.0212866666667;24.08532;NA;14.7120466666667;7.71468;NA
5;"Wfull";"c";2021-09-06;42;NA;52.02;71.34;21.83;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39;NA;0;0;NA;0;0;NA;15.98748;22.68612;NA;14.7458533333333;9.11388;NA
5;"Wfull";"c";2021-09-07;43;NA;51.95;67.22;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;NA;0;0;NA;0;0;NA;15.9659666666667;21.37596;NA;14.7673666666667;10.42404;NA
5;"Wfull";"c";2021-09-08;44;NA;52.06;64.18;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41;NA;0;0;NA;0;0;NA;15.9997733333333;20.40924;NA;14.73356;11.39076;NA
5;"Wfull";"c";2021-09-09;45;NA;52.13;61.35;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42;NA;0;0;NA;0;0;NA;16.0212866666667;19.5093;NA;14.7120466666667;12.2907;NA
5;"Wfull";"c";2021-09-10;46;NA;52.11;59.1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;43;NA;0;0;NA;0;0;NA;16.01514;18.7938;NA;14.7181933333333;13.0062;NA
5;"Wfull";"c";2021-09-11;47;NA;52.07;58.11;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44;NA;0;0;NA;0;0;NA;16.0028466666667;18.47898;NA;14.7304866666667;13.32102;NA
5;"Wfull";"c";2021-09-12;48;NA;52.06;57.31;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;NA;0;0;NA;0;0;NA;15.9997733333333;18.22458;NA;14.73356;13.57542;NA
5;"Wfull";"c";2021-09-13;49;NA;52.05;56.56;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46;NA;0;0;NA;0;0;NA;15.9967;17.98608;NA;14.7366333333333;13.81392;NA
5;"Wfull";"d";2021-07-30;4;99.88;100.89;98.83;4.95;77.38;27.1;10.7;19.87;65.76;43.7;77.92;25.22;0;1.09;4.4;1;0;0.890000000000001;0;0;0.273526666666667;0;32.8272266666667;31.00686;31.42794;0.039439999999999;-0.273526666666669;0.372060000000001;95.2620266666667
5;"Wfull";"d";2021-07-31;5;100.5;99.63;97.71;0;96.18;24.3;11.9;18.8;63.95;43.6;99.19;21.27;0;1.48;3.9;2;0.5;0;0;0.164333333333333;0;0;33.031;30.61962;31.07178;-0.164333333333339;0.113713333333333;0.72822;94.7224
5;"Wfull";"d";2021-08-01;6;98.69;99.78;97.6;4.99;115.1;24.5;13.9;18.92;65.77;44.1;120.23;21.04;0;1.19;3.8;3;0;0;0;0;0;0;32.4361133333333;30.66572;31.0368;0.430553333333336;0.067613333333334;0.763200000000001;94.1386333333333
5;"Wfull";"d";2021-08-02;7;100.42;99.5;97.37;0;132.04;23.8;12;16.94;78.47;47.6;137.83;17.6;3.5;0.78;3;4;0.420000000000002;0;0;0.138040000000001;0;0;33.0047066666667;30.5796666666667;30.96366;-0.138039999999997;0.153666666666666;0.836339999999996;94.5480333333333
5;"Wfull";"d";2021-08-03;8;102.18;99.76;97.19;0;148.17;22.4;13.4;16.13;86.49;57;149.22;11.39;6;0.8;2.1;5;2.18000000000001;0;0;0.716493333333336;0;0;33.58316;30.6595733333333;30.90642;-0.716493333333332;0.07376;0.89358;95.1491533333333
5;"Wfull";"d";2021-08-04;9;108.64;100.36;96.87;0;165.29;21.9;12.8;17.12;80.68;58.6;162.38;13.16;0.3;0.54;2.3;6;8.64;0.359999999999999;0;2.83968;0.11064;0;35.7063466666667;30.8439733333333;30.80466;-2.83968;-0.11064;0.995339999999995;97.35498
5;"Wfull";"d";2021-08-05;10;104.51;102.27;96.76;0;184.35;25;13.4;19.06;75.26;52.3;180.48;18.1;0;0.69;3.2;7;4.51000000000001;2.27;0;1.48228666666667;0.697646666666665;0;34.3489533333333;31.43098;30.76968;-1.48228666666667;-0.697646666666664;1.03032;96.5496133333333
5;"Wfull";"d";2021-08-06;11;103.55;101.99;96.62;0;202.56;23.1;13.6;18.21;79.35;55;196.82;16.34;4.5;1.27;2.9;8;3.55;1.98999999999999;0;1.16676666666667;0.611593333333332;0;34.0334333333333;31.3449266666667;30.72516;-1.16676666666667;-0.611593333333335;1.07484;96.10352
5;"Wfull";"d";2021-08-07;12;101.5;101.33;96.5;0;219.81;23;12.8;17.25;83.08;58.8;207.49;10.67;1.3;0.67;2;9;1.5;1.33;0;0.493;0.408753333333333;0;33.3596666666667;31.1420866666667;30.687;-0.493000000000002;-0.408753333333337;1.113;95.1887533333333
5;"Wfull";"d";2021-08-08;13;98.99;100.9;96.3;0;236.16;19.9;11.2;16.35;79.47;57.9;221.19;13.7;1.8;1.08;2.4;10;0;0.900000000000006;0;0;0.276600000000002;0;32.5347133333333;31.0099333333333;30.6234;0.331953333333331;-0.276600000000002;1.1766;94.1680466666667
5;"Wfull";"d";2021-08-09;14;97.39;100.26;96.28;0;252.84;23.6;10.3;16.68;74.42;48.2;237.09;15.9;0.4;0.83;2.8;11;0;0.260000000000005;0;0;0.0799066666666682;0;32.0088466666667;30.81324;30.61704;0.857820000000004;-0.0799066666666732;1.18296;93.4391266666667
5;"Wfull";"d";2021-08-10;15;94.79;99.63;96.13;0;271.28;25.2;11.4;18.44;74.1;51.7;254.24;17.15;0;0.87;3;12;0;0;0;0;0;0;31.1543133333333;30.61962;30.56934;1.71235333333333;0.113713333333333;1.23066;92.3432733333333
5;"Wfull";"d";2021-08-11;16;90.17;98.63;96.01;0;291.71;28.2;12.9;20.43;72.53;45.8;275.05;20.81;0;0.58;3.6;13;0;0;0;0;0;0;29.6358733333333;30.3122866666667;30.53118;3.23079333333333;0.421046666666669;1.26882;90.47934
5;"Wfull";"d";2021-08-12;17;83.5;97.44;95.95;0;313.31;29.4;13.2;21.6;71.7;46.7;294.79;19.74;0;0.54;3.6;14;0;0;0;0;0;0;27.4436666666667;29.94656;30.5121;5.423;0.786773333333333;1.2879;87.9023266666667
5;"Wfull";"d";2021-08-13;18;76.13;95.56;95.84;0;336.42;30.8;16.5;23.11;71.74;45.8;313.54;18.75;0;0.92;3.7;15;0;0;0;0;0;0;25.0213933333333;29.3687733333333;30.47712;7.84527333333333;1.36456;1.32288;84.8672866666667
5;"Wfull";"d";2021-08-14;19;68.57;93.6;95.71;9.43;359.18;31.2;14.5;22.76;67.23;41.4;337.08;23.54;0;0.79;4.3;16;0;0;0;0;0;0;22.5366733333333;28.7664;30.43578;10.3299933333333;1.96693333333333;1.36422;81.7388533333333
5;"Wfull";"d";2021-08-15;20;64.21;91.24;95.43;0;381.38;30.8;13.5;22.2;63.8;37.6;359.34;22.26;0;0.68;4;17;0;0;0;0;0;0;21.1036866666667;28.0410933333333;30.34674;11.76298;2.69224;1.45326;79.49152
5;"Wfull";"d";2021-08-16;21;60.71;88.84;95.11;0;399.35;22.9;12;17.97;71.77;54.5;370.87;11.53;2.1;1.9;2.6;18;0;0;0;0;0;0;19.9533533333333;27.3034933333333;30.24498;12.9133133333333;3.42984;1.55502;77.5018266666667
5;"Wfull";"d";2021-08-17;22;57.89;86.94;94.86;4.67;414.11;20.2;10.5;14.76;76.26;48.6;383.16;12.29;3.1;1.15;2.2;19;0;0;0;0;0;0;19.0265133333333;26.71956;30.16548;13.8401533333333;4.01377333333334;1.63452;75.9115533333333
5;"Wfull";"d";2021-08-18;23;56.67;85.06;94.3;0;432;21.6;14.1;17.89;76.52;58.8;393.81;10.65;0;1.18;2.2;20;0;0;0;0;0;0;18.62554;26.1417733333333;29.9874;14.2411266666667;4.59156;1.8126;74.7547133333333
5;"Wfull";"d";2021-08-19;24;56.32;83.29;93.74;0;451.1;23.3;16.3;19.1;77.63;62.9;405.89;12.08;0.1;1.1;2.4;21;0;0;0;0;0;0;18.5105066666667;25.5977933333333;29.80932;14.35616;5.13554;1.99068;73.91762
5;"Wfull";"d";2021-08-20;25;54.89;81.58;93.33;0;470.29;26.1;12.9;19.19;73.51;48.3;423.15;17.26;0;0.83;3;22;0;0;0;0;0;0;18.0405133333333;25.0722533333333;29.67894;14.8261533333333;5.66108;2.12106;72.7917066666667
5;"Wfull";"d";2021-08-21;26;53.61;79.63;92.99;0;491.02;28.7;13.4;20.73;71.26;43.9;443.9;20.75;1.8;0.61;3.6;23;0;0;0;0;0;0;17.61982;24.4729533333333;29.57082;15.2468466666667;6.26038;2.22918;71.6635933333333
5;"Wfull";"d";2021-08-22;27;52.71;77.06;92.54;0;509.77;24.1;13.8;18.75;82.64;47.2;457.07;13.17;10.6;0.95;2.4;24;0;0;0;0;0;0;17.32402;23.6831066666667;29.42772;15.5426466666667;7.05022666666666;2.37228;70.4348466666667
5;"Wfull";"d";2021-08-23;28;52.24;74.71;92.05;0;527.72;23.6;13.1;17.95;80.73;58.8;470.14;13.07;0.5;0.88;2.3;25;0;0;0;0;0;0;17.1695466666667;22.9608733333333;29.2719;15.69712;7.77246;2.5281;69.40232
5;"Wfull";"d";2021-08-24;29;51.96;72.72;91.81;4.95;544.39;21.3;9.9;16.67;69.57;54;488.25;18.11;0;1.26;2.9;26;0;0;0;0;0;0;17.07752;22.34928;29.19558;15.7891466666667;8.38405333333333;2.60442;68.62238
5;"Wfull";"d";2021-08-25;30;51.92;70.73;91.43;0;561.91;24.7;10.3;17.52;68.46;39.6;511.65;23.4;0;0.87;3.5;27;0;0;0;0;0;0;17.0643733333333;21.7376866666667;29.07474;15.8022933333333;8.99564666666667;2.72526;67.8768
5;"Wfull";"d";2021-08-26;31;NA;68.25;90.69;0;579.08;20.8;13.7;17.17;70.2;57.2;528.01;16.36;0.2;1.72;2.9;28;NA;0;0;NA;0;0;NA;20.9755;28.83942;NA;9.75783333333333;2.96058;NA
