"tensio_id";"parzelle_id";"bodensaugspannung_0020_hPa";"bodensaugspannung_2040_hPa";"bodensaugspannung_4060_hPa";"messgenauigkeit_id";"zeit_messung"
1114;30;847.4855;141.8195;73.865;10;1598104806
1115;17;705.46;191.2365;89.9375;10;1598108406
1116;30;852.243;152.391;79.973;10;1598108406
1117;17;714.118;183.4085;80.7965;10;1598112006
1118;30;856.2755;146.426;75.7585;10;1598112006
1119;17;722.945;192.1;83.944;10;1598115607
1120;30;859.769;151.376;77.2055;10;1598115607
1121;17;735.0355;193.0605;82.8555;10;1598119207
1122;30;863.5625;151.945;76.736;10;1598119207
1123;17;749.8555;203.1665;88.4235;10;1598122807
1124;30;869.369;156.51;81.6255;10;1598122807
1125;17;755.511;196.8425;86.7295;10;1598126407
1126;30;872.3785;155.3755;81.484;10;1598126407
1127;17;762.2935;196.3095;87.7775;10;1598130007
1128;30;876.673;157.6885;83.604;10;1598130007
1129;17;766.4805;191.064;85.7395;10;1598133607
1130;30;879.7265;156.25;83.7895;10;1598133607
1131;17;768.015;185.855;86.184;10;1598137206
1132;30;880.8295;156.0885;84.6065;10;1598137206
1133;17;769.4695;181.278;85.517;10;1598140806
1134;30;881.7125;155.257;84.2395;10;1598140806
1135;17;768.751;175.4515;84.8315;10;1598144406
1136;30;880.9105;154.0385;83.3415;10;1598144406
1137;17;769.1495;176.4945;86.8495;10;1598148006
1138;30;880.589;155.3995;84.279;10;1598148006
1139;17;769.9545;176.093;86.2035;10;1598151606
1140;30;881.492;154.9935;84.239;10;1598151606
1141;17;769.325;173.6595;85.8815;10;1598155206
1142;30;880.5465;154.0005;83.75;10;1598155206
1143;17;769.44;173.317;86.4665;10;1598158806
1144;30;880.3455;154.223;83.972;10;1598158806
1145;17;769.3655;172.324;86.183;10;1598162406
1146;30;879.984;154.1825;83.382;10;1598162406
1147;17;764.9975;166.0735;84.307;10;1598166006
1148;30;877.296;151.139;81.9945;10;1598166006
1149;17;767.1175;170.982;86.3045;10;1598169606
1150;30;877.4975;155.279;82.728;10;1598169606
1151;17;757.765;159.846;83.0565;10;1598173206
1152;30;868.567;155.054;79.7725;10;1598173206
1153;17;760.7685;169.603;79.4645;10;1598176806
1154;30;870.1865;152.4945;75.3935;10;1598176806
1155;17;769.394;192.086;83.8625;10;1598180406
1156;30;874.944;159.4515;75.658;10;1598180406
1157;17;759.8705;185.877;82.451;10;1598184006
1158;30;870.708;161.116;77.2255;10;1598184006
1159;17;761.548;201.358;89.4335;10;1598187606
1160;30;870.949;171.8715;83.8245;10;1598187606
1161;17;772.705;216.9505;91.876;10;1598191206
1162;30;873.3365;174.9545;81.9515;10;1598191206
1163;17;783.207;227.064;91.25;10;1598194806
1164;30;877.327;176.9835;83.012;10;1598194806
1165;17;781.4955;215.9615;86.044;10;1598198406
1166;30;877.7055;172.7015;79.385;10;1598198406
1167;17;791.8075;234.6695;87.7785;10;1598202007
1168;30;880.916;177.3065;79.017;10;1598202007
1169;17;805.7865;247.5865;92.9655;10;1598205607
1170;30;885.735;183.4955;82.932;10;1598205607
1171;17;811.04;243.177;93.166;10;1598209207
1172;30;888.624;184.1455;84.7865;10;1598209207
1173;17;817.7185;238.6545;92.5415;10;1598212807
1174;30;892.7605;183.621;85.4595;10;1598212807
1175;17;818.809;228.2145;91.1085;10;1598216407
1176;30;893.723;181.1255;85.0525;10;1598216407
1177;17;820.646;222.9535;91.189;10;1598220007
1178;30;894.9465;181.188;86.0085;10;1598220007
1179;17;823.406;220.1065;91.632;10;1598223606
1180;30;895.5085;181.3515;86.6815;10;1598223606
1181;17;824.381;216.154;91.2695;10;1598227206
1182;30;893.9275;180.317;86.621;10;1598227206
1183;17;827.435;215.5975;92.1165;10;1598230806
1184;30;889.9875;181.17;87.19;10;1598230806
1185;17;829.931;214.2455;92.2165;10;1598234406
1186;30;886.559;181.496;88.494;10;1598234406
1187;17;829.9175;210.047;91.672;10;1598238006
1188;30;887.238;179.426;87.781;10;1598238006
1189;17;829.59;206.6185;90.9865;10;1598241606
1190;30;886.999;178.656;87.3155;10;1598241606
1191;17;830.5215;206.89;92.4175;10;1598245207
1192;30;886.798;179.6295;88.3125;10;1598245207
1193;17;831.654;205.1875;91.4305;10;1598248806
1194;30;888.395;178.6775;87.803;10;1598248806
1195;17;830.2375;200.6165;90.482;10;1598252406
1196;30;886.639;177.1555;87.2145;10;1598252406
1197;17;823.785;189.1395;85.5185;10;1598256006
1198;30;881.686;170.4575;83.4395;10;1598256006
1199;17;818.757;198.7515;91.533;10;1598259606
1200;30;878.572;183.178;84.584;10;1598259606
1201;17;821.299;213.3385;89.917;10;1598263206
1202;30;880.21;186.137;81.61;10;1598263206
1203;17;817.7195;219.7935;90.2815;10;1598266806
1204;30;878.372;190.3165;84.9265;10;1598266806
1205;17;821.905;235.7115;90.3605;10;1598270407
1206;30;879.051;193.2355;83.277;10;1598270407
1207;17;823.858;244.9565;92.139;10;1598274007
1208;30;880.21;198.025;85.2725;10;1598274007
1209;17;828.2515;249.619;91.1495;10;1598277607
1210;30;881.048;200.5195;83.9475;10;1598277607
1211;17;826.025;242.063;89.3945;10;1598281207
1212;30;880.29;199.3245;85.292;10;1598281207
1213;17;832.732;255.6075;89.6145;10;1598284807
1214;30;881.926;201.572;81.483;10;1598284807
1215;17;837.2505;277.5215;98.9175;10;1598288407
1216;30;883.085;216.649;86.4545;10;1598288407
1217;17;842.5315;284.5355;97.1835;10;1598292006
1218;30;883.604;218.3925;85.987;10;1598292006
1219;17;849.081;295.9385;102.913;10;1598295606
1220;30;886.798;224.644;89.496;10;1598295606
1221;17;853.538;290.5375;99.523;10;1598299206
1222;30;887.397;219.43;89.1285;10;1598299206
1223;17;859.197;286.853;100.29;10;1598302806
1224;30;877.454;216.998;90.1475;10;1598302806
1225;17;861.539;274.5325;99.8055;10;1598306406
1226;30;NA;216.371;91.0845;10;1598306406
1227;17;862.7875;262.918;98.1305;10;1598310006
1228;30;NA;212.9025;90.3525;10;1598310006
1229;17;862.943;254.226;97.5045;10;1598313606
1230;30;NA;211.443;90.6985;10;1598313606
1231;17;862.253;246.684;97.363;10;1598317206
1232;30;NA;210.592;90.455;10;1598317206
1233;17;860.8905;241.152;97.1015;10;1598320806
1234;30;NA;209.6995;90.6365;10;1598320806
1235;17;861.3055;237.6475;97.464;10;1598324406
1236;30;NA;209.5385;90.883;10;1598324406
1237;17;858.936;237.2295;99.039;10;1598328006
1238;30;NA;211.9125;92.2675;10;1598328006
1239;17;858.427;237.4815;98.9775;10;1598331606
1240;30;NA;212.0145;92.858;10;1598331606
1241;30;NA;188.732;97.9;10;1598335209
1242;17;856.0405;221.158;94.1755;10;1598338809
1243;30;NA;203.412;92.1525;10;1598338809
1244;17;854.0465;222.4775;96.4345;10;1598342409
1245;30;NA;210.0475;91.7205;10;1598342409
1246;17;853.207;222.093;95.9915;10;1598346009
1247;30;NA;213.3325;91.923;10;1598346009
1248;17;848.8945;211.5495;90.2615;10;1598349609
1249;30;NA;209.19;89.358;10;1598349609
1250;17;842.1925;213.2055;98.736;10;1598353209
1251;30;NA;225.0565;92.796;10;1598353209
1252;17;840.379;221.3865;96.8585;10;1598356806
1253;30;NA;230.856;91.3305;10;1598356806
1254;17;835.047;225.1735;97.505;10;1598360406
1255;30;NA;235.481;91.6535;10;1598360406
1256;17;835.797;236.1965;98.0095;10;1598364006
1257;30;NA;242.357;91.6755;10;1598364006
1258;17;833.304;238.718;96.0715;10;1598367606
1259;30;NA;243.6335;90.5965;10;1598367606
1260;17;830.7895;236.679;91.006;10;1598371206
1261;30;NA;240.9725;88.766;10;1598371206
1262;17;831.287;254.718;98.877;10;1598374806
1263;30;NA;255.705;92.347;10;1598374806
1264;17;828.6395;253.039;99.382;10;1598378407
1265;30;822.425;257.856;91.3695;10;1598378407
1266;17;830.1155;267.295;106.041;10;1598382007
1267;30;831.052;266.054;95.7125;10;1598382007
1268;17;832.076;271.9575;102.5305;10;1598385607
1269;30;837.841;262.26;95.5745;10;1598385607
1270;17;830.271;266.04;102.1255;10;1598389207
1271;30;839.278;258.1655;96.7135;10;1598389207
1272;17;829.316;260.569;101.5;10;1598392807
1273;30;824.1005;255.0635;96.8355;10;1598392807
1274;17;829.5;259.261;102.732;10;1598396407
1275;30;826.4275;253.827;97.8775;10;1598396407
1276;17;828.4725;253.2575;100.996;10;1598400006
1277;30;826.4635;250.156;97.0395;10;1598400006
1278;17;825.447;247.1485;101.036;10;1598403606
1279;30;825.0535;248.2705;96.4465;10;1598403606
1280;17;824.3585;245.551;101.9655;10;1598407206
1281;30;826.0725;248.3125;97.121;10;1598407206
1282;17;817.9575;232.7955;99.0795;10;1598410806
1283;30;820.1;244.134;95.038;10;1598410806
1284;17;817.642;239.1955;102.1655;10;1598414406
1285;30;823.796;250.9515;96.5045;10;1598414406
1286;17;817.2385;241.31;102.2055;10;1598418007
1287;30;826.1435;252.9395;96.362;10;1598418007
1288;17;817.1775;244.0325;102.126;10;1598421607
1289;30;828.7745;255.15;96.7115;10;1598421607
1290;17;813.741;241.309;101.7235;10;1598425207
1291;30;827.51;256.1235;96.219;10;1598425207
1292;17;806.9545;235.8395;98.696;10;1598428807
1293;30;819.571;256.444;95.203;10;1598428807
1294;17;810.985;257.8275;105.032;10;1598432407
1295;30;835.87;278.9235;96.891;10;1598432407
1296;17;808.089;261.122;103.3365;10;1598436007
1297;30;837.9205;282.534;96.6275;10;1598436007
1298;17;808.0975;269.5645;104.306;10;1598439606
1299;30;843.966;289.452;97.321;10;1598439606
1300;17;807.4935;274.676;104.0035;10;1598443206
1301;30;847.726;293.447;97.8705;10;1598443206
1302;17;801.1685;267.6485;100.7545;10;1598446806
1303;30;845.6585;291.05;95.492;10;1598446806
1304;17;794.655;258.579;101.016;10;1598450406
1305;30;842.5135;291.7595;94.9995;10;1598450406
1306;17;797.388;279.26;105.012;10;1598454006
1307;30;849.2705;306.2875;95.936;10;1598454006
1308;17;797.8095;283.02;104.2455;10;1598457606
1309;30;852.309;310.789;94.973;10;1598457606
1310;17;799.6755;308.821;109.0085;10;1598461206
1311;30;859.0605;326.6585;98.0105;10;1598461206
1312;17;801.986;325.4055;113.3675;10;1598464806
1313;30;864.7085;339.56;99.663;10;1598464806
1314;17;803.639;329.1345;110.8645;10;1598468406
1315;30;869.6505;342.2975;100.601;10;1598468406
1316;17;805.3045;328.2175;109.8755;10;1598472006
1317;30;873.646;340.1475;100.194;10;1598472006
1318;17;806.129;324.9865;109.7145;10;1598475606
1319;30;876.4165;336.275;102.7815;10;1598475606
1320;17;806.004;318.9135;110.138;10;1598479206
1321;30;878.064;332.728;103.883;10;1598479206
1322;17;807.7105;316.232;110.905;10;1598482806
1323;30;881.0335;330.621;104.7015;10;1598482806
1324;17;807.8685;309.5045;110.2995;10;1598486406
1325;30;882.599;326.099;105.433;10;1598486406
1326;17;807.2825;303.913;110.8435;10;1598490006
1327;30;883.098;322.957;106.0055;10;1598490006
1328;17;806.559;298.2775;110.238;10;1598493606
1329;30;884.1;319.002;106.108;10;1598493606
1330;17;805.3915;292.4985;109.391;10;1598497206
1331;30;884.782;315.757;106.7;10;1598497206
1332;17;803.365;288.525;110.3195;10;1598500806
1333;30;884.66;314.116;107.1885;10;1598500806
1334;17;801.614;284.1665;110.2985;10;1598504407
1335;30;884.678;311.5205;107.29;10;1598504407
1336;17;800.049;279.7015;109.693;10;1598508007
1337;30;884.657;309.1275;107.066;10;1598508007
1338;17;792.831;268.8325;106.6665;10;1598511607
1339;30;880.221;298.1085;103.538;10;1598511607
1340;17;784.7155;258.381;104.1845;10;1598515207
1341;30;874.9925;298.3325;100.806;10;1598515207
1342;17;774.808;245.9935;102.9135;10;1598518807
1343;30;869.1285;299.671;100.259;10;1598518807
1344;17;771.149;251.3505;101.8635;10;1598522407
1345;30;869.6445;315.328;96.211;10;1598522407
1346;17;771.7565;279.2435;112.3585;10;1598526007
1347;30;871.7765;349.4155;101.681;10;1598526007
1348;17;769.3375;285.984;108.0585;10;1598529606
1349;30;871.4325;356.856;100.605;10;1598529606
1350;17;767.9685;294.3665;109.5325;10;1598533206
1351;30;871.8375;367.041;101.824;10;1598533206
1352;17;758.353;280.56;104.2655;10;1598536806
1353;30;869.408;360.85;98.18;10;1598536806
1354;17;760.7625;300.083;115.9305;10;1598540406
1355;30;868.6865;380.0695;104.7885;10;1598540406
1356;17;765.7385;322.898;114.3965;10;1598544006
1357;30;871.3425;396.4195;102.25;10;1598544006
1358;17;769.1145;345.615;114.558;10;1598547606
1359;30;872.832;414.3755;102.514;10;1598547606
1360;17;770.851;360.43;115.97;10;1598551206
1361;30;874.4595;427.8055;102.9005;10;1598551206
1362;17;774.163;369.3885;120.7125;10;1598554806
1363;30;876.5305;438.924;106.671;10;1598554806
1364;17;777.4775;371.765;116.7365;10;1598558406
1365;30;878.3885;440.3825;109.017;10;1598558406
1366;17;776.029;360.186;113.3475;10;1598562006
1367;30;894.945;432.103;108.1615;10;1598562006
1368;17;776.296;354.8215;114.5365;10;1598565606
1369;30;896.223;430.807;110.4855;10;1598565606
1370;17;772.2385;339.9645;112.317;10;1598569206
1371;30;894.505;420.2555;107.43;10;1598569206
1372;17;770.7765;334.2945;113.103;10;1598572807
1373;30;894.186;418.9795;109.203;10;1598572807
1374;17;769.039;326.914;112.4585;10;1598576407
1375;30;893.628;414.092;108.4505;10;1598576407
1376;17;766.753;320.9535;112.397;10;1598580007
1377;30;892.908;410.664;108.4505;10;1598580007
1378;17;765.8485;317.3085;113.365;10;1598583607
1379;30;893.587;408.7795;109.9385;10;1598583607
1380;17;764.1495;313.0325;112.962;10;1598587207
1381;30;893.108;405.0885;109.408;10;1598587207
1382;17;764.5565;311.4985;114.738;10;1598590807
1383;30;894.106;404.176;111.606;10;1598590807
1384;17;765.4875;309.089;113.991;10;1598594406
1385;30;895.065;401.6215;111.463;10;1598594406
1386;17;760.766;299.7655;112.902;10;1598598006
1387;30;893.746;394.8245;109.6105;10;1598598006
1388;17;755.664;291.2755;110.9645;10;1598601606
1389;30;892.029;387.7645;108.0205;10;1598601606
1390;17;751.413;285.9725;111.4485;10;1598605206
1391;30;888.395;386.733;107.367;10;1598605206
1392;17;746.999;279.7545;109.9565;10;1598608806
1393;30;877.693;383.9735;106.393;10;1598608806
1394;17;736.0625;271.5705;112.64;10;1598612406
1395;30;NA;384.669;107.6675;10;1598612406
1396;17;736.1715;285.3245;111.226;10;1598616006
1397;30;NA;408.8125;104.9025;10;1598616006
1398;17;733.6485;292.3095;108.2195;10;1598619606
1399;30;NA;421.655;103.8025;10;1598619606
1400;17;739.691;320.9155;113.992;10;1598623206
1401;30;NA;449.292;107.1205;10;1598623206
1402;17;746.2075;348.3115;119.037;10;1598626806
1403;30;NA;473.174;109.525;10;1598626806
1404;17;752.169;366.704;120.087;10;1598630406
1405;30;NA;493.1395;110.484;10;1598630406
1406;17;754.8985;373.0965;117.0595;10;1598634006
1407;30;NA;503.141;110.221;10;1598634006
1408;17;757.962;382.114;119.5215;10;1598637607
1409;30;NA;515.4365;111.7685;10;1598637607
1410;17;763.6055;395.6515;122.892;10;1598641207
1411;30;NA;528.098;113.7895;10;1598641207
1412;17;765.79;392.841;119.3395;10;1598644807
1413;30;NA;527.3035;113.631;10;1598644807
1414;17;767.42;392.188;121.256;10;1598648407
1415;30;836.28;528.927;115.198;10;1598648407
1416;17;771.938;390.522;121.8215;10;1598652007
1417;30;840.195;528.5195;116.6255;10;1598652007
1418;17;771.967;383.857;120.4285;10;1598655607
1419;30;840.478;525.271;116.1595;10;1598655607
1420;17;770.3545;374.444;119.501;10;1598659206
1421;30;838.016;520.5005;115.7505;10;1598659206
1422;17;770.3985;368.993;120.1665;10;1598662806
1423;30;838.136;519.466;116.301;10;1598662806
1424;17;771.6195;366.614;121.5185;10;1598666406
1425;30;839.55;520.278;117.3175;10;1598666406
1426;17;772.4195;362.81;121.2365;10;1598670006
1427;30;840.439;519.4055;117.7465;10;1598670006
1428;17;773.146;359.3055;121.881;10;1598673606
1429;30;841.164;518.4315;118.3385;10;1598673606
1430;17;773.919;356.2915;122.0435;10;1598677206
1431;30;842.295;517.722;119.09;10;1598677206
1432;17;774.478;351.4065;121.235;10;1598680807
1433;30;842.456;515.2655;118.7865;10;1598680807
1434;17;773.2425;344.769;120.5895;10;1598684407
1435;30;840.922;511.4095;118.5015;10;1598684407
1436;17;768.121;332.685;117.28;10;1598688007
1437;30;834.949;500.287;116.7485;10;1598688007
1438;17;761.884;325.979;119.461;10;1598691607
1439;30;830.386;499.4395;116.805;10;1598691607
1440;17;760.291;326.0055;116.938;10;1598695207
1441;30;829.901;507.4185;115.789;10;1598695207
1442;17;761.928;338.8005;119.602;10;1598698807
1443;30;833.212;526.519;116.032;10;1598698807
1444;17;757.8715;342.476;120.2685;10;1598702406
1445;30;830.709;531.778;116.013;10;1598702406
1446;17;756.6565;351.752;121.9835;10;1598706006
1447;30;830.75;540.6265;115.563;10;1598706006
1448;17;760.791;363.072;117.6655;10;1598709606
1449;30;835.31;552.2125;111.845;10;1598709606
1450;17;768.207;390.338;124.2635;10;1598713206
1451;30;843.426;577.138;117.016;10;1598713206
1452;17;771.3765;400.404;128.4625;10;1598716806
1453;30;846.413;588.5045;121.4075;10;1598716806
1454;17;777.2085;414.055;124.93;10;1598720406
1455;30;851.984;601.2875;117.3645;10;1598720406
1456;17;781.24;429.728;128.26;10;1598724006
1457;30;857.232;617.954;123.1435;10;1598724006
1458;17;785.892;436.7125;129.47;10;1598727606
1459;30;862.158;626.4575;125.3865;10;1598727606
1460;17;791.198;437.459;128.8045;10;1598731206
1461;30;865.751;630.575;127.079;10;1598731206
1462;17;793.7645;432.1695;126.4235;10;1598734806
1463;30;866.112;626.7155;125.6155;10;1598734806
1464;17;795.884;427.125;127.069;10;1598738406
1465;30;867.365;626.836;127.427;10;1598738406
1466;17;796.636;419.9915;126.281;10;1598742006
1467;30;868.535;623.2015;127.285;10;1598742006
1468;17;797.498;412.7715;126.0995;10;1598745606
1469;30;868.01;620.256;127.1;10;1598745606
1470;17;797.905;404.8615;125.3325;10;1598749206
1471;30;867.446;616.9445;126.53;10;1598749206
1472;17;792.936;398.1315;125.7365;10;1598752806
1473;30;867.324;614.4275;127.282;10;1598752806
1474;17;788.3745;391.928;125.8965;10;1598756406
1475;30;866.76;612.5585;127.141;10;1598756406
1476;17;782.358;384.4825;124.748;10;1598760006
1477;30;866.073;609.453;126.6325;10;1598760006
1478;17;772.899;379.413;125.797;10;1598763606
1479;30;865.346;608.011;127.4465;10;1598763606
1480;17;762.625;373.672;125.9175;10;1598767207
1481;30;865.265;607.3;127.0185;10;1598767207
1482;17;749.7845;367.747;125.8175;10;1598770807
1483;30;864.014;604.275;126.7125;10;1598770807
1484;17;732.05;359.891;124.6065;10;1598774407
1485;30;861.269;601.273;125.8375;10;1598774407
1486;17;713.541;355.836;125.5945;10;1598778007
1487;30;860.422;607.608;126.8545;10;1598778007
1488;17;693.411;352.3235;125.4325;10;1598781607
1489;30;860.099;614.1885;126.592;10;1598781607
1490;17;668.7775;346.823;123.859;10;1598785207
1491;30;859.169;618.6955;125.2505;10;1598785207
1492;17;640.4235;346.951;125.977;10;1598788806
1493;30;860.583;630.3705;127.47;10;1598788806
1494;17;608.117;345.4855;126.5225;10;1598792406
1495;30;861.834;637.394;127.144;10;1598792406
1496;17;571.0265;343.311;125.977;10;1598796006
1497;30;861.067;643.9935;126.6365;10;1598796006
1498;17;532.9665;345.178;128.7025;10;1598799606
1499;30;860.866;651.506;129.447;10;1598799606
1500;17;500.882;355.515;129.1065;10;1598803206
1501;30;863.773;665.2695;130.244;10;1598803206
1502;17;475.0005;366.892;131.225;10;1598806806
1503;30;867.043;677.8975;132.548;10;1598806806
1504;17;454.3095;373.2125;130.7605;10;1598810406
1505;30;869.544;686.91;133.6085;10;1598810406
1506;17;442.3555;366.318;130.0345;10;1598814006
1507;30;871.483;689.8925;134.5255;10;1598814006
1508;17;436.0586;366.1805;130.1755;10;1598817606
1509;30;874.187;692.448;135.5885;10;1598817606
1510;17;431.68315;365.315;130.2565;10;1598821206
1511;30;874.47;693.808;136.0555;10;1598821206
1512;17;428.59055;365.6085;130.5185;10;1598824806
1513;30;875.479;695.593;137.035;10;1598824806
1514;17;425.706;363.6425;130.5385;10;1598828406
1515;30;877.012;695.166;137.4415;10;1598828406
1516;17;422.5534;361.3745;129.8725;10;1598832006
1517;30;876.69;694.719;137.5855;10;1598832006
1518;17;419.90685;358.273;130.0335;10;1598835606
1519;30;877.176;693.2355;137.6445;10;1598835606
1520;17;416.91355;355.5335;129.9535;10;1598839206
1521;30;876.368;692.1395;137.584;10;1598839206
1522;17;414.26195;353.465;130.2155;10;1598842806
1523;30;877.256;691.183;137.7265;10;1598842806
1524;17;411.78585;351.864;130.256;10;1598846406
1525;30;877.012;691.751;138.3985;10;1598846406
1526;17;409.4608;350.4265;130.619;10;1598850006
1527;30;877.537;691.8735;138.683;10;1598850006
1528;17;405.81025;347.075;130.0945;10;1598853607
1529;30;875.964;690.3285;137.8075;10;1598853607
1530;17;401.299;341.94;129.8305;10;1598857207
1531;30;874.187;686.3905;137.46;10;1598857207
1532;17;392.91565;332.189;126.7445;10;1598860807
1533;30;NA;677.3555;134.8945;10;1598860807
1534;17;386.9088;324.0975;127.45;10;1598864407
1535;30;NA;672.3015;134.1;10;1598864407
1536;17;382.21305;319.439;127.6925;10;1598868007
1537;30;NA;672.202;133.5055;10;1598868007
1538;17;389.74345;343.359;142.8695;10;1598871607
1539;30;NA;702.01;144.056;10;1598871607
1540;17;366.11675;348.2935;133.8895;10;1598875207
1541;30;NA;709.824;140.174;10;1598875207
1542;17;345.72915;347.8075;132.294;10;1598878807
1543;30;NA;709.5995;138.8865;10;1598878807
1544;17;323.173;340.592;131.124;10;1598882407
1545;30;NA;704.564;139.334;10;1598882407
1546;17;292.1947;334.439;125.1495;10;1598886007
1547;30;NA;700.381;137.0975;10;1598886007
1548;17;262.95975;356.9815;141.0125;10;1598889607
1549;30;NA;727.447;145.6365;10;1598889607
1550;17;155.03885;356.293;135.281;10;1598893207
1551;30;NA;730.7955;144.2315;10;1598893207
1552;17;8.6682;351.071;134.474;10;1598896806
1553;30;NA;729.5975;143.536;10;1598896806
1554;17;9.7739;341.7025;135.18;10;1598900406
1555;30;NA;729.678;144.104;10;1598900406
1556;17;11.09875;322.2545;134.6755;10;1598904006
1557;30;NA;730.407;144.043;10;1598904006
1558;17;12.356;292.5395;134.614;10;1598907606
1559;30;NA;729.9195;144.0215;10;1598907606
1560;17;13.2041;257.611;134.4125;10;1598911206
1561;30;NA;729.29;144.104;10;1598911206
1562;17;13.0941;222.1435;134.6345;10;1598914806
1563;30;NA;729.573;144.4075;10;1598914806
1564;17;14.87315;188.0395;133.908;10;1598918406
1565;30;NA;729.0045;144.549;10;1598918406
1566;17;16.39745;157.3905;132.9995;10;1598922006
1567;30;NA;727.237;143.6115;10;1598922006
1568;17;17.1879;132.9155;132.5565;10;1598925606
1569;30;NA;725.937;143.732;10;1598925606
1570;17;17.3791;114.272;132.374;10;1598929206
1571;30;NA;724.6775;143.5265;10;1598929206
1572;17;18.31535;100.0315;131.7895;10;1598932806
1573;30;NA;723.5795;143.751;10;1598932806
1574;17;18.5691;89.326;131.384;10;1598936406
1575;30;NA;722.524;143.486;10;1598936406
1576;17;23.3749;81.3;130.7795;10;1598940007
1577;30;NA;721.59;143.3635;10;1598940007
1578;17;24.90785;74.854;130.1335;10;1598943607
1579;30;NA;720.4315;143.7285;10;1598943607
1580;17;25.71395;67.412;128.842;10;1598947207
1581;30;NA;717.407;143.7065;10;1598947207
1582;17;25.7865;60.34;127.1665;10;1598950807
1583;30;NA;712.615;142.506;10;1598950807
1584;17;25.81335;55.1797;126.985;10;1598954407
1585;30;NA;706.768;143.054;10;1598954407
1586;17;26.4237;53.10545;126.5405;10;1598958007
1587;30;NA;708.23;144.0965;10;1598958007
1588;17;27.11855;47.92335;123.978;10;1598961606
1589;30;NA;706.6875;144.1995;10;1598961606
1590;17;27.5623;43.4396;124.5645;10;1598965206
1591;30;NA;705.8965;146.912;10;1598965206
1592;17;28.8488;48.22705;125.694;10;1598968806
1593;30;NA;713.573;147.525;10;1598968806
1594;17;29.6282;47.4505;125.19;10;1598972406
1595;30;NA;719.2595;149.258;10;1598972406
1596;17;30.90265;46.8751;126.724;10;1598976006
1597;30;NA;724.558;151.9905;10;1598976006
1598;17;32.5593;58.948;131.7895;10;1598979606
1599;30;NA;738.467;156.4265;10;1598979606
1600;17;34.25515;60.4585;129.389;10;1598983207
1601;30;NA;747.605;155.4765;10;1598983207
1602;17;35.11295;58.389;126.542;10;1598986807
1603;30;NA;751.359;156.4555;10;1598986807
1604;17;35.89845;55.6077;124.0805;10;1598990407
1605;30;NA;751.785;155.9475;10;1598990407
1606;17;36.4903;54.5707;122.99;10;1598994007
1607;30;NA;752.9835;155.9685;10;1598994007
1608;17;37.2501;53.51095;122.3445;10;1598997607
1609;30;NA;753.672;156.6795;10;1598997607
1610;17;37.6335;53.14505;121.053;10;1599001207
1611;30;NA;753.1665;156.4555;10;1599001207
1612;17;38.2573;52.4958;120.085;10;1599004806
1613;30;NA;754.0985;156.7205;10;1599004806
1614;17;38.4595;51.9045;118.572;10;1599008406
1615;30;NA;754.037;156.6795;10;1599008406
1616;17;39.0685;51.43595;117.6225;10;1599012006
1617;30;NA;753.673;157.229;10;1599012006
1618;17;39.67625;51.3346;116.4725;10;1599015606
1619;30;NA;753.6705;157.3105;10;1599015606
1620;17;40.17385;51.27425;115.8875;10;1599019206
1621;30;NA;753.8745;157.39;10;1599019206
1622;17;40.31845;50.98935;114.656;10;1599022806
1623;30;NA;753.9145;157.4915;10;1599022806
1624;17;40.8392;51.8821;114.5755;10;1599026406
1625;30;NA;753.7325;158.3875;10;1599026406
1626;17;41.3785;49.80985;112.6185;10;1599030006
1627;30;NA;752.4115;157.104;10;1599030006
1628;17;41.20195;45.5432;110.1765;10;1599033606
1629;30;NA;743.5175;155.453;10;1599033606
1630;17;41.35035;44.1525;109.571;10;1599037206
1631;30;NA;741.9355;155.5975;10;1599037206
1632;17;42.42015;38.53755;107.0085;10;1599040806
1633;30;NA;734.7475;155.2465;10;1599040806
1634;17;43.66535;38.10115;107.191;10;1599044406
1635;30;NA;731.9465;157.1675;10;1599044406
1636;17;44.95815;41.0288;106.282;10;1599048007
1637;30;NA;736.3535;158.2065;10;1599048007
1638;17;47.6577;53.02;115.2645;10;1599051607
1639;30;NA;747.8475;164.079;10;1599051607
1640;17;48.5731;46.5076;107.373;10;1599055207
1641;30;NA;749.6325;159.374;10;1599055207
1642;17;51.6743;67.77;119.0785;10;1599058807
1643;30;NA;768.6805;169.5405;10;1599058807
1644;17;52.4353;62.8745;111.8745;10;1599062407
1645;30;NA;772.194;168.265;10;1599062407
1646;17;54.10425;57.6045;111.1685;10;1599066007
1647;30;NA;772.985;170.453;10;1599066007
1648;17;54.9766;68.284;115.1045;10;1599069606
1649;30;NA;782.793;173.2975;10;1599069606
1650;17;55.7792;68.998;112.4395;10;1599073206
1651;30;NA;787.3605;173.278;10;1599073206
1652;17;56.58675;68.654;110.582;10;1599076806
1653;30;NA;791.7055;172.9905;10;1599076806
1654;17;57.3857;67.8015;109.191;10;1599080406
1655;30;NA;793.369;173.8655;10;1599080406
1656;17;57.78145;67.8015;108.323;10;1599084006
1657;30;NA;794.749;174.4565;10;1599084006
1658;17;58.38065;67.841;107.394;10;1599087606
1659;30;NA;795.967;174.3545;10;1599087606
1660;17;58.90025;67.4525;106.97;10;1599091207
1661;30;NA;796.4945;174.4335;10;1599091207
1662;17;59.2947;67.148;105.8395;10;1599094807
1663;30;NA;796.574;174.1675;10;1599094807
